id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
52278	1	"52278-traveling-healer"	12	[]	4	1130	1	"Tod Harris"	2	3	4	"순례 중인 치유사"	"<b>천상의 보호막</b>, <b>전투의 함성:</b> 생명력을 3 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65be5fa0acf6787482e496461d069cf49a45deaaca71ce51c0c62c914bef342c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f1bc41eea9ebcefb1c4b939b50596be08df1d3144265131f774bae031fb8f71.png"	"속은 여리지만 겉은 딱딱한 치유사입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/799cfacfcdaa0c25871939e011dc78c7ae70ad7f0dec08edd8dd874bf841773b.png"	[3,8]
50393	1	"50393-belligerent-gnome"	12	[]	4	1129	3	"Brian Despain"	4	1	2	"술 취한 노움"	"<b>도발</b>, <b>전투의 함성:</b> 상대편에게 하수인이 둘 이상 있으면, 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68bf526750b719142b0c6241537c5e43dc0bb67c3315830746f16c4c9cef38b7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc7515571092e635b04b4463bf5b73e454c62099d077758f81d1da52be4ede42.png"	"아직도 브원삼디의 좀비들을 응원하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b15a292721306836ee1f28d06639b8e4fd35b331046eb61225b6c7294df0878.png"	[1,8]
95405	1	"95405-speaker-stomper"	12	[]	4	1809	3	"Luca Zontini"	4	4	4	"스피커 발분쇄자"	"<b>교환성</b>, <b>전투의 함성:</b> 다음 턴에 상대편이 시전하는 주문의 비용이 (2) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/80e661336795a36128b9c7319def2585ebd6d3c1133153d2e6aa8a1c051553d2.png"	""	"자유의 발굽 댄스 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30893495e78211ad4b48c7f22f41b1f50925f8a81e9db9f31e2ff2d42127656e.png"	[8,97]
47055	1	"47055-toki-time-tinker"	4	[]	4	1125	5	"Adam Byrne"	5	5	6	"시간땜장이 토키"	"<b>전투의 함성:</b> 과거의 무작위 <b>전설</b> 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f47f551a82e2acd8881d472157d83e917f687e8a17e842d4023d9c19293e79c9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1eaa55e99515eef0587cb2e5997abd0ddc906e958c3219debf7fee6d165d37d.png"	"왼쪽으로 약간, 오른쪽으로 45도만, 그리고... 어머나! 아, 괜찮아요! 어차피 필요 없는 시간대였어요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad482fdb1589851f5ac63290e055e0201a61b5849df0878a5f48d8e04a3f4170.png"	[8]
96875	1	"96875-sif"	4	[]	4	1858	5	"Dave Greco"	6	4	6	"시프"	"<b>주문 공격력 + </b> <i>(이번 게임에서 내가 시전한 주문의 속성 종류만큼 강화됩니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4dbea7d7aea636fefd3d4b7d7e5f6748b25e84e14b79c2a25c6a8392b148a176.png"	""	"시프와 말리고스를 헷갈리지 마세요. 같은 캐릭터가 아니라고요. 비록 주는 주문 공격력이 같을 수도 있고, 색도 비슷할 수도 있지만, 확실히 다르다고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72a2f5a59037b9486800b0bab5325f3540212748961c38084935c4b410a9c254.png"	[2]
2555	1	"2555-holy-champion"	6	[]	4	15	1	"Alex Garner"	4	1	2	"신성한 용사"	"<b>초과 치유:</b> 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b55f4a61d4c5e48e9e2b4687b15d95034b24ee84607adbea50d05ddfdb006b5e.png"	""	"치료하는 걸 좋아합니다. 그래서 우선 다치게 하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7c30b21a6fabca13b472eca626d9dce64ab8ba8c419db5f4668f3fa742943ef.png"	[256]
49265	1	"49265-test-subject"	6	[]	4	1127	3	"Ian Ameling"	2	0	1	"실험체"	"<b>죽음의 메아리:</b> 내가 이 하수인에게 시전한 모든 주문을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f051366005cb97c014c038b150c46566ccd67720c6280803352d41eb99ae36d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6649f1d00d30969c2db8b2bff74ded42ea4c21266a9236f46210d442c5bf4ddf.png"	"\"이러니까 속이... 진짜 메스껍네.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07232bbc5a7bb143f3b7fd109f5e2b7b3b19bd20ae3e23d465a8a0e849c9eeab.png"	[12]
90956	1	"90956-heartbreaker-hedanis"	6	[]	4	1809	5	"Dez Bencosme"	8	4	4	"심장폭행 헤다니스"	"<b>전투의 함성:</b> 자신에게 피해를 4 줍니다. <b>초과 치유:</b> 무작위 적에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8dd565838b686ac2ddaa68948321d9159eaf915ea798e7b0309e0387ea67923.png"	""	"헤다니스는 아제로스 전역에서 수백만 팬의 마음과 정신을 사로잡았습니다. 물론 암흑 마법과 무관하지요. 괜히 오해할까 봐 하는 소리는 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82bc19d1bb0e3f72de31f03f63d7bb289ca80814b1ad70697a830f2bd2109452.png"	[8,256]
2615	1	"2615-thunder-bluff-valiant"	8	[]	4	15	3	"Sean McNally"	6	3	5	"썬더 블러프 용맹전사"	"<b>전투의 함성과 격려:</b> 내 토템들에게 공격력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66560ddf8d1c4d17266b2370240f60ff879ada2cf3a38d180e0dfb81aa513674.png"	""	"빛샘이나 소환의 문도 공격하는데 토템이 공격하지 못할 이유는 없죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f59dcd2836b4eb104d54024466bb5abcb0db7e45be63813e7da8d89bc869cf0e.png"	[8,20]
50434	1	"50434-ice-cream-peddler"	12	[]	4	1129	4	"Matt Dixon"	5	3	4	"아이스크림 행상인"	"<b>전투의 함성:</b> 내 전장에 <b>빙결</b> 상태인 하수인이 있으면, 방어도를 +8 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0f5f3fb44ec4ab5fd36a44b1eaefdbcb6ebe4033dd5293f424ff40908e7213b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc912ba992ff4065b577635e58e839cc969a37c039d1c53768869c3050fc43f0.png"	"북극곰 특급에 탑승할 준비가 되셨습니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71905765d9d9a31b3ccfb7419762c1e1392a7b74952719fe704020dd11cf1040.png"	[8,10]
40596	1	"40596-aya-blackpaw"	12	[2,7,8]	4	25	5	"Glenn Rane"	3	6	6	"아이야 블랙포우"	"<b>전투의 함성과 죽음의 메아리:</b> <b>비취 골렘</b>을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0082daa24e3c5f96e062f9429dbdd051893c9c2ae00ef94c7661b7c94076ed59.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b168b73815762a4dcd528c34cb094850a3109383d149b88b5e46057fbdfdc64.png"	"아이야는 남다른 지도력과 타고난 감각으로 어린 나이에 비취 연꽃의 우두머리가 되었습니다. 그녀의 선임자가 비취 골렘에 깔려 세상을 떠난 이유도 있지만요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ea629b6ee1f42d3d893f86627da5f0214c00bc4033a5cbb76abf914836ae829.png"	[8,12,26,28]
90808	1	"90808-instrument-tech"	12	[]	4	1809	1	"Mike Sass"	2	1	2	"악기 수리원"	"<b>전투의 함성:</b> 무기를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40cad0ce2f98acc7611728ca4726108f655d891fabcdc8de3d8fd42cbf3f89ba.png"	""	"수리도 교환도 안 된다고요? 완전 사기네."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a272d66497a8cdfd40918734f9ea8156c7db527a4b0f587f10b63f8ea5915240.png"	[8]
2758	1	"2758-alexstraszas-champion"	10	[]	4	15	3	"Evgeniy Zaqumyennyy"	3	2	2	"알렉스트라자의 용사"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 공격력 +1과 <b>돌진</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dc961c60083e814c427365476bdfb774b4601ba6e1d466580d046a14ef9291d.png"	""	"\"가시가 더 필요해요. 아뇨, 가시가 더 필요하다고요. '가시가 더 필요해'의 어느 부분을 이해하지 못하는 거죠? 가시가 더 필요하다고요!\" - 알렉스트라자"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/313039a069a2290d526d34a2abda4392a30f74c2dae42267a4c0e74b8f44ce90.jpg"	[4,8]
2768	1	"2768-shady-dealer"	7	[]	4	15	3	"Tooth"	3	4	3	"암거래상"	"<b>전투의 함성:</b> 내 전장에 해적이 있으면, +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb05ed10ffba173c2d7afbd960ca1a677e33e20fd1e24d21166d5e36b30ffdac.png"	""	"좋은 거래가 있는데 말이야... 우선 명치에 한 대 맞고 얘기하자고!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ccf8c93ea064f90ae1dd7123a85ad40e9c6ceb1e3aab1e1c63271664da7cfc6.jpg"	[8]
55094	1	"55094-umbral-skulker"	7	[]	4	1347	4	"Maria Trepalina"	3	3	4	"암영 잠복자"	"<b>전투의 함성:</b> 내가 2회 <b>기원</b>했으면, 동전 3개를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df94d175d2b3a37d462d8c204e49dbc5351ddf1b37e930e813139725f09d3690.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/295198762f24324c4a014f7a45def80480bf08a1ba0335fd1d19afa9284f179a.png"	"\"3골드라고?! 이 연계 퀘스트가 얼마나 길었는지 알기나 해?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fa1e6957b61b22fad90f947411dfe8b84598d332f49a3540e111a4e5d2b5e87.png"	[8,79]
2786	1	"2786-wildwalker"	2	[]	4	15	1	"James Ryman"	4	4	4	"야생길잡이"	"<b>전투의 함성:</b> 아군 야수에게 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac5751a54abce316e63057327e60b337c7b224e0a1b3c9653f87c717399e99b7.png"	""	"\"네, 독사도 좋아해요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a471f843652b4a88f88cf1fa9e06969854f988c86145d9b26aba30e3a51cc69.jpg"	[8]
49984	1	"49984-savage-striker"	2	[]	4	1129	1	"Jesper Ejsing"	3	2	2	"야성적인 공격병"	"<b>전투의 함성:</b> 적 하수인에게 내 영웅의 공격력만큼 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db132e4b03658c091ad43d92b9fb3ad12cd8ae7a337be14c4ed430a4dc9dfcea.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a844a808a1583a14562810845f76769f1a2b16f58496ad72f8a5b85296365226.png"	"(영웅에게) \"물어!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/91ddd71a1fcffa727c4f64180c01822df7d26a70772ce7635fb22b79cad876cc.png"	[8]
56758	1	"56758-beastmaster-leoroxx"	3	[]	4	1414	5	"Ivan Fomin"	5	5	8	"야수조련사 레오록스"	"<b>전투의 함성:</b> 내 손에서 야수를 3마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14c54bc4063e0520baad8fdd4f7e201afd37dddbde003c374ae3147f912e902d.png"	""	"렉사르의 아버지인 레오록스는 호드의 용맹한 전사로 잘 알려졌지만, 야수들에게는 누구보다 따뜻한 집사라고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b5096316e57ab73378440c5e914b4d2d8fb5ba7594e9b05c2271af4da768f32.png"	[8]
50391	1	"50391-cheaty-anklebiter"	12	[]	4	1129	1	"Ekaterina Shapovalova"	1	2	2	"약삭빠른 발목깨물이"	"<b>생명력 흡수</b>, <b>전투의 함성:</b> 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fa22b06c978d35cbae5527f9b1675dba3d55c37056fd0e920fbf65ee4cc8851.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe89f24fb0dedc22baa7d022068e4cf5c95b94f013424d7d1982435704b09e4d.png"	"무시무시한 아킬레사우루스를 사냥하는 자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24cbf2e3975f9f53f3af7c31945c94929db4af43f1cb50b6a12c91e801a9838a.png"	[8,38]
92242	1	"92242-candleraiser"	12	[]	4	1809	1	"Jason Kang"	3	3	4	"양초 응원객"	"<b>천상의 보호막</b>, <b>피날레:</b> 양옆의 하수인들에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b2935bb626d5efef5db0be296c43308223c2f35f4a1289851959c93d6f44125.png"	""	"천만 코볼트가 오우거 비트에 맞춰 세상을 밝히는 모습을 직접 보면 이게 현실이 맞나 싶을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/970912a12ee852500672f60b53506d94a08a7617c4c56d876171356f2167e0e2.png"	[3,255]
46660	1	"46660-darkmire-moonkin"	12	[]	4	1125	1	"Grace Liu"	8	2	7	"어둠수렁 달빛야수"	"<b>주문 공격력 +2</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f7ef831b573391f622fc3b52abd051148d81da4a21f63f035962e7641a4186a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15b123634d51105c7eee214a1184262f1f0a8f1a669b32ad79348ee9d302c88b.png"	"\"부엉아, 뭐 먹을래?\" \"부엉.\" \"탕수육? 알았어.\" \"부엉.\" \"소스는 부을까?\" \"아니.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3fc3823f4ca995bfb2bbd51376d2e5e75f4a8dd83a79805fbdf6af49396e9f4.png"	[2]
47599	1	"47599-face-collector"	7	[]	4	1125	5	"James Ryman"	2	2	3	"얼굴 수집가"	"<b>잔상</b>, <b>전투의 함성:</b> 무작위 <b>전설</b> 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02a9dd566f814ef3fab6e24b7a58e54d2cb73b20db311d4bf7d55d0392528003.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f0f1a9594894088fd319b32008295397d4b0e68ddf3aabbc413f953a9f2bd85.png"	"\"말퓨리온이랑 안두인이랑 바꾸지 않을래?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89a9886962012e7b8b8d892957de4d09f03855020820283a02a3e2b772461802.png"	[8,52]
52936	1	"52936-faceless-rager"	12	[]	4	1130	1	"Anton Zemskov"	1	5	3	"얼굴 없는 광전사"	"<b>전투의 함성:</b> 아군 하수인의 생명력을 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ace5941fc1b721a4b15f5d159086f4beabaa0920e6e3189f3006d098c457794e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea6878f7fc5e8245f93cbe954078a182f0a196b5264e346ea8a056f14b0c24a3.png"	"열받은 걸 익명으로 풀고 싶을 때 유용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07efeb8bccfe8eed45500105b8c09a48511854335928240dc5ec01ad1968671b.png"	[8]
55426	1	"55426-faceless-corruptor"	12	[]	4	1347	3	"Slawomir Maniak"	4	5	5	"얼굴 없는 타락자"	"<b>속공</b>, <b>전투의 함성:</b> 아군 하수인을 이 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36cf80e22cfb7ecd03f09bfffb435613107e0a0128f19efaf0f8cb19657bdd5a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f51681161390e46e02a3a6887be9b2c77da7f4d42155dd52fb61842036015598.png"	"부인 라줄은 얼굴에 뭔가 집착하는 게 분명합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d98233d83fed5aca8dadca38d5b223f8fc7f41ed470696cc2aa741c2b899917.png"	[8,53]
57174	1	"57174-frozen-shadoweaver"	12	[]	4	1414	1	"Ivan Fomin"	3	4	3	"얼어붙은 암흑술사"	"<b>전투의 함성:</b> 적을 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/015cea507750ebe149129d84cddc4b2cc92377429ef9acd26c165c0f8a192476.png"	""	"수없이 하향된 후에도 얼어붙은 그림자매듭 세트를 착용하고 있다고 합니다. 역시 추억을 다 잊을 순 없겠죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7ce942e009a0f4e8acd8be3e2593943edcce3cb85dacb0206ca9b7c770f6c9e.png"	[8,10]
2725	1	"2725-icehowl"	12	[]	4	15	5	"John Polidora"	10	10	9	"얼음울음"	"<b>돌진</b> 영웅을 공격할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21e3d5fad918f9c5ac30cd6c1db848aff0b2732503eaadd6e89f662fa04755e2.png"	""	"하지만 모고르가 출동하면 어떨까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9ad68548310ddc449478b1b50b230be426a84f84d98b1cd434b6b462b90aa45.jpg"	[4]
46665	1	"46665-tanglefur-mystic"	12	[]	4	1125	1	"Sean McNally"	4	3	3	"얽힌털 비술사"	"<b>전투의 함성:</b> 각 플레이어가 비용이 2인 무작위 하수인을 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48a9d937b97def538c4c8eae35775e7d306d7dd5156185474592833361ecc235.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d5f46c67a71fae7d7120a24e5033e16597817583510c30a3fd6e021b7f487b2.png"	"종말! 너에겐 종말뿐이다! 하지만 복채를 두둑이 내면 또 모르지..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c2dc32b751b53a7e23456375cd8d5af236b48f7832105c6c818e9fc1e86f0d1.png"	[8]
91986	1	"91986-air-guitarist"	12	[]	4	1809	1	"Mike Sass"	1	1	1	"에어 기타리스트"	"<b>전투의 함성:</b> 내 무기에 내구도를 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad05545bbd092ac4c2c9f6825d10e6bd45c288e8dcb97a773b19721b2d778d8d.png"	""	"허공을 가르는 산뜻한 연주, 완벽했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21ab8f93518ea6f3aef5d54aa6557899d6e5b1308387ff7ca74595d3b8021cca.png"	[8]
57184	1	"57184-ethereal-augmerchant"	12	[]	4	1414	1	"James Ryman"	1	2	1	"에테리얼 강화상인"	"<b>전투의 함성:</b> 하수인에게 피해를 1 주고 <b>주문 공격력 +1</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbac0d334f35123a5f7cd16c8dfa580efb67fc28ac6f463240a3d8e95f07364b.png"	""	"피해 1이 아플 거 같은 하수인은 참고하세요. 그냥 참고 하라고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/582bc792bafd30250adb2731fba4d673c383b98334477b326ceee618f832d1de.png"	[2,8]
56461	1	"56461-apexis-smuggler"	4	[]	4	1414	4	"Ivan Fomin"	3	2	2	"에펙시스 밀수업자"	"내가 <b>비밀</b>을 낸 후에, 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7f2d971707b15db5f4e30cd9f38ebe47b0b3d21ccbd1964a1ec66759131c8f0.png"	""	"\"쉿, 이건 비밀인데... 너만 알고 있어!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff3557039417c33443c0dbdd94c1d1b74f5a37a92d116b846f338f0a2b66e3d2.png"	[5,21]
57476	1	"57476-lady-liadrin"	5	[]	4	1414	5	"James Ryman"	6	4	7	"여군주 리아드린"	"<b>전투의 함성:</b> 이번 게임에서 내 캐릭터들에게 시전했던 모든 주문을 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb041218d92040edbd5da1c4575079086a9c9eb1e01aa5a57f6d0cac64430709.png"	""	"꺼진 주문도 다시 봐야 하는 이유입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44acf4c770694462517d189f392a460bb5dc20c7556821bf9d90e03125815180.png"	[8]
94205	1	"94205-summer-flowerchild"	2	[]	4	1809	3	"Tanamaes Leejierasaes"	5	4	5	"여름의 평화수호자"	"<b>전투의 함성:</b> 비용이 (6) 이상인 카드를 2장 뽑습니다. <b>피날레:</b> 그 카드들의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8f9a9defb509b53c57b7600853be0af38a6cc1297a7b1842b1641cf0e771834.png"	""	"\"으, 겨울의 평화파괴자들은 우리 음악을 이해 못 해.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/368a33ead75aa19afd9a24b8b70fabef366f11a1587f85d2f122c2818fd01ba8.png"	[8,255]
47131	1	"47131-countess-ashmore"	12	[]	4	1125	5	"James Ryman"	6	6	7	"여백작 애쉬모어"	"<b>전투의 함성:</b> 내 덱에서 <b>속공</b>, <b>생명력 흡수</b>, <b>죽음의 메아리</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b27168c4925aa8b200b811b031a4d7c7ea0cce07d82db2ef280f8a34469075b3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a99d89cc873f24896ae858b1f90c952d877c7f8fefe47997ff10838e595bb99.png"	"\"마녀숲에는 초대받은 손님들만 입장할 수 있단다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abb2bdbb1edceff17cfd3833bbe7212add9500a7b11a79df55f5bb1b7f4a5546.png"	[8,12,38,53]
40441	1	"40441-lotus-assassin"	7	[]	4	25	4	"Garrett Hanna"	5	5	5	"연꽃 자객"	"<b>은신</b>, 이 하수인은 공격하여 다른 하수인을 처치할 때마다 <b>은신</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca1dcc49c9c190f519382156f461f354a6a9c6df550d7e95cab77d3c8ff94cf6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1fc3dea1969cae55790b86e2a8e4cfd73614ffc897cc5492dc79d003db4b843.png"	"5000골드만 건네주고 아무 이름이나 말하면 비취 연꽃이 그 자를 암살할 겁니다. 아니면 엄청 부끄럽게 망신을 주거나요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f67f79f4bd0a83a3880d5f560d5b87e487d21de3f4ca6cc5db60fc008dff6f2d.png"	[6]
2683	1	"2683-nexus-champion-saraad"	12	[]	4	15	5	"Marcelo Vignali"	5	4	5	"연합용사 사라아드"	"<b>격려:</b> 무작위 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37c61aa88ae611d64a6bcc0ca5e2f23403d9f1167349d632fec2413b454b5234.png"	""	"연합의 용사가 주문을 원하노라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fccf3d4bb49fd596e5d9ee05eafee4b54498a8f59b5ca677746ca83910bfa0a5.jpg"	[20]
50397	1	"50397-arena-fanatic"	12	[]	4	1129	1	"Matt Dixon"	3	2	4	"열렬한 관객"	"<b>전투의 함성:</b> 내 손에 있는 모든 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/202d264e82348c47daaf02f83c3691f84bc10b1cd680c3c9a33dbb6aaf20775a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0fde4c3927703812a21cbc032969c87a6b9195a6355b2a74b87303bbf374aa3.png"	"\"트롤의 멋짐을 모르는 당신은 불쌍해요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/499341c38763f3726b4d62a97598a75dd6c9dbcb3f717c316865eeb47bc57f06.png"	[8]
98413	1	"98413-fanboy"	6	[2,6]	4	1809	1	"Mauricio Herrera"	2	2	2	"열성 팬"	"<b>선택 -</b> 아군 하수인에게 공격력 +2와 <b>속공</b>을 부여합니다. 또는 생명력 +2와 <b>생명력 흡수</b>를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f08eafef62dc27d192c227c26f18ab4271e0ac772119c329043a6ea1c8a5c5e.png"	""	"확실히 입덕하고 내 인생이 달라졌다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/295f68d23a2c27330ab1a05b2ed7b1b6e8372d894f0141c229e9af0a0e1d96c3.png"	[38,53]
97478	1	"97478-jotun-the-eternal"	14	[]	4	1858	5	"Konstantin Porubov"	5	4	5	"영원의 요툰"	"<b>전투의 함성:</b> 이번 게임 동안 매 턴마다 내가 처음 뽑는 주문을 복사하여 적에게 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a31e3cc81d2887f78f1484b1d91e7d93b7b9a56702b597c787631ecdb4f9f7ad.png"	""	"첫 주문 서비스 드립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/255bf982bc170cfefc63f6e8eaf99a64a0a5a14a573b62842bc9680f598ecd52.png"	[8]
50006	1	"50006-soulwarden"	9	[]	4	1129	4	"Alex Garner"	6	6	6	"영혼감시관"	"<b>전투의 함성:</b> 이번 게임에서 내가 버린 무작위 카드 3장을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c32d41763294b5637ea24c9efc1750d41774d6ee772d80c3f493d5767fc68adb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc7ab683d6872426cfa1cf5bc2a636498ccedf05740580cd9931b77c20be769e.png"	"영혼은 아껴 쓰고, 나눠 쓰고, 바꿔 쓰고, 다시 써야하는 법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09d73c03ef74be2ead55caf0a7c63f057c61123f0ad6a977b59cf5f1b28145ce.png"	[8]
2711	1	"2711-orgrimmar-aspirant"	10	[]	4	15	1	"Hideaki Takamura"	3	3	3	"오그리마 지원자"	"<b>격려:</b> 내 무기에 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5bfc6b305ab580ce9ba12127e2b16e357ff86fd40da37ff705e5e1315c583e0.png"	""	"\"오크 세 명 중에 네 명은 산수에 약하다고 하지.\" - 성난 주르게"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6d06138b42b2bb6fbafd2a89ae85bfe7fcae49841fb0395bf5aee40f74ffab8.jpg"	[20]
