id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	copyOfCardId
69936	1	"69936-argent-protector"	5	[]	4	1646	1	"Doug Alexander"	2	2	2	"여명회 파수병"	"<b>전투의 함성:</b> 아군 하수인에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a971718443d469071f3652d9632cf02ebac7e54b29609c4c0706863da39225ce.png"	""	"\"화염구를 피할 수 있다고 말하는 게 아닙니다. 이 보호막이 있으면 피할 필요가 없다는 거지요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa7f0000ba34638e60b173d956af4fd426e9ef9bc71a1dd932afabb7b443465b.png"	[3,8]	1022
69821	1	"69821-leper-gnome"	12	[]	4	1646	1	"Glenn Rane"	1	2	1	"오염된 노움"	"<b>죽음의 메아리:</b> 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55b5f676f39cfd0b411a0a3e91ad95aa1bf7e0d42eacc7d4d48cb9dfcef92e99.png"	""	"그는 단지 친구가 필요할 뿐입니다. 하지만 언제나 거부당하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57061445a085ea61e7aa7247a42b528ad865096fda3adb19d5c0b2b9134b5af2.png"	[12]	658
68405	1	"68405-ogre-magi"	12	[]	4	1646	2	"James Ryman"	4	4	4	"오우거 마법사"	"<b>주문 공격력 +1</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/881d2e6685959a80572c86b6a68cd1a38d47f7d82f9f2c997ade912dd10936fa.png"	""	"오우거에게 마법을 가르치다니, 차라리 드워프에게 금주를 권하겠어요! 어우, 끔찍해라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11ea22edc325e9b7bbc4583a8b7668cb6d8b94c406a461fd6f6cb12ef5fc801d.png"	[2]	995
68361	1	"68361-guardian-of-kings"	5	[]	4	1646	2	"E. M. Gist"	6	5	7	"왕의 수호자"	"<b>전투의 함성:</b> 내 영웅의 생명력을 6 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/454f5905a6be3639ba1abf67d2b265da0312029462856c5e3763b3914c5bddb2.png"	""	"신성한 존재들이 너무 많아서 이제는 좀 식상하군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e9f05608909d7271338b9929b3448d12076c06600dad2022ea3ca44d6dd5f04.png"	[8]	1068
102561	1	"102561-servant-of-yogg-saron"	4	[]	4	1898	3	"Slawomir Maniak"	4	5	5	"요그사론의 종복"	"<b>전투의 함성:</b> 비용이 (5) 이상인 무작위 주문을 시전합니다. <i>(대상은 무작위로 선택)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d2cf04145c403a9668e900c6a3a3d6111cabdb721b4be6e4ace9c4ed61cc112.png"	""	"요그사론은 종복들이 너무 많고 먹일 입이 너무 많아서 늘 고민이라고 하는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df7c02ee00764aed17d2c2ce54e6419db203600cb6b2cd1298b2e1f65d91e793.png"	[8]	38414
103214	1	"103214-keeper-of-uldaman"	5	[]	4	1898	1	"James Ryman"	4	3	3	"울다만의 수호자"	"<b>전투의 함성:</b> 하수인의 공격력과 생명력을 3으로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c47c547a447bf27994c2542893b74417533cd03a399c0549be8d580dceb97335.png"	""	"울다만이라고요? 그럼 웃다만은 어디에 있는 거죠? 하핫! ...이런 싸늘한 분위기는 싸늘한 평화 도끼 이후로 처음이군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d0df1648bf96ea91eb7c56771a4cad689ec91279b9c286ee4fb36b97f8f92e9.png"	[8]	2889
70080	1	"70080-master-of-disguise"	7	[]	4	1646	3	"Ron Spencer"	4	4	4	"위장의 대가"	"<b>전투의 함성:</b> 아군 하수인 하나에게 <b>은신</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00dd87eb17e64478cda3ecddb6174696807787c071d4e2ef21db0aa82d1b5904.png"	""	"이 여성은 사실 남자 타우렌입니다. 사람들이 괜히 \"위장의 대가\"라고 부르는 게 아니지요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac47eeda9fe973b6814d3403ec921ee96bccf7a05f3767ccb1eef2d420c1772d.png"	[6,8]	887
69835	1	"69835-argent-commander"	12	[]	4	1646	3	"James Ryman"	2	4	6	"은빛십자군 부대장"	"<b>돌진</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f90e326a7a78ea998b8eceefc4bf7e8719adfd46cfb49dfe7d7c1f092517fd0.png"	""	"은빛십자군 부대장은 스컬지의 동태를 주시합니다. 버스 정류장에서 새치기하는 사람도 주시합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aeeef75a83b352779304ee10c898b01980ec1b1e9ba24bf3d2e9df71d6546459.png"	[3,4]	281
69810	1	"69810-argent-squire"	12	[]	4	1646	1	"Zoltan & Gabor"	1	1	1	"은빛십자군 종자"	"<b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd7facbd84b73549f80a5865a8b2e118b0a9654a92acaf7c9136fe69b779d5bd.png"	""	"\"맹세합니다. 이 시간 이후로, 나는 빛을 수호하고, 어둠을 물리치며, 유통기한이 지난 음식은 먹지 않겠다고.\" - 은빛 여명회 서약"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c97a4a72cd48ad4a136efc3608ff4e08019ec4addc537a40cf19f213c744a70.png"	[3]	757
103219	1	"103219-shado-pan-rider"	7	[]	4	1898	1	"Ryan Metcalf"	7	3	5	"음영파 기수"	"<b>연계:</b> 공격력을 +4 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56611195a54675ee4fa58098bfef3398b3beb06110e8234950acb9c421b85336.png"	""	"영원꽃 골짜기에서 일어난 대참사 이후에 심신의 안정을 위해 휴가를 냈습니다. 그래서 이 얼음뿐인 황무지에서 괴물을 사냥하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2951bb135a1ace5bf2bba97884b6bdeadec391cfddb8ca200d010733b48b32b3.png"	[13]	2765
103233	1	"103233-cult-apothecary"	12	[]	4	1898	1	"Paul Mafayon"	4	4	4	"이교도 약제사"	"<b>전투의 함성:</b> 적 하수인 하나당 내 영웅의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e9b6f3c3eda384365879083fd57703de16506f11c7c4c3bceb5ff8c751e9e70.png"	""	"이교도들도 가끔 병에 걸린답니다. 그런데 약이 해로울 것 같은 느낌은 기분 탓이겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5adab8e17d8c49289aa2dea3d96545bcb304633debefd877ffcfaf971e2338e.png"	[8]	38888
70045	1	"70045-cruel-taskmaster"	10	[]	4	1646	1	"Phroilan Gardner"	2	2	2	"잔인한 감독관"	"<b>전투의 함성:</b> 하수인에게 피해를 1 주고 공격력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97c1865788de58d302d91966a7e3f2555f20cac68afa4fb41e0c25afd1b33463.png"	""	"\"자네, 아무래도 이번 일요일에 출근해야 할 것 같은데.\" - 잔인한 감독관"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3c119ab22bee46cfdc3a78b171af85a29c961e6e682d011afd69b891edc3278.png"	[8]	285
69845	1	"69845-loot-hoarder"	12	[]	4	1646	1	"Jim Nelson"	1	2	2	"전리품 수집가"	"<b>죽음의 메아리:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d57ab85677f38493fe501233ba1530ea3937acc7bb256b712652bbeb81ea4192.png"	""	"뭐든 다 입찰하더군요. 얼마나 얄미운지."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1de2a36fef01dee0fd0ebc832917ec8eecbbb68d1bb1791eec15960aef755fdc.png"	[12]	251
68442	1	"68442-warsong-commander"	10	[]	4	1646	2	"Wei Wang"	3	2	3	"전쟁노래 사령관"	"내가 공격력이 3 이하인 하수인을 소환할 때마다 그 하수인에게 <b>돌진</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/638572b2ff769067447d1ac86b31eac4c2720bf5c3a5e1b210597f80849d7d1e.png"	""	"그롬 헬스크림이 족장이었던 부족의 사령관입니다. 말이 더 필요한가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc920da8bc67402f98014d619a632b5d54202295917cf2bfae39f1230a8c8694.png"	[4]	1009
69875	1	"69875-ancient-of-war"	2	[]	4	1646	4	"Sean O’Daniels"	5	5	7	"전쟁의 고대정령"	"<b>선택 -</b> 공격력 +5 또는 생명력 +5와 <b>도발</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e22d143a123e0204aaef8aa04902558bac4b3070ba19840cc26e7b99559ddc96.png"	""	"젊은 나이트 엘프들은 \"전쟁의 고대정령 뿌리 들게 만들기\" 놀이를 즐깁니다. 정령에 깔려 죽는 엘프가 지는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7721a0264ddc3d862432d48c20683332fe30acb2a91bb9ad6bf0e03c0052883.png"	[1]	1035
69829	1	"69829-youthful-brewmaster"	12	[]	4	1646	1	"Wei Wang"	2	3	2	"젊은 양조사"	"<b>전투의 함성:</b> 아군 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db3232250ffff6a0b7e8942984017a2585bb555b97197e3e2ed4ed4ced086f4f.png"	""	"젊음의 패기가 꼭 맥주의 맛으로 이어지는 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff67d37c3c755aadb3df7dae6b4ce87d3f7c358f061bf3c7e6cc20b73431737e.png"	[8]	415
69838	1	"69838-mad-bomber"	12	[]	4	1646	1	"Mike Sass"	2	3	2	"정신 나간 폭격수"	"<b>전투의 함성:</b> 다른 <b>모든</b> 캐릭터에게 3의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf08ed16467b22da419c15aad4d5d59d1bffbc25b521ec424845a062c04893b3.png"	""	"완전 정신이 나간 건 아닙니다. 그저 남들보다 폭발물을 더 험하게 다룰 뿐이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6731edaee756360d4e2cfbae08703bacc5ac7677184fdb5c4f1f1e1ac7105bfc.png"	[8]	762
69840	1	"69840-mind-control-tech"	12	[]	4	1646	3	"Leo Che"	3	3	3	"정신 지배 기술자"	"<b>전투의 함성:</b> 상대편에게 하수인이 넷 이상 있으면, 무작위 적 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab1eebd4dee86d7770f0753647598a628d2059e9e9902e4d1d82524bce1ca5a8.png"	""	"정신 지배 기술은 점점 더 발전하고 있지만, 사실 별로 대단할 건 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f1db4116e0fd4a75a20c498b3eaaf23dd4668584b44a546d32df1559fc2ffe0.png"	[8]	734
105688	1	"105688-spellslinger"	4	[]	4	1898	1	"Andrew Hou"	4	3	3	"주문사수"	"<b>전투의 함성:</b> 두 플레이어 모두 무작위 주문을 얻습니다. 내가 얻은 주문의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b0ed68a6ace3ea8e6fe3c8c8c666954f39b147780932042ff7ae537d125cf5f.png"	""	"내게는 토템의 힘을, 상대에게는 불덩이 작렬을."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54ccc3969c4ee6332202c33da5f40b4ea7bbabb9828bad7fcd48691dd287f523.png"	[8]	2571
69828	1	"69828-spellbreaker"	12	[]	4	1646	1	"Matt Cavotta"	3	4	4	"주문파괴자"	"<b>전투의 함성:</b> 하수인을 <b>침묵</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ee62683f58bb5ffe245799d0cb94c2d6a1322f9c2b27ff3c2ec5cd69ea8185b.png"	""	"이로운 마법은 물론 해로운 마법도 제거해드립니다. 외래 진료도 가능하지만, 보험 처리는 불가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74854d7c43ffbbfdb397cc67217d7aeef1db1b4a9cff57b47a85181089d91d92.png"	[8,15]	754
102648	1	"102648-chogall"	9	[]	4	1898	5	"James Ryman"	8	8	8	"초갈"	"<b>전투의 함성:</b> 이번 게임에서 내가 버린 모든 카드를 내 손으로 가져옵니다. 그 카드들은 마나 대신 생명력을 비용으로 사용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a0db231d75b1c1b6c7cec7f9a1234e1993c351f8b857e0a17cf6442d0420c20.png"	""	"아직까지도 굴단은 초갈에게 커피 심부름을 시킵니다. 맞선임이 괜히 얄미운 게 아니죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ea13612388df9086e29357cb9183afeee704b4d6de88c1a2ef09bd549c434ea.png"	[8]	38464
103217	1	"103217-shrinkmeister"	6	[]	4	1898	1	"Jim Nelson"	2	3	2	"축소술사"	"<b>전투의 함성:</b> 이번 턴에 하수인에게 공격력을 -3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1985f287b22e8daf5581a8cb94d17ce748375ec6301e2545395674c73d9f738b.png"	""	"자기보다 큰 건 무조건 축소하는 고약한 영감입니다. 만약 마주친다면 기어가시는 걸 추천합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc9f68d14cb5492a6100ad749610ef66dcadcff247a0880b300849f831cd888d.png"	[8]	1936
102591	1	"102591-onyx-bishop"	6	[]	4	1898	3	"Arthur Gimaldinov"	4	3	4	"칠흑색 비숍"	"<b>전투의 함성:</b> 이번 게임에서 죽은 무작위 아군 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf2d395d0cd8a1d454a9ee08093ac2ad90e64e2617b930c46cbfa285bb4230f0.png"	""	"B4는 들르기엔 괜찮은 곳이지만 살 만한 곳은 못됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99c38b17c0e20c97007e8d012ff5771f45954dc4fcf969522ac8b7929cee6123.png"	[8]	39374
69961	1	"69961-patient-assassin"	7	[]	4	1646	4	"Ben Olson"	1	1	2	"침착한 암살자"	"<b>은신</b>. 이 하수인에게 피해를 입은 하수인은 무조건 죽습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a97cea3ba65bb92d50c684c4de18924614ff1b1e0114b617ff62cd1933eedcc.png"	""	"사실 그리 침착한 성격은 아닙니다. 상대가 사정거리에 들어오는 데 시간이 많이 걸릴 뿐이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dedb8b0847c0d5818a0337e4e6f1591b6355d595a36bfddbe9eb3c5f2637d814.png"	[6]	1133
68528	1	"68528-korkron-elite"	10	[]	4	1646	2	"Alex Horley Orlandelli"	3	4	4	"코르크론 정예병"	"<b>돌진</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42bf73b39c27e487860320f6282ace17aa08c014c37ec801f4b3dedbd5384f20.png"	""	"코르크론은 가로쉬 헬스크림의 정예 부대입니다. 파란색 휘장을 차고 있을 땐, 이들과 마주치지 않길 기도하십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/390a7fa39203c231bfc8f05564fe6c2ec4c4ca79f883f25134ae295c8c54229c.png"	[4]	28
68390	1	"68390-kobold-geomancer"	12	[]	4	1646	2	"Gabor Szikszai"	2	2	2	"코볼트 흙점쟁이"	"<b>주문 공격력 +1</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a45ad144002a4104e364e39cbc43469a6d246d156bbd56b14ebb23a9b291e1f.png"	""	"오래 전, 코볼트는 누가 뭐래도 가장 질 좋은 초를 판매하는 상인들이었습니다만, 지금은..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f52dc077409a046c9c6147b304c949b25cbdd6263fc642d446117f8500f08b38.png"	[2]	672
102680	1	"102680-cthun"	12	[]	4	1898	5	"James Ryman"	6	6	8	"크툰"	"<b>전투의 함성:</b> 모든 적에게 이 하수인의 공격력만큼 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/325d5edc3f25ed0ef92488ff07e408dcffc818a92abd1cf54602908f0c0e77fa.png"	""	"크툰이 가장 싫어하는 하스스톤 카드는 바로 '눈에는 눈'입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fafcdad03e716cd631a9bb6065781457e21a0b94121e65e808280248eec29e21.png"	[8]	38857
102671	1	"102671-disciple-of-cthun"	12	[]	4	1898	3	"Dan Scott"	2	2	3	"크툰의 사도"	"<b>전투의 함성:</b> 피해를 2 줍니다. 내 크툰에게 +2/+2를 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/869ab1b6930eaa860ce2650e004f6ac78376b1c8e1aa503a18466d4b04744871.png"	""	"크툰은 자신을 따르는 신도들에게 쿠키를 줍니다. 그걸로 되냐고요? 종교 행사를 가보신 적이 없으신가보군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d2681c15ed4e7e9704874596407dc2a340742f6aebdea877628b714b5cc5a9c.png"	[8]	38547
102611	1	"102611-blade-of-cthun"	7	[]	4	1898	4	"Steve Prescott"	4	4	7	"크툰의 자객"	"<b>전투의 함성:</b> 하수인을 처치합니다. 그 하수인의 공격력과 생명력을 내 크툰에게 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62259ac19fda69d8205408bcdaebb9dfe1217f8807b8b124174b21462b9ae1cd.png"	""	"크툰 님께서 제물을 원하신다! 이왕이면 데스윙으로!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca7254ce575c25ff9342486052691b33bcd396676c67aacd84732bd6c7571b1f.png"	[8]	38861
102500	1	"102500-klaxxi-amber-weaver"	2	[]	4	1898	3	"Cole Eastburn"	5	4	4	"클락시 호박술사"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰의 공격력이 10 이상이면, 생명력을 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56a0b457855339ee9e63a89dee0611e079bb157ef35d8877fbf617dcf74cac92.png"	""	"인근 직업학교에서 호박술사가 되는 법 특강을 들을 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68b7509efd85af95e9d7521ff1f7a7ad9f5ee4e2f0714b4d0d83549a8a0b4690.png"	[1,8]	38621
70052	1	"70052-kirin-tor-mage"	4	[]	4	1646	3	"Popo Wei"	3	4	3	"키린 토 마법사"	"<b>전투의 함성:</b> 이번 턴에 내는 내 다음 <b>비밀</b>의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0876594f2fe0357f7f801ba381bdbde4393a49bb22ac372ea07ee300483f1cf2.png"	""	"누구에게도 말할 수 없는 비밀이 있다면 키린 토 마법사를 찾아가세요. 공짜로 들어준답니다. 단, 선착순 1명만이랍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28789c59b6e1fb80b3c001d0bfe12e1edf8c6a633c45548e9de77270b6a91587.png"	[5,8]	748
69944	1	"69944-tauren-warrior"	12	[]	4	1646	1	"Paul Warzecha"	3	2	3	"타우렌 전사"	"<b>도발</b> <b>격노:</b> 공격력 +3"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4da10d02777a56331697215e6c3de54fd9b729279ace12a33d71490b592c5901.png"	""	"타우렌 전사: 멀고어의 용사, 가시멧돼지 학살자, 썬더블러프 승강기 애호가"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/037e874398b53b64486b2417694ffa306d31643aff1bb4f55cb71623d47d4309.png"	[1]	45
69822	1	"69822-sunwalker"	12	[]	4	1646	3	"Andrea Uderzo"	5	4	6	"태양길잡이"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c03927ceed1404a88d80645c14da2786cf92a0ae27b01e80968dd1e07e2429b5.png"	""	"태양길잡이라고 정말로 태양의 길잡이 노릇을 하는 건 아닙니다. 그냥 이름만 이런 거예요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1265d1c1c3ac7e2572e84ca99a575fbfbb787b034694bd17f140b07b3e29751b.png"	[1,3]	759
102993	1	"102993-virmen-sensei"	2	[]	4	1898	3	"Dany Orizio"	4	4	4	"토깽 사부"	"<b>전투의 함성:</b> 아군 야수에게 +3/+3을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2737b23b2d24ed8699dd7689f361d1a7d70759657e25cc7b9e1580fe7d86bc5c.png"	""	"당근을 체험하시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5df9618935db4b6fd336d45dbec22b012666584cbfc22372b5c871b4bc25294b.png"	[8]	40641
68394	1	"68394-lord-of-the-arena"	12	[]	4	1646	2	"E. M. Gist"	5	6	6	"투기장의 제왕"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/063fd3613d2d5bcbf7a7b43cf061f152f2467020ac3410db20c0065537fafd8c.png"	""	"2100+ 평점제 투기장 선수였지만, 벌써 몇 년 전 이야기이고, 아직까지 그 이야기로 주위 사람들을 피곤하게 한다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be0f617c5aea2fadbcf74eb088db14b6b96b5c8e244213fbd25ef7f4c875ed73.png"	[1]	157
102623	1	"102623-tuskarr-totemic"	8	[]	4	1898	1	"Eva Widermann"	2	3	2	"투스카르 토템지기"	"<b>전투의 함성:</b> 무작위 기본 토템을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd3f62b758e2e9b01eeb69178fa2a20e7415fe3878419b9a7e030f96f4ed1a6a.png"	""	"투스카르 토템지기들의 숙원은 생선 토템을 만드는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c257042b2efa5e4073aee08adbba309769d3016cc146472a9805e32c5c63959c.png"	[8]	2513
68436	1	"68436-novice-engineer"	12	[]	4	1646	2	"Karl Richardson"	1	1	2	"풋내기 기술자"	"<b>전투의 함성:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c11a85c98b57b53a71a95777e21fae1c810daa39e8f1fc7b99995e43a5d272b.png"	""	"\"수강생들의 반은 재수강도 하지 못할 걸요? 닭으로 변해 있을 테니까요.\" - 수석땜장이 오버스파크, 기계공학개론 101장 강의 중에서."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4253d702e6dccf23a7f4a11c9f9a86b256d9ebaefbc375998e796825c6ffa7a4.png"	[8]	284
69974	1	"69974-harrison-jones"	12	[]	4	1646	5	"Matt Dixon"	4	5	5	"해리슨 존스"	"<b>전투의 함성:</b> 상대편의 무기를 파괴하고 그 무기의 내구도만큼 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f4e1c0b75d72a5f7bdbe7ced4639157093c9748c39113314072560d4c765b17.png"	""	"\"저건 탐험가의 전당에 있어야만 해!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99fcabbd148da22d68b139d250be7f54395840ea6279f63bc83267c14d2177ce.png"	[8]	912
103234	1	"103234-grimestreet-informant"	12	[3,5,10]	4	1898	3	"Anton Zemskov"	2	2	2	"험악한 거리 정보통"	"<b>전투의 함성:</b> 사냥꾼, 성기사, 전사 카드를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb0f9a4579161b93843e2f1bde5be6ed2ab422054b759384b596f74e4336ec0e.png"	""	"\"아뇨, 아뇨, 거긴 험악한 '골목길'이에요. 그런 데는 들어보지도 못했다니까요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4ee8794575a88b6b5fb9dc4bed748193918e1f0dc903eb4492c6b4a28360b28.png"	[8,21,27]	40474
70038	1	"70038-blood-knight"	12	[]	4	1646	4	"Trent Kaniuga"	3	3	3	"혈기사"	"<b>전투의 함성:</b> <b>모든</b> 하수인의 <b>천상의 보호막</b>을 흡수하여 보호막 하나당 +3/+3을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e508661d8fe6448e101d2b249d60854ac4678517ee99bc07fcf78dcf4d08aa34.png"	""	"혈기사는 신성한 힘의 원천으로 태양샘을 사용합니다. 태양샘에서 물놀이를 할 생각은 꿈도 꾸지 마세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc6f8f2b1f3e37139b34faa5e4803f656242ba40f69930a48f805e9103cde7ab.png"	[3,8]	755
69813	1	"69813-bloodmage-thalnos"	12	[]	4	1646	5	"Alex Horley Orlandelli"	1	1	2	"혈법사 탈노스"	"<b>주문 공격력 +1</b> <b>죽음의 메아리:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/009dc8420f670220f3ef9bb6d497561c66985044189b3fe9c48c7cfa5080a9d5.png"	""	"전설 카드 치고는 좀 초라하죠? 네, 당신만 그렇게 느낀 게 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5aa009cab815aaa48c48aa2a82b2567b041a4fca4800e172ce449917d52e1436.png"	[2,12]	749
102661	1	"102661-hobart-grapplehammer"	10	[]	4	1898	5	"A. J. Nazzaro"	2	2	4	"호바트 그래플해머"	"<b>전투의 함성:</b> 내 영웅이 무기를 장착하고 있으면, 내 손과 덱에 있는 모든 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/393a08f3aa21945b99f8fb4a5b531c6d848cb715a428176b3412d33c2b518413.png"	""	"자동 발사 피라냐 투척기라는 끔찍한 무기를 발명한 천재입니다. 물론 이 무기는 7개의 구역에서 사용이 금지되어 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/952023d0aa18af9a7d8ce1a3699cd03bc07a8135742b0180d488e064217169b7.png"	[8]	40482
68298	1	"68298-goldshire-footman"	12	[]	4	1646	2	"Donato Giancola"	2	1	1	"황금골 보병"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e41196a6e196096db65f32d009c7933d9e79a789f169572004b48cf678b2847e.png"	""	"만약 황금골을 수비하는 모든 하수인이 1/2이었다면, 이미 몇 년 전에 초토화됐을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a3d2eecf316f614bc8411362cc3581e35c34ea5f8568bd6969727ff57ee72fb.png"	[1]	922
102668	1	"102668-twilight-geomancer"	12	[]	4	1898	1	"Eric Braddock"	4	1	2	"황혼의 풍수사"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰에게 +1/+1과 <b>도발</b>을 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f941dcce00cd4c887f9d290415330b9dab40ed8a93c10500f3c5620662f549b2.png"	""	"\"자, 크툰 님. 저를 따라해보세요. '오염된 노움만큼 냄새나는 필멸자여!'\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92aaf05e4266638b9a60e44b60590c36a582c27b6779a6d104769cd122e4582c.png"	[1,8]	38864
