id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage
45759	1	"45759-unidentified-elixir"	6	[]	5	1004	1	"Dan Scott"	3	"정체불명의 비약"	"하수인에게 +2/+2를 부여합니다. 내 손에서 추가 효과를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f76248a2fe964c6f6f2b9fd0c3ba8708fc6084cc5c949493f241d9e9c58e9a90.png"	""	"\"목 말라 죽을 것 같아.\" \"그럼 이거 마셔.\" (꿀꺽) \"켁! 이게 뭐야?!\" \"알면 널 줬겠니?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7809d75235ffb11a14f43b5f2642d8bd1f47602f6868a9e48471c685a7ac4a73.jpg"
48002	1	"48002-vivid-nightmare"	6	[]	5	1125	4	"Zoltan Boros"	3	"생생한 악몽"	"아군 하수인을 선택합니다. 그 하수인을 생명력이 1인 상태로 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ba7115795c212037405dfcc49a0bfdb1d3f727327ff113f01638ab2719451ed.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d0a9319f7b759e38e34f4f96c48a82c758a835fa7ce319475fce681b821c883.png"	"\"신비한 가루로 황금 밀하우스 마나스톰을 제작하는 꿈을 꿨어! 얼마나 생생한 악몽이었는지!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba492721d9b2872a5138d20acd333ff7c3f54c48d6990ab95e4bd14ab3c01076.png"
50282	1	"50282-surrender-to-madness"	6	[]	5	1129	4	"Maria Trepalina"	3	"광기에 굴복하라"	"내 마나 수정을 3개 파괴합니다. 내 덱에 있는 모든 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dde7595eb8a287fa92d04d27773573568dfb97223f06c2bfb9e8aec68288b993.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd9f5029e38bb9470b0b7d950f885e4b5b6c3b141200c7ad6bb74d8ea5c74ecf.png"	"포기하지 마세요. 굴복하세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7c2ed72d5d7eabd2e67d02248d8a1731d50691e9a9860a245c0f9279b4901a6.png"
54898	1	"54898-breath-of-the-infinite"	6	[]	5	1347	3	"Anton Zemskov"	3	"무한의 숨결"	"<b>모든</b> 하수인에게 피해를 2 줍니다. 내 손에 용족이 있으면, 적 하수인에게만 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c09a0fcd8b17efe012cd66db41f1cc87e64e9c4076f835c3b8e1abeadd0a346c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c01514d8a5c21236efc577d2055f24ab422dcf2e4e82c6c7a9079080fe1c5d7a.png"	"순환 호흡의 일종입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40334189a9c0e67e2ddcf9956c7648eeafa3805d16671e252e91f3a7cabd66b9.png"
60067	1	"60067-power-infusion"	6	[]	5	2	2	"Eva Widermann"	4	"마력 주입"	"하수인에게 +2/+6을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6389e1f2d3a1f0b4975886f8a13336053d3f5b019c75fab2107ac4b59587a94a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/029f45a7a9d78c6e90b4a73236eed2df6476f57b4f29426dbec445609c8bb2a4.png"	"마력 주입으로 전율하는 젊음을 느껴보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e82a89643bf508f46b02a447b63493661be6a33058c28b141ff067188eb6671d.png"
841	1	"841-holy-nova"	6	[]	5	2	2	"Luca Zontini"	4	"신성한 폭발"	"모든 적 하수인에게 피해를 2 줍니다. 모든 아군 캐릭터의 생명력을 2 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36a53e790997d52279cd6dc5323d1b71ec6e2241b15442d7d6a944b8d4218a0f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c432a7a0a7b2a7f63cc8003f0ddfee9045e52cb186a547b44d32db5847a93053.png"	"이 주문을 썼는데 당신이 피해를 받았다면, 신앙심이 부족하거나 나쁜 놈이란 뜻입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7be675fd8aa905b4498d78f398b2e2b5bda9fa437ffe3b4152de4e639cbfa80.png"
60070	1	"60070-shadow-word-ruin"	6	[]	5	3	4	"Ben Olson"	4	"어둠의 권능: 황폐"	"공격력이 5 이상인 <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef3037db67e03737244047170c63fec0e108c569d6631db257ccbc31039cba25.png"	""	"새로 산 흰색 수의에 음료수를 쏟아버린 한 늑대인간 사제에 의해 처음 발견되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3545b79b67337144dcc84b354f30630683ed136463e981a8885a96d2d6533c01.png"
38433	1	"38433-shadow-word-horror"	6	[]	5	21	3	"Andrew Hou"	4	"어둠의 권능: 공포"	"공격력이 2 이하인 <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b69a7d4919c2b18f489111913ecd8276ec818b2abedc521e81f0410abc892b51.png"	""	"\"어둠의 권능: 소용돌이에 모두 빨려들어가기\"보다는 훨씬 간결하지 않나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52a6d0cd1bbe8ee5bb0fe4ff2eae5ffdf691ab154b6af485bdada17e09b19728.jpg"
40375	1	"40375-greater-healing-potion"	6	[]	5	25	3	"Tyler West Studio"	4	"상급 치유 물약"	"아군 캐릭터의 생명력을 12 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12d9f83d6659cc54738460beb4ea7ef151a36ad19404bdcfc0efe24650f303de.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e3633cde03b4c9ebbf43a104e17829359d1d89fce877ab3fa6c56a19839bacf.png"	"각성 효과가 5시간이 넘습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddd969fc7ef02afc05d6f48aea44af646f7a44640288b9259098ab133f3a8c6f.png"
2999	1	"2999-excavated-evil"	6	[]	5	20	3	"Raymond Swanland"	5	"파헤쳐진 악"	"<b>모든</b> 하수인에게 피해를 3 줍니다. 이 카드를 상대편의 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da88de7d579cfd8219b5db2697b437cbbb4b2e2e448273d56944a5bccf7108a8.png"	""	"악은 결코 쉬지 않는다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99ada0f747d97c468358aa284a959bf57d51bc0a1e6a9d053783d701032c7021.jpg"
38426	1	"38426-power-word-tentacles"	6	[]	5	21	1	"Jesper Ejsing"	5	"신의 권능: 촉수"	"하수인에게 +2/+6을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a50e8caae25a14eb468661d3c61be2c6e814253aee9c323b183e7b6debd6a4e.png"	""	"촉수에 휘감길 것을 알기에... 당신의 의지가 충만해진다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83cc2fbd9b027d3ac321c3b7b8494d55d3046faf37b53f92518e59d578f2772a.jpg"
42566	1	"42566-devour-mind"	6	[]	5	1001	3	"Paul Kwon"	5	"생각 삼키기"	"상대편의 덱에서 카드를 3장 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ba1eb49ccdaea9b80eaf8e6eaec745d00a1bc76fd9ec7eaf386ca9f06bfc110.png"	""	"네 마음에 양념을 쳐볼까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d24ffba94c80b4514556f69b847e4e69cf6801dc1cd3564f14ed9a1a4fe23cc.jpg"
46694	1	"46694-holy-water"	6	[]	5	1125	3	"Vladimir Kafanov"	5	"성수"	"하수인에게 피해를 4 줍니다. 이 피해로 하수인이 죽으면, 그 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66b98a32d5ed7e6b30c34aa06f4cc89b6a63cdc2892483279f4dace98034607a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca1d904c870563252889a0d7133de7ab98cd7e6678fe722a8ac2b43744649b2a.png"	"칼로리가 신경 쓰인다면 성수: 제로를 드셔보세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/466b6f75c22cfc590081923f1578b8e9425df386cb0d65151124cef6997ed562.png"
49013	1	"49013-power-word-replicate"	6	[]	5	1127	4	"Brian Despain"	5	"신의 권능: 복제"	"아군 하수인을 선택합니다. 그 하수인을 복사하여 5/5 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49f4b51667e26bb9623c7a6747f365f2f3373b845b36e8e9407e9a1f2fa37dc8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b8a41e57c0a854cdcf440091299c97cc5d0da96a7f2eddd920cb67b33d9c1c6.png"	"신의 권능: 폭사, 조립, 분해, 야근 등과 함께 묶음 상품으로도 구매할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e8d53565352cc0dec8046d513e9e9341ca3138a62832e7562f084249786ed27.png"
50071	1	"50071-mass-hysteria"	6	[]	5	1129	3	"Vladimir Kafanov"	5	"대규모 실성"	"<b>모든</b> 하수인이 무작위 하수인을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ef189be23f67f51abb6cecad03eb546144cd0efa569de9cba6129cc69b2c4d2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/130446acb5c39b7be7c48142477b28c84df15db9b2b944fda79b93b5e5b6a731.png"	"\"아, 어제 샀는데 할인을 왜 오늘 하냐고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19678738b7e1f490b396aac5e830a73559face39eec19e8518b180a985ee4053.png"
56598	1	"56598-psyche-split"	6	[]	5	1414	3	"Evgeniy Dlinnov"	5	"정신 절단"	"하수인에게 +1/+2를 부여합니다. 그 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b877e8fc0a5b7690281c3059fc351faf7821dcfa3ff6a78404255fbc24ff5b7a.png"	""	"아라코아가 새 친구를 사귀는 방법이라고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3df746caa7bc215afbe64149fb58bcff2b3efc0f5511866fa6f826257ee97d2f.png"
1365	1	"1365-holy-fire"	6	[]	5	4	3	"Miguel Coimbra"	6	"신성한 불꽃"	"피해를 5 줍니다. 내 영웅이 생명력을 5 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/187e78e6ec096ca59d5e0ca1ea9b7274b35cc1ccef0fc4c9d2680f8a658e711e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/423e172cbaa309e70598bf7d97d71bfba6646f21fc0bcdf95515f410a57f25ad.png"	"흑마법사의 생명력 흡수와 뭐가 다르냐고요?... 신... 신성 모독이다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/195112156e36b9fda03cadbcd693921e42b48b071a04848361cf10c6efd56c43.png"
1938	1	"1938-lightbomb"	6	[]	5	13	4	"Luca Zontini"	6	"빛폭탄"	"<b>모든</b> 하수인이 자신의 공격력만큼 피해를 받습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c75a54bceb6fc3cca5839bf294cc56230ae6e589b6b83666f09aa38d43974e4.png"	""	"고블린이 사제가 되게 놔두면 이렇게 되는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/283d9ffb01f9c6f4b3dad4338a62bbe347875e215b38b0f9c17b033f0918fd42.jpg"
3015	1	"3015-entomb"	6	[]	5	20	1	"Alex Konstad"	6	"생매장"	"적 하수인을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05b180270c49e1fd038ef55026f18f55243bec1986d720d9ce45c241a76daa2b.png"	""	"숨을 쉴 구멍만 있으면 그렇게 나쁜 경험은 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfebf81843f92ce2ff8f18381c365701ecb95181393ce2ddea5ba4de21ea0521.jpg"
40938	1	"40938-dragonfire-potion"	6	[]	5	25	4	"Charlene Le Scanff"	6	"용숨결 물약"	"용족을 제외한 <b>모든</b> 하수인에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17a70a919f5d579e48e6e01409f321cbfc97aa5d9cceca59093ce726d3a4250c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a5c40ee1f39e09bcf1d7e8749a6afd2e84e88868f3e0cabd79514c886a3d801.png"	"용의 숨결이여, 내 적들을 삼켜라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed6fc1684f5b29ea1897ee07d5876641f58b5f3687721945b8561fd7063a5bc2.png"
42804	1	"42804-shadow-essence"	6	[]	5	1001	3	"Matt Dixon"	6	"암흑의 정수"	"내 덱에서 무작위 하수인을 복사하여 5/5 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53ae623c0e6ab512f6f6e9852e8f8b71989c46bae2824c534bcb9aedec14a230.png"	""	"병에 담아서 팔기에는 어렵지만 효능은 확실합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90f8ce0aa15e06b77d8bb8671e12d9670a164b1ab190b251b90366b5e7a24a1b.jpg"
45308	1	"45308-embrace-darkness"	6	[]	5	1001	4	"A. J. Nazzaro"	6	"어둠의 은총"	"적 하수인을 선택합니다. 내 턴이 시작될 때, 그 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b71fd69215fb5a82b3cc6226ee7082513cc29266a8efae628edbb77ebc4a0c7.png"	""	"좀 익숙해지면 어둠이 꽤 포근한 곳이란 걸 알게 될 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38f27fc34b7b48428e274457ed5fab08c6f93b39d2eae04434544dc504ddfb21.jpg"
59221	1	"59221-initiation"	6	[]	5	1443	3	"Arthur Gimaldinov"	6	"입단 절차"	"하수인에게 피해를 4 줍니다. 이 피해로 그 하수인이 죽으면, 그 하수인을 새로 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/330620374b111c85e7db5316f7980747dd8e565f6a63f6c12a17387ab048a3bd.png"	""	"멀록이 스칼로맨스에서 졸업하기 위해 통과해야 하는 절차입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afa3caad52b7a215ced2a62cc3c782fcd24e5bdce9a8928b50efe7cef265dec1.png"
43112	1	"43112-psychic-scream"	6	[]	5	1004	4	"Chris Seaman"	7	"영혼의 절규"	"<b>모든</b> 하수인을 상대편의 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77ba3775fd7fbd94a80f642a01169c52e8c1601f55505f2586a4670bff6ec9f8.png"	""	"모두 귀를 막으세요! 사실 별 효과는 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60a825a2f246f198ba74bfe3f58b31e6890f934cd033e7822f8416284eced835.jpg"
57160	1	"57160-soul-mirror"	6	[]	5	1414	5	"Zoltan Boros"	7	"영혼 거울"	"적 하수인들을 복사하여 소환합니다. 그 하수인들이 복사한 하수인을 각각 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72b17d43200a70d7d8efda5f5c263f72c3d28ddfa86c553fb0483181d3c71593.png"	""	"세상에서 가장 힘든 싸움은 나와의 싸움이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9a9623454969cd82e9318eb8b5f66e91143d8754ecf1e1455a0ef9ed1b39e7d.png"
49421	1	"49421-zereks-cloning-gallery"	6	[]	5	1127	5	"Slawomir Maniak"	9	"제레크의 복제품 전시관"	"내 덱에서 모든 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/411c7f111cd2c109f8db775a6b178a50fc2a3d92c499dd98230bf542014f54fe.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c72e17e25e6eb4d7748df8a58fbbbf87bbc3c033aa678acb4eb4d8b260ae2a15.png"	"사실 복제하는 건 쉽습니다. 여러 복제품들을 동일한 크기의 시험관에 넣는 게 더 어렵죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7527227ec435cbaaf50a83e817d7d41aa30e7fca72ef581e98e77f057bdbe47e.png"
52633	1	"52633-mass-resurrection"	6	[]	5	1130	3	"Arthur Bozonnet"	9	"대규모 부활"	"이번 게임에서 죽은 무작위 아군 하수인 셋을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e60fa7a4a81a2584df5bb2c726da3d1740a4b9a9819c15cb549379a6b72e53e2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b68588a71a28c144cd6957dbe366de8032a7ec08df1b564155f216899bfe237.png"	"하나면 좋고, 둘이면 많고, 셋이면 대규모입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d841d261207c6d25bdf71f2559a6f4e1ecf815458a3cdf74ef14ce7b529b66b.png"
8	1	"8-mind-control"	6	[]	5	2	2	"Sean O’Daniels"	10	"정신 지배"	"적 하수인을 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b70f5c405d51a38239489b5e30dcaeb02a550dfe00c2f6c657f943977e26a80.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49608fa1a41e744132d0cd97c25f7fd6005fcde7728cd41f4b02667dc2f3f725.png"	"\"당하면 멘탈이 붕괴되는 기술\" 1위 후보에 오른 영광스러운 주문입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/53df2e1ad0402f5196d674f69cd42ea8f49638dfe48439468b87a1dc9768e72c.png"
180	1	"180-backstab"	7	[]	5	2	2	"Michael Sutfin"	0	"기습"	"피해를 받지 않은 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb3d4b7016dd32b0c4f246c4c64c955b5b5b2a1060b7a186311263ae0b0a917c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bda9d8d5ea6ffb14a6bfcf24e3d1215f5c27ea1dcf0544461ac866122ded9e56.png"	"사실 이 기술은 \"저게 뭐지?!\" 라는 말을 듣고 등을 보인 적에게 사용하는 기술입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42b9307705362b24fa4d4944836df09857cebc9289ad8c468cc4fd7314aa5e03.png"
365	1	"365-shadowstep"	7	[]	5	3	1	"Graven Tung"	0	"그림자 밟기"	"아군 하수인을 내 손으로 다시 가져옵니다. 그 하수인의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5e7eb2e13e9771462efc209c53b48f6ba55adedb60688b65b13ef01bf60087c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c78dc2961c79dddc6a19214d27dd7fde4aa470d71f19e45c30f92b22ad61ecbb.png"	"도적 무용단은 가끔 공연의 마지막을 그림자 밟기로 장식하곤 합니다. 관객들의 호응이 엄청나거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/823e4025544feee145ca766f78d0dcbcbf7adae1c8a27d03c5da8736d4e07cc6.png"
1158	1	"1158-preparation"	7	[]	5	3	4	"Clint Langley"	0	"마음가짐"	"이번 턴에 내가 시전하는 다음 주문의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2eddf1d0eaa9f5e40c3ba6dae4b81db6b73b5a9da90aa0dfb3dcee423b0e76d5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffa84a0ba189aa9a7b1d0887aef3e743bfbe8da56d2dd30ee0ef8a41b4c29d19.png"	"\"항상 대비하라.\" - 도적 격언"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aab64a817b086f718c7374bc493a22356304eb6ad6af2e2ca5d80d624e32efdb.png"
40437	1	"40437-counterfeit-coin"	7	[]	5	25	3	"Joe Wilson"	0	"위조된 동전"	"이번 턴에만 마나 수정을 1개 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eaea01af5190cad4eb0306b5827375fcf3b0422d5a149dc75bd310cbd8c64361.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97e77fb4f1abefa86dd87a53a5a99f52aadb992e299bef9b6af4bcecfb8f38b9.png"	"이 동전, 뭔가 수상하군요... 그게 정확히 뭔지는 모르겠지만요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2796d98c0b26c9a39bda8c33f17e3c4a397c1c2ee60dbcbb46420c5ffd9310d.png"
459	1	"459-deadly-poison"	7	[]	5	2	2	"Trevor Jacobs"	1	"맹독"	"내 무기에 공격력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb2a9bb2286ce477054a6a13c15721652dd5b7f66a1242321b7a0e90720a8ffa.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b626faf3575889a9fedaddb7f6c291a7280596f5ccb54dff5bbff62df2cdc0be.png"	"도적들의 독 제조술은 극비 사항입니다. 마법사들이 주문에 사용 못 하게 하기 위해서죠. 맹독 화살? 맹독의 비? 맹독 정령? 생각만 해도 끔찍하군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad339b408ae19096986367d6bbf00aa0ddc0dd52ae8162c88693bcb11aa00723.png"
710	1	"710-sinister-strike"	7	[]	5	2	2	"Frank Cho"	1	"사악한 일격"	"적 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97b92f1d909a63ff924af06ea35f573d4cb4c7c36b61d474ac01b64f669f3ef4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43af6652ea9cd55d6366fa7af7e080f7f78f986f8876051cfdf025494d939c35.png"	"그렇게나 기력이 많이 들던 기술이 마나는 고작 이것밖에 안 드는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03fc4cd13e4978ae2b146a0ac019727c16d905f9f598864957fc473d4abd8640.png"
52264	1	"52264-pilfer"	7	[]	5	3	1	"L. Lullabi & K. Turovec"	1	"슬쩍"	"다른 직업의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cad5d8ee72023d1235640ce9eb5de85020714c1a9ddda97711c311e6dbbfb710.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43cf14b135017078798230c7363ac841832b1ecbd92a91b0ed29761136d0f918.png"	"남의 직업의 떡이 더 커보이는 법이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7c4cb40c1592a7970bc6e4d68ec56472681d8d646ffd2e256b71f28c8871dbc.png"
42801	1	"42801-doomerang"	7	[]	5	1001	4	"L. Lullabi & K. Turovec"	1	"부셔메랑"	"하수인에게 무기를 던져 무기의 공격력만큼 피해를 주고 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ed11210981e17e4c7bf8c6916519b42f179f2fb9858e96743660c80cb3c51e0.png"	""	"반드시 내 손으로 돌아옵니다! (두꺼운 장갑을 꼭 착용하세요.)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6858ef6c21158de5d81106a18542bbe13908644b834b45ef1249f30069b551cf.jpg"
52679	1	"52679-daring-escape"	7	[]	5	1130	1	"L. Lullabi & K. Turovec"	1	"대담한 탈출"	"모든 아군 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a7c123671c048b25cb79a2bf265a39c9c6a0ea55087115390d480600fd1d04c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ebe2381828c6718842e8e2de8cf5805d5a6b7b2553e25e4c79bebafb3ad5918a.png"	"사악하게 웃어야 시전할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a4ee596b6a555975ff4c38349c143b5f34f21766879b63ccf970af4444d36b1.png"
51375	1	"51375-togwaggles-scheme"	7	[]	5	1130	3	"Konstantin Turovec"	1	"토그왜글의 계략"	"하수인을 선택합니다. 그 하수인을 1장 복사하여 내 덱에 섞어 넣습니다. <i>(내 턴마다 강화됩니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea67a994f073965bc1b4b05eff24fdec1caa6c1f58e3257fc3bb42779d85676c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/044ac562a5e8b3ef0b65a70e0b3bd3b8bc0f1cbe1ccf7417c501b55fe7f9b7fe.png"	"\"하수인 많으면 뺏어오는 보물도 많다. 코볼트식 수학이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bfb111bd0a042aad4c9a157069eac183a740a847a70f7ee877445d3cbff0f98a.png"
573	1	"573-shiv"	7	[]	5	2	2	"Alex Garner"	2	"독칼"	"피해를 1 줍니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a1d12de02a9d018d7282a055c4531478955f6379eceea022d9eac5a80765736.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9a9222dec1a0ed302f5614ff21eaa8f41e7c20a14fdcffd93c0082f994ebfe0.png"	"알라깔라<b>독칼</b>라미<b>독칼</b>라미띠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04732a5e4bfc16190ca7bf5556f5fe049fea3ec31d813dce3817dc9aa6c7c38a.png"
461	1	"461-sap"	7	[]	5	2	2	"Scott Altmann"	2	"혼절시키기"	"적 하수인을 상대편의 손으로 돌려보냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/189908763a6c32c2fd0598807d0074e85508a0734e419009551c4ac25300cded.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44ab080f61e4ef0fac50f165364650d052a077ffd804eefd87d0e69023913efe.png"	"주사가 심한 친구를 집에 데려다 줄 때 유용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83d87581ca1426f69f56dad9e28fecd2d3e649156fdedc07f8055a3487c1e0a0.png"
282	1	"282-betrayal"	7	[]	5	3	1	"Lucas Graciano"	2	"배신"	"적 하수인이 자신의 공격력만큼 양옆의 하수인들을 공격하게 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ca9df5c92b6a7a68bf1c7b2bde5c4e0f6fc312efb5f67f2fc7ea36db935b0ca.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b039238c8d974ffc21ec2d00fdc230c28920f402084acd68fb707c8502b252f6.png"	"배신을 시키려면 그에 상응하는 값을 치러야 합니다. 예를 들어 노움을 배신시키려면 동물 인형과 약간의 초콜릿이 필요하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62138173b222b4710c131e2403b50718ad3fa153d03714a2c64591a575a813d8.png"
2304	1	"2304-gang-up"	7	[]	5	14	1	"Jim Nelson"	2	"패거리"	"하수인을 선택합니다. 그 하수인을 셋 복사하여 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6c2a1a2cf15798b8265caebe6d1461994a93a986ff1265be8df7f4981f89238.png"	""	"달빛시내 마을에는 절대로 혼자 가면 안 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9aeef96b65eb99352c2e30588c9c3aca23c30e1126ffd62016bffc5911345e50.jpg"
