id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
985	1	"985-dire-wolf-alpha"	12	[]	20	4	3	1	"John Dickenson"	2	2	2	"광포한 늑대 우두머리"	"양옆의 하수인들이 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90a2ce92e2103aa7ec4cd34fa4b338081f124edcd5011401b8ea3b4a35c6cce2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee1dbbc8ccdb5070cb44dd170deaf78beb4858cf5ec11c21a6f1cd7661e4095.png"	"정작 광포해지는 건 양옆이지만, 어쨌든 먼저 처치해야 할 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bcc51297a0432a7a54e8f4beca75dc8d729385a20258c5790de41721c74e26d.png"
609	1	"609-faerie-dragon"	12	[]	24	4	3	1	"Samwise"	2	3	2	"요정용"	"주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5cb0ca4557bcf7d13835c06b470a1120dcc1e89b4af181d18d30434bf6327f03.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d20456b33ecab8e0cef4d726eb1bcdfb4a21c8a3745e8fe03f1167838b9ef963.png"	"깜찍합니다. 마법에 면역입니다. 바닥에 쉬를 하지도 않습니다. 정말 완벽한 애완동물 아닌가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e39ac76d6d08c941155915aa3829d244ffa5d2dfce6da1996729c812069268cf.png"
1940	1	"1940-mechwarper"	12	[]	17	4	13	1	"Phil Saunders"	3	2	2	"기계소환로봇"	"내 기계의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2ad41b8955a0316f2445169d5b744e86cb1781fe0d50145556219d3b8ea81eb.png"	""	"기계를 소환하는 기계라니? 다음은 뭘까요? 도넛을 소환하는 도넛? 흐음..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9311829dea06b74caa6875a98170d4dbf51f4835e53619eb34566d0b7402741.jpg"
2032	1	"2032-puddlestomper"	12	[]	14	4	13	1	"Jaemin Kim"	2	3	2	"웅덩이디딤꾼"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89acd32a8e0ab626a81de1a63b52d9927b3f980a25cbe39bce707f0e6aedca39.png"	""	"위대한 멀록 점쟁이, 모르글을 존경합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cda6b1c45ba2cc4decf0a0e84afeb36c8d3973e4174ac3f412fdff99eddc4b4.jpg"
2071	1	"2071-micro-machine"	12	[]	17	4	13	1	"Skan Srisuwan"	2	1	2	"초소형 기계"	"각 턴이 시작될 때, 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95b81e4d35a9a88944edc3d31b6938289da1a5a4d423d124ea7e59ec06f43d77.png"	""	"소형 기계는 너무 크고 극소형 기계는 너무 작다고 하시는 분들께 권해드립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ea325d749429200cca8633da6b853cd111a8062cb2056fd48f9c7d461eaa414.jpg"
39002	1	"39002-duskboar"	12	[]	20	4	21	1	"Samwise"	1	4	2	"황혼멧돼지"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3061fbf7078ff0f5be41d46f373977bb87dfc035c8798314314a16a9290c3ac.png"	""	"고대 신의 영향을 받든 안 받든 포악한 건 마찬가지군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63a0893a8262b0dce18a0c230022f52634674393bb3d9938cd3cab2c84c99280.jpg"
48060	1	"48060-unpowered-mauler"	12	[]	17	4	1127	3	"Jim Nelson"	4	2	2	"동력 끊긴 투사"	"이번 턴에 내가 주문을 시전했을 때에만 공격할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0417b2b5b2d3e990a13e9d525ff033e65ed86a2056cbf9b63532cc5215d00455.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75aebc3e2e5800989e53589ec54aacb3777952520df2f79de277a269d21089c6.png"	"인간이나 기계나 힘든 하루를 보낸 후에는 충전할 곳이 필요합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa3d69b94addb47c70c15ffee8e8e3ae7e73c9b2b553668432ceae165cab142e.png"
48529	1	"48529-upgradeable-framebot"	12	[]	17	4	1127	1	"Dan Scott"	5	1	2	"업그레이드용 로봇"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c397bd5892389f886d19a27febdba302d83dfb868a24862865c3bf8d240e9230.png"	""	"* 어썸한 팔은 별도 구매"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2cd792e44d61305bf478ee98859dc1bc62bbba8cf5530383e2665614ef8a020.png"
49800	1	"49800-serpent-ward"	12	[]	21	4	1129	3	"Cicily He"	2	0	2	"뱀의 수호물"	"내 턴이 끝날 때, 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7118d1fd2533246b7d0c079f033bd9f74ad0de0a378e0f1c86e37bd06674bc2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08073634c340b81330f50a367f62c296ba6309db5e751522efdbda09737d509f.png"	"가끔은 뱀들도 수호받고 싶어 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b391a2cbf2629db48a5eee4f211ff806aebae2b28397cd47b9d5d18310ebfd19.png"
52292	1	"52292-arcane-servant"	12	[]	18	4	1130	1	"Wayne Wu"	3	2	2	"비전 하인"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce741c231ccee14cddbb54b53125c6c4e7021dab22f5c7ab114047fc27855ee5.png"	""	"\"무엇을 주먹으로 후려치면 되겠습니까?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85acaee1928888c44041179439183b538cbd2632c8add34e5086badb13b67956.png"
54256	1	"54256-spitting-camel"	12	[]	20	4	1158	1	"Ivan Fomin"	4	2	2	"침 튀기는 낙타"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ba1f8eb58f0594f29a222625b4b859740e0ee9fd918034b8361f804dee9338f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c48a2c8f5b0b120d30d2ab8a3d2a04a58a5d826beca351b9e9f08dbdc2e90dd.png"	"퉤에엣"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/076cf2fee326f94bc5e6f75f9fd2a28f7b19c50b2719aec6d6b4c4812accf66c.png"
55401	1	"55401-parachute-brigand"	12	[]	23	4	1347	1	"Adam Byrne"	2	2	2	"공수 부대원"	"내가 해적을 낸 후에, 이 하수인을 내 손에서 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/696a707b95d1e03c355ce59473e29699c7bd1340215e44ece3af5d743fc1d79e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d58a3654a95a1928568cbe39d304857b1b03066f61d8c00bdfea90025032155d.png"	"\"이젠 내가 해적이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce2292a39b11083254bfb07e61b5ce2e9d9a25d956acf52dd220ede476826aba.png"
57193	1	"57193-moarg-artificer"	12	[]	15	4	1414	4	"Jim Nelson"	4	2	2	"모아그 기술병"	"<b>모든</b> 하수인이 주문으로 받는 피해가 2배 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1342012b1e132e047989973aabd8b44250ee3911fb229f6a7ca36a635982083c.png"	""	"배짱 싸움에서 밀리지 않으려면 묻고 더블로 가야겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3853d93741d7e4dc0051facaba4bd0cb9efae3ad1dd52c37842dcdb79267ad5e.png"
59703	1	"59703-trick-totem"	12	[8,4]	21	4	1443	3	"Mauricio Herrera"	3	0	2	"속임수 토템"	"내 턴이 끝날 때, 비용이 (3) 이하인 무작위 주문을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63221b55a7e3566baea822d812427dcf4486851e8ab96b26033b32764e8c50e3.png"	""	"'가만히'도 알고 재주도 부리지만, '굴러'는 아직 배우고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/540ba554b93a83aac590e3603543c9c4dcc94a761b659f32e21ac8726b8712f8.png"
1653	1	"1653-magma-rager"	12	[]	18	4	2	2	"Matt Gaser"	1	5	3	"용암 광전사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f616924a4c976a7e7ffeccbe78637d664350b29f5a5333a7aaff174a6aeb9389.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af6655f02182d3f7243c598edcef23c6d4cf2ab2e79c8a7ed9e3c8e1dc0a01ac.png"	"자신이 강하다고 생각하고 생각하지만, 이제 모두 화산 심장부 정도는 혼자 돌 수 있잖아요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5a2e98844a234401f9774f529f13f1275288da0f1ef19f153ad7b07c08a0add.png"
680	1	"680-southsea-captain"	12	[]	23	4	3	4	"Ken Steacy"	3	3	3	"남쪽바다 선장"	"내 다른 해적들이 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccb8ec5098152ae498cc4748ac702e146f5ebce1246ed5b2910d28323c67d38d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dde4ce9f41c9d9c15cdaeb78762efb0e2ca29aeb20e439d1c89daa798a66474d.png"	"그의 꿈은 해적 왕... 아니 어마어마하게 큰 해적 모자를 사는 겁니다. 좀 모자에 많이 집착하는 친구거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7b54c73cde33f96c63a89caf237d467069a8e0826e2f90bf65cec146721fe16.png"
1658	1	"1658-alarm-o-bot"	12	[]	17	4	3	3	"Sean O’Daniels"	3	0	3	"노움 자동경보기"	"내 턴이 시작될 때, 이 하수인이 내 손에 있는 무작위 하수인과 교체됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1e871096c776c77f7810857bec8ca35d3e5daa401d36a7faf8baecf5bb04b7c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ea51bc252f56f9f270a19ee033e4fed71de1248e0be6819a7ed84f5faebde97.png"	"삐뽀. 삐뽀. 삐뽀."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3539e8d1b6a1c1e9d3c82487330df7221a10890eeb55797b1874ad985958bc36.png"
1063	1	"1063-murloc-warleader"	12	[]	14	4	3	4	"Tim McBurnie"	3	3	3	"멀록 전투대장"	"내 다른 멀록들이 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af6b55a8538ded73564a42dae285476de3fd92c236b752dbb7877d8c12eb3462.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/892c269c64c67f9e4b165d733c661df8e0cd479466e89958ce8718d9a08eb0c3.png"	"멀록들은 매일 똑같은 소리만 내는 게 지겹지 않을까요? 아니요! 므라아옳옳옳옳옳옳!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a153b59f2505f0b1d8d621b05c76acd37e660fc9cd25b22f127ac1d01530f896.png"
979	1	"979-demolisher"	12	[]	17	4	3	3	"Raymond Swanland"	4	1	3	"파괴전차"	"내 턴이 시작될 때, 무작위 적에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/afa65c7b43d948b466a45cb559467c98ed1b1eec2eac95407263753ced306ff7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6f5b100d40a21a2ba03d1ad840ee733f514f4e4db3bfa3db7b902d23deaba2b.png"	"모두 나는 탈것을 타고 다니는 지금은 설 곳을 잃은 녀석입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07c4e02d93d7351cd4954580f4860686a5d713c1d194fdb42df9b0b8bf57ce68.png"
2012	1	"2012-spider-tank"	12	[]	17	4	13	1	"Dany Orizio"	4	3	3	"거미 전차"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98c11bf3ef5313705df70a1b1beabbfbbecbe81cc560b1ea9228be065a511a23.png"	""	"\"여기 총을 달아보면 어떨까?\" - 피즈블리츠, 거미 자동차를 바라보며."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19bb105e75a2410c9277b64421cca4216d74c6d1d673c056c41e0b6653179ad1.jpg"
2594	1	"2594-ice-rager"	12	[]	18	4	15	1	"Anton Zemskov"	2	5	3	"얼음 광전사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb893c8dcadc0e66f55f20973804fc5b61191337fa9da38318a0c50e55687e25.png"	""	"생명력은 더 높지만 용암 광전사의 명성을 넘어서진 못했습니다. 평등하지도 않고, 참회할 것도 많은 하수인이거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3cacfe1cc66956691b4598694d61d657858545b6221b76ff626e3ad84ac0d51c.jpg"
38304	1	"38304-silithid-swarmer"	12	[]	20	4	21	3	"Jakub Kasper"	5	3	3	"우두머리 실리시드"	"이번 턴에 내 영웅이 공격했을 때에만 공격할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/186c899d271d7c50116ee7c7bc4cc0e44b1a3e7167426a1d926a31400a964b43.png"	""	"영웅이 공격하지 않는다면 \"시무룩한 우두머리 실리시드\"가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/190fa941aeb1a09880be51496828e44bd1a2bb32c8ff76073ba64890c93ae728.jpg"
49502	1	"49502-nightmare-amalgam"	12	[]	26	4	1125	4	"Andrew Hou"	4	3	3	"악몽의 융합체"	"<i>이 하수인은 정령이자 기계이자 악마이자 멀록이자 용족이자 야수이자 해적이자 토템입니다.</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a84cdb8348d7f97a9d874340acdedba612db76f08547ba449ceda5e330b2b7ae.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08d0368dd27909e494c35dba40fbc15c94fcc8e13682b705bc805a571776ed32.png"	"잊지 마세요. 종족을 보이는 그대로 받아들이지 말고, 가능성을 봐야 한다는 걸."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8687f278f5bb9a351a39deae66f393204873d2408bafc203f549f0de0a02735e.png"
49269	1	"49269-augmented-elekk"	12	[]	20	4	1127	4	"Luca Zontini"	4	3	3	"향상된 엘레크"	"내가 덱에 카드를 섞어 넣을 때마다 그 카드를 복사하여 추가로 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be9a2cc8d158dee4ca70738f9541cd9a9014ec3fb4b283274f61de1a671ea614.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f72af2da72be0ed6430acf2ab43078cb1502fddebb51eee89ca52b4c1f7e2ed0.png"	"동작 그만, 두 장 넣기냐?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fe15b1cd2007a7124ce44bb88390f7d71dc37d328c4af3faa17d2b64020dc4b.png"
55446	1	"55446-dread-raven"	12	[]	20	4	1347	4	"Patrik Bjorkstrom"	4	3	3	"공포의 까마귀"	"내 다른 공포의 까마귀 하나당 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d747d50ed6d9757da581703024122903e41b5aeaeefb31fb6ead7d76f05ffaeb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98372ef220be086f1d370fd5d8e0ba3fe0b1c1aed2d387f512771b540eaa8f09.png"	"'공포의 까마귀 네 마리'를 두 글자로 줄이면 뭘까요? 킬각."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7cd1b44118e0a5ea2a777a5dd6731283b4dcb498f5a9c4e613867523f91b5183.png"
1370	1	"1370-oasis-snapjaw"	12	[]	20	4	2	2	"Ittoku"	7	2	4	"오아시스 무쇠턱거북"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/905f5ed6e877fede85e1b858ff6c30b23080b0f210ecda2ffe6f146b6261fad5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4275d33fd8e333eb408a3e89ffac39ef5043dd515e413db256761bb199e7be32.png"	"장래희망이 오아시스 용거북이라네요. 그런다고 날아다니거나 불을 뿜지도 못할 텐데 말이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a2f88804768f2519ace37ee79ffeba3eb7a1daa4e6cdfaef2bf73cfa1bd7f90.png"
2039	1	"2039-lost-tallstrider"	12	[]	20	4	13	1	"Ben Zhang"	4	5	4	"길 잃은 타조"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6b21e38137e2de87fd3dde778ed98ead8afe5d8a4176728948fca2b43223b1d.png"	""	"엉덩이에 이런 낙인이 찍혀 있네요. \"찾으시면 멀고어로 데려와 주세요. 사례하겠습니다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c5f8543a604d4f88ca7ff5cdcc6656396e0371a1f17cc9a95ecfa214b1d9a03.jpg"
2062	1	"2062-jeeves"	12	[]	17	4	13	3	"Matt Dixon"	4	1	4	"지브스"	"각 플레이어의 턴이 끝날 때, 그 플레이어의 카드 수가 3장 미만이면 3장이 될 때까지 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98096af0d1f0e6aef5998554cce8835bf32434464f2fd8ac0387a208bbded536.png"	""	"\"지브스 있으신 분?!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccc5a5c170a54d4ccb43ef894c1c044eaef3a686df919fd8f7185ff6c42b007c.jpg"
2306	1	"2306-dragonkin-sorcerer"	12	[]	24	4	14	1	"Edouard Guiton & Stuido HIVE"	5	3	4	"용족 마술사"	"내가 주문의 대상으로 이 하수인을 지정할 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/923a6581f57c1d8c6c693c4efa27eef0b8eaf8ae1ddf1ea50004a32a5c9aeca4.png"	""	"용족 마술사와 마법사를 어떻게 구분하냐고요? 모자 안에 비둘기가 있으면 마술사입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da4060274dda8adb7e0db1a0e82f1a72c4ff1e32df081bd0e4b66fa64ac8ec0b.jpg"
38960	1	"38960-blackwater-pirate"	12	[]	23	4	21	3	"Max Grecke"	5	2	4	"검은바다 해적"	"내 무기의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a88e744a7ec30ee0c81a7004acf1a5b12994a4e32a80f7d28b62ebb6005faacd.png"	""	"\"말했잖아, 배 뒤에서 떨어진 거라고. 살 거야, 말 거야? 나 이래 봬도 바쁜 사람이야! 10분 뒤에 이샤라즈 님 만나러 가야 돼.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/060464189c62af2aa8400b70db6dc25b7c1c0d3836357e3c8dde2bdacd684e2e.jpg"
42780	1	"42780-grave-shambler"	12	[]	18	4	1001	1	"Phil Saunders"	4	4	4	"무덤괴물"	"내 무기가 파괴될 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b435ae17d79cfc0ba8de11aea763f4d19c6e13d3a4aea00d651672f74719eae6.png"	""	"강령술사의 미의식에는 문제가 있어 보입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f82f0942b7f42f6db07c17a1657d5c6a0db1870bb1c408d589f85160368d7afd.jpg"
46892	1	"46892-shimmering-courser"	12	[]	20	4	1004	4	"Eva Widermannn"	3	3	4	"희미하게 빛나는 군마"	"나만이 주문이나 영웅 능력의 대상으로 지정할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ff21add1909949cf00e9ae39984ef7df1b8bca2067131e02ce31b12309cf7298.png"	""	"희미하게 빛나는 군마, 아주 빛나는구나."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cccdbe833dc439a15b9562bbc231b5fe0e0e27b370200f6d00dd771cf542245.jpg"
53171	1	"53171-soldier-of-fortune"	12	[]	18	4	1130	1	"Rafael Zanchetin"	6	5	4	"보물의 정령"	"이 하수인이 공격할 때마다 상대편에게 동전을 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ac39a7a1c862b99a25e5464e525a5d4ac02260dd3d93a5e81a7b001d562ae26.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6cff7529289bdeb1f3e9190c9c5c5ea395a21a9a9627e2be34becf994db928cc.png"	"아주 값진 동료입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d257d566b684035f647ecc96396c6585a79bc89e0ff628e475140289cd890b88.png"
55423	1	"55423-evasive-feywing"	12	[]	24	4	1347	1	"Concept Art House"	4	5	4	"교묘한 요정날개"	"주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10d428329ee300d72b88ad3327cc003807df469ce1cdc4df24b185a31be22bd4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b28360f39e1e4b9964cbc9b0dfd0df474260842462ecbe0a7ce25bd58fd8e00.png"	"\"빛나래라는 요정용은 들어본 적이 없어요. 그래도 왠지 만나보면 친구가 될 수 있을 것 같네요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd54275f15f0ed1faafd4f9d29d36cecace90a0d314ff20e83a28692f6bfc0c1.png"
56122	1	"56122-frenzied-felwing"	12	[]	15	4	1403	3	"Nicola Saviori"	2	3	4	"광포한 지옥날개"	"이번 턴에 적 영웅에게 준 피해 1당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41ac48632f2f79dd4d200b37a2900ed1b1a675bdefef2cd04562fd39104475d3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/297f229b289dd28d8013568b5dea1c7b1545460a1b83251c933ceeb0cb1e6e14.png"	"어느 정도 명치를 달린 분들에게 열려 있는 기회라는 뜻입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76a23ac6eefadfba84d414d1fa9821fcb855a9ff6b8205338ed6a050b6e2bd99.png"
57907	1	"57907-replicat-o-tron"	12	[]	17	4	1414	4	"Matt Dixon"	3	3	4	"복붙로봇"	"내 턴이 끝날 때, 양옆에 있는 하수인 중 하나를 이 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0331bc4b2deaaecf2e5cbaf84ef4d37e8023ceea30a36ce679541457e74df7b.png"	""	"\"오, 니가 내가 된다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a35b46d3fd253c000943ffd53326ec38ca40584f4512923b9a95e82a895211f6.png"
2074	1	"2074-junkbot"	12	[]	17	4	13	4	"Zoltan Boros"	5	1	5	"고철로봇"	"아군 기계가 죽을 때마다 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/750f59e5b4326d880f3b22675ff7260f9e1b6d815bcd8a232db8d0fa1b5c8fa3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec6d4ecbdc8e049b5cdffc52a2ede922758755d93c734819feacca3c58d66f48.png"	"어떤 로봇의 고철은 다른 로봇을 멋지게 업그레이드하는 데 쓰입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d83b280096c9722ae4015bf19d50834ab62f26513830b8beb6571f434722edc.jpg"
2038	1	"2038-salty-dog"	12	[]	23	4	13	1	"Alex Horley Orlandelli"	4	7	5	"노련한 뱃사람"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f44f8d9ab102f84b390a625a48bef085078f386b4e3a794d44d2182579b2d05d.png"	""	"난 해적왕이 될 남자다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90102dfaafb8c10370a58f22cb83280a58ddb18586fdebde47fb22bbcbe46330.jpg"
1982	1	"1982-fel-reaver"	12	[]	17	4	13	4	"Zoltan & Gabor"	8	8	5	"지옥절단기"	"상대편이 카드를 낼 때마다 내 다음 카드 3장을 없앱니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25067d5631c9d011cdf5162795a1c042a47665abc2630b071373153e0893942b.png"	""	"어디서 카드 타는 냄새 안 나요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0ff8b3d86ad05a98e2ed9619f6fd98cfeb42a4660e5d7aa5029b53ec5644a38.jpg"
2925	1	"2925-djinni-of-zephyrs"	12	[]	18	4	20	4	"Jakub Kasper"	6	4	5	"서풍의 신령"	"내가 다른 아군 하수인에게 주문을 시전한 후에 이 하수인에게도 동일한 주문을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3d4d5cf204ec3ae693d02fecfc1f11f768da3882084b39ffd1abef103c9c6e2.png"	""	"소원을 빌고 싶으면 램프를 잘못된 방향으로 문지르지 마세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e142b3db1cda1838538ee3a8a1f8dc5e35baadf49db2fc61aa039979700c1ea5.jpg"
41263	1	"41263-bittertide-hydra"	12	[]	20	4	27	4	"Mark Gibbons"	8	8	5	"거센물결 히드라"	"이 하수인은 피해를 받을 때마다 내 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/110e12b355d99f250f5cc86764aca24de1e59b5aba8d9b9e0411c4891216cbba.png"	""	"중간 머리만 거셉니다. 나머지는 온화하고 다혈질입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccb5b0df9d966108d64bcf37bd73cd67fb384008caa06f0be67b971ce8d74942.jpg"
42442	1	"42442-cobalt-scalebane"	12	[]	24	4	1001	1	"Jim Nelson"	5	5	5	"푸른비늘혈족 맹독전사"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 공격력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59bdb9b7bb4821e7356a6f8ed2c8d2732fb2727202856c99ebd5a2dd9c2c5f9f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8410d741187894c126d4bd5b38ba74e682b48c972326db9751bf2e9cd59cb456.png"	"너도 칼! 너도 칼! 모두에게 칼!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a07c11cb106a907efd7ca9e75d82fe0ee0241a4302163987219221e6e881545e.jpg"
43483	1	"43483-arcane-tyrant"	12	[]	18	4	1004	4	"Hideaki Takamura"	4	4	5	"비전 폭군"	"이번 턴에 비용이 (5) 이상인 주문을 시전했으면, 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/044e3ed3911e370a1dad11b8c8e3e6504166c9f44e5194ff4195f9b9fe1c4765.png"	""	"폭군이라고 하면 강해 보이죠. 하지만 빠르게 열 번만 말해보면 왠지 귀여워집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83a4ad499f6704452e38016a531aeadd48acdc6f1760a008624a37a897c41e10.jpg"
