id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
2541	1	"2541-effigy"	4	[]	5	15	3	"Tooth"	3	"인형 의식"	"<b>비밀:</b> 아군 하수인이 죽으면, 같은 비용의 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f8b25c030eddf9d1cd35fc870c8d1c552e57a37b2df15a4f6d1286b0ae33294.png"	""	"날 기억해줘!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b599d896e1ca1e2bd4ac69ea1867a64498a0a50c64d18d22b3d3b50c3fc1cfd.jpg"	[5]
40409	1	"40409-potion-of-polymorph"	4	[]	5	25	3	"Arthur Bozonnet"	3	"변이 물약"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인을 1/1 양으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a8a59c2025183de9b461c3053522417a4078beb6e5a3c1eb8a09272016ec9d6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5029fbaa1dafd5afed109e9a2a3247351ece89268d8f15c313ecc99db27550e9.png"	"실제 효과는 '상대편이 티리온 폴드링을 낸 후에, 그 티리온 폴드링을 1/1 양으로 변신시킵니다.'입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/520437da27bb4a997ecaecb8773955c66fcb12a6f67b0dc9c81a6b56d07704ff.png"	[5]
41158	1	"41158-mana-bind"	4	[]	5	27	3	"Izzy Hoover"	3	"마나 결속"	"<b>비밀:</b> 상대편이 주문을 시전하면, 그 주문을 복사하여 내 손으로 가져옵니다. 그 주문의 비용이 (0)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fabc040051ddb3f1481c399a2678b8636949f82dd67d11058d006db288a1f783.png"	""	"그 주문, 마음에 드는데... 내가 가져야겠어!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5fa592c55638b784c439cb8425525bee2c4379a069b1333c0bb8fa365ee2fd1.jpg"	[5]
42754	1	"42754-frozen-clone"	4	[]	5	1001	1	"Mike Sass"	3	"얼어붙은 분신"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인을 둘 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/697b3dc26cb5e15697590176a28cb344a71af0b6648c47d29b65956c393c206c.png"	""	"데자뷔, 두 번 느껴본 적 있어?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/581494bf59a060f0f1d6dc8e499e5e8ff2439d77767c2db4abce767aef6a1e75.jpg"	[5]
43407	1	"43407-explosive-runes"	4	[]	5	1004	3	"Matt Dixon"	3	"폭발의 룬"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인에게 피해를 6 주고 초과한 피해량만큼 적 영웅에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dcf8b1edd8f78ddb3b116d694a8c9da2903a952aa26fe00f15b52201835ddc5.png"	""	"돌다리도 두드리다 폭발할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e95ba8ca3d0749f61eaf46d8359bd4f3c6c0912b2b904d850d2ba636581bcaaa.jpg"	[5]
48803	1	"48803-unexpected-results"	4	[]	5	1127	4	"Jakub Kasper"	3	"뜻밖의 결과"	"비용이 2인 무작위 하수인을 둘 소환합니다. <i>(<b>주문&nbsp;공격력</b>에 따라 더욱 높은 비용의 하수인 소환)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68c6339dea3d516ef70addc06b04ccc75248d1a17bdcd9e4cc7960a68225c9c6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8133e77f552e1653cd0a6f179adaa76295f31183c8349b4c792225d480a419cc.png"	"과학은 과학이라기보다 예술에 가깝습니다. 높으신 분들은 그걸 몰라요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e058dbd1ab26e87f357ad62d1ab0e9f5352b4b72c5124c7350aa324d896fb778.png"	[2]
50230	1	"50230-splitting-image"	4	[]	5	1129	4	"L. Lullabi & K. Turovec"	3	"갈라지는 환영"	"<b>비밀:</b> 내 하수인이 공격받으면, 그 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3258c4750640245518b77292a897ea17f25367804f976a885176dfa18fcf38cc.png"	""	"육체와 영혼을 분리해 주마!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5864eb04822434f40f3ff55608018a01ee95529d26aca92a6f4c903e63d2d18a.png"	[5]
53823	1	"53823-flame-ward"	4	[]	5	1158	1	"Zoltan Boros"	3	"화염 수호물"	"<b>비밀:</b> 하수인이 내 영웅을 공격한 후에, 모든 적 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed4323802d41084504f7e0f6655fe7f57bb3b9c6539eb2643027fa03b14363a8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca79d3a038d5cd05071431adcf2a0b8d3fa487125bd74dbb5ed666a937d2562f.png"	"\"수호물 터트리시는 분 벌금 받을게요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6489a7ae6e98c633f562db46804768f978d258ba115674ba84d6dedddf688a7.png"	[5]
56386	1	"56386-netherwind-portal"	4	[]	5	1414	1	"Adam Byrne"	3	"황천바람 차원문"	"<b>비밀:</b> 상대편이 주문을 시전한 후에, 비용이 4인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6dafbc054ce662f7f592c43e0200112e2cee69d3f1af3ec7023e9e37c384ae97.png"	""	"창천의 차원문이 가고, 황천의 차원문이 도래하리라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8bd99c9cec2e8de2a1a538852866de43865b959f07fb7c8eeeb9631b7c61cbee.png"	[5]
430	1	"430-cone-of-cold"	4	[]	5	3	1	"Leo Che"	4	"냉기 돌풍"	"선택한 하수인과 그 양옆의 하수인들을 <b>빙결</b> 상태로 만들고 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43f673d546b8f62734d8fa4c2acc2d9ce6db665a7e997f973c411d3d1b50385f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a09a85bd17cf03ec384a9197aad74b0b4c02ea7287f7d40d9bf98c35c95c165.png"	"키린 토 마법사들은 주문 시전의 최신 유행을 선도합니다. 90년 전 마법사들이 냉기 장풍을 쓰는 모습을 본다면, 분명 촌스럽다고 생각하실 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10a4ea20c54c549b8674ecfa51d784d00375b79f820cd129b0ff42295821289b.png"	[10]
51971	1	"51971-conjurers-calling"	4	[]	5	1130	3	"Jakub Kasper"	4	"창조술사의 부름"	"<b>이중 주문</b>, 하수인을 처치합니다. 그 하수인을 같은 비용의 무작위 하수인 둘로 교체합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e65d2a9f8bf2b33f8804a0404b77c08364cb447a7e4fa60d91ab0c9281056a2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e7dcd4f6e34d6c36f73f71e8371beef291f153112d96a4435419d9832e510a7.png"	"목청으로 안될 때는 음성 메시지로 남깁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b654ae18924f9e17fc5ac5cea87987c1fd3f4264acb244e6e586967afbaacb4.png"	[76]
457	1	"457-blizzard"	4	[]	5	3	3	"Chris Seaman"	6	"눈보라"	"모든 적 하수인에게 피해를 2 주고 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a353ac02dc8f2aeec5e909d0f00978a86eefaf418e9ef3823c5fae0631c77739.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/731a5fc14d3a4c745f90003721717d664175df69da43a413c1db30fce09a9e67.png"	"왠지 모르게 정이 가는 이름의 주문입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20df2e4eb8198e73da36b3e8d5e693055dda65a6c9900c7f7b105b2e557facb4.png"	[10]
42760	1	"42760-glacial-mysteries"	4	[]	5	1001	4	"Evgeniy Dlinnov"	8	"불가사의한 빙하"	"내 덱에 있는 모든 종류의 <b>비밀</b>을 하나씩 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04ed90cd6f8499900d2712041ec4506cbe85b52ef8d74401201302526c8ac2f2.png"	""	"이 책에는 가젯잔 최고의 작가가 쓴 글이 담겨 있습니다. 우둔한 사람들이 자신의 미래를 팔아 헛된 재물을 구하려는 이야기죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1af99f7fafb9f88529499232d1ee9065d5074fb7920d2eaf4256b5652ebb44ab.jpg"	[5]
52640	1	"52640-power-of-creation"	4	[]	5	1130	4	"Zoltan Boros"	8	"창조의 힘"	"비용이 6인 하수인을 <b>발견</b>합니다. 그 하수인을 둘 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/718112834a092685c3f8d2d93ad5343e3fcd732a842b8a6d35031c58dac77e5f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee304ff174886155ef222a11f0b9303a16b7366c62707d7e5837dceecaceea0e.png"	"파티에서 사용되는 경우가 생각보다 많습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a0a619aa63053d049c361d9fbd29db2fa27861744445662806bd225366f8022.png"	[21]
57950	1	"57950-deep-freeze"	4	[]	5	1414	3	"Jim Nelson"	8	"동결"	"적을 <b>빙결</b> 상태로 만듭니다. 3/6 물의 정령을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b65df712ba90d0047cf65db919ab4a417f603ebae5c9f73e7e0f1974d9078f0.png"	""	"\"사티로스와 함께 춤을\"에 야심차게 출연했지만, 현장 분위기는 차가웠다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0e30aecfd85f388f0a323c84100a282d74675e99d2eaf92e5b08c9077b22584.png"	[10]
727	1	"727-hand-of-protection"	5	[]	5	2	2	"Clint Langley"	1	"보호의 손길"	"하수인에게 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f7bf3b7ed08e602c3a8692f7b91cb6f5b05b4dbe8e6cb51764cab2290785453.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8450f8f758eae291846df8c44150ea5a2c1c9a1379ee7563918d89646319537c.png"	"이 주문은 이름이 하도 많이 바뀌어서, 성기사들도 이걸 뭐라고 불러야 하는지 잘 모를 때가 많습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0213b16f832175baba4832bb0497093673110dcfde775f74da41977c0e38f73a.png"	[3]
140	1	"140-redemption"	5	[]	5	3	1	"Ittoku"	1	"구원"	"<b>비밀:</b> 아군 하수인이 죽으면, 생명력이 1인 상태로 다시 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9954786321bdf48c398d7b288c15b7e97d81959f635ab478f7fdffbb31177cca.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0c699683c1b0766a91df67e530b671744042277a4fd659c4acfd53638672355.png"	"죽었다 살아나서 그런지 몸이 예전같지 않군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09f31f941904259d0a608c73cf4fd5a04e42ae3a3ac62691da1615a4d3df2bf3.png"	[5]
462	1	"462-eye-for-an-eye"	5	[]	5	3	1	"James Ryman"	1	"눈에는 눈"	"<b>비밀:</b> 내 영웅이 피해를 받으면, 적 영웅에게도 같은 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/820b13e691d14c15e7ca319ac1548d1af250172af573abb18049bfba319229b7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/721f47f3a193d6d67c23372fb7f9ee491c3b21f2661cf3673a48d43e5342a214.png"	"주먹이 정의를 대변할 때도 종종 있답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/069abbfc7f1eaaac5b6a41c25dc772eaf625adb8ceab3cff26e78d35f366c07c.png"	[5]
232	1	"232-repentance"	5	[]	5	3	1	"Gonzalo Ordonez"	1	"참회"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인의 생명력이 1로 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12e437c4172869d81a11b414cdc82cb72db49068e5e2ee69d97a5bb6250fad70.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86bc43986864d435e7aef82c9ed229b8a91dbb17e6525b1480e61663b7e5ac11.png"	"누구든 죄는 짓는 법이니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d977d629aef3de85eb45e9043df6d807acaa9a30581662d0e4fdd68dc7921b3d.png"	[5]
1804	1	"1804-avenge"	5	[]	5	12	1	"Zoltan & Gabor"	1	"앙갚음"	"<b>비밀:</b> 내 하수인 중 하나가 죽으면, 무작위 아군 하수인에게 +3/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66cc40e0485fb39413ec6011520d23fe16657b1bfa539ad5ad72332f262974f6.png"	""	"어쩐지 성기사의 하수인들은 서로 더 친한 것 같더니만..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dee389bb36c2f521cf0e6e6225fece357c85a75e1df357a3627e7b4644501169.jpg"	[5]
2648	1	"2648-competitive-spirit"	5	[]	5	15	3	"Jim Nelson"	1	"경쟁심"	"<b>비밀:</b> 내 턴이 시작될 때, 내 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/97f4221fca5f6101106e54759712df73244a1522bd3f903a6d0ae3c84a619209.png"	""	"경쟁에서 이기는 방법은 두 가지입니다. 내 실력을 연마하거나 경쟁자를 모두 죽이는 거죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d38debc9bc08399f28da9e1e7eaa1939314f44b1601aecbc28875dc05b821bb3.jpg"	[5]
2899	1	"2899-sacred-trial"	5	[]	5	20	1	"Zoltan Boros"	1	"신성한 시험"	"<b>비밀:</b> 상대편에게 하수인이 셋 이상 있으면 상대편이 하수인을 하나 더 낸 후에, 그 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b37d4bd15862a2775ac83f2f446a41ec47cf1205d27bf064ccc31a2766aa3fb3.png"	""	"균형을 수호합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0da207d9d8fe4f4b9f7b487a9836983e99165780c3889155895373b8cdb8db8.jpg"	[5]
40587	1	"40587-getaway-kodo"	5	[]	5	25	3	"Rudy Siswanto"	1	"탈출용 코도"	"<b>비밀:</b> 아군 하수인이 죽으면, 그 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/325f3d2185964141b579052274d5303a8ab0b632e3b5b3781b7bcf14f6d2fee2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/278f6f7fa82b4c07d37ced2aa56045def1c1effbf77c2e79c4b8350a454953f6.png"	"코도로 가! 어서!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c1cacedf94cb0bf398575ac6e24fa585aa9bb0597ac863c72c607c5f6848958.png"	[5]
41868	1	"41868-the-last-kaleidosaur"	5	[]	5	27	5	"Arthur Gimaldinov"	1	"마지막 칼라이도사우루스"	"<b>퀘스트:</b> 내 하수인에게 주문을 6회 시전해야 합니다. <b>보상:</b> 갈바돈"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9f2ced29f2f6b2fa7610e281243cb6ebb3bb11af34c308e6404769359df0ea9.png"	""	"\"말도 안 돼!\" 은빛 성기사단 신병이 외쳤습니다. 그의 눈에는 공포가 서려 있었습니다. 우서는 고개를 젓고는 수정을 살펴보며 말했습니다. \"생명은 길을 찾기 마련이지.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7cf020ea2d6e826ca6f34f48c8111b59ab4611e5a5434bbf52bb5af785b35c11.jpg"	[31]
41944	1	"41944-adaptation"	5	[]	5	27	1	"Hideaki Takamura"	1	"적응"	"아군 하수인을 <b>적응</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abd44f95ba01a2ed11d0677d22611349ea0036a4adda2ac1c6e01e9334fe65cf.png"	""	"구원받을 수 있도록 기도하세요. 그게 잘 안되면 뿔을 한 쌍 더 달거나 이빨이 더 커지도록 기도하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/906e54c3da2228f909f651387dbe8206a95e4b48b9b2a89ff061f518213767d5.jpg"	[34]
48832	1	"48832-hidden-wisdom"	5	[]	5	1125	4	"Daria Tuzova"	1	"숨겨진 지식"	"<b>비밀:</b> 상대편이 한 턴에 카드를 3장 낸 후에, 카드를 2장 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3eae99b9f1076784d04f6facab0b63c5886d51e6162f82eb22a35da36ebc0dd1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d4b91f77041d35e934171e31a07709a922889243e26e7133cc4dac96d5f2e4c.png"	"예상치 못한 곳에서도 지식을 발견할 수 있습니다. 소파 뒤라든가."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a44d3b4ccb7f0b9e1405ebccd310e449b295a14172f73ddf426c14756c49773.png"	[5]
48984	1	"48984-autodefense-matrix"	5	[]	5	1127	1	"Zero"	1	"자동 방어 매트릭스"	"<b>비밀:</b> 내 하수인이 공격받으면, 그 하수인에게 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1284dc1c55d91c84abaaaa78518c3b18b6305ade80c9a2f227a8898d5f444ab3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/800b973c399bac06361560275e14319fd3734fe66596f79a0bb9f4b7976edcae.png"	"비눗방울 기계라고도 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/958d0c41916a28773335dc410a66756d0ae93e49dcbb23b0d75b7be16a14b82d.png"	[3,5]
51705	1	"51705-desperate-measures"	5	[]	5	1130	3	"James Ryman"	1	"궁여지책"	"<b>이중 주문</b> 무작위 성기사 <b>비밀</b>을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cffe51fb0d9916ee545b1d6fb1f769181c670f17c32ed6e9b2410233ad534721.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56f89efec23d5723fd5ab1064b59fe040842e495b89922a91fcfa7ed01678a77.png"	"절박한 순간에는 절박한 비밀을 쓸 수밖에요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ea8c60375da8bb10ecf49475eb05e4773f0dcf401eb2c9805e490c718e9d72a.png"	[5,76]
52494	1	"52494-never-surrender"	5	[]	5	1130	1	"Mauricio Herrera"	1	"불굴"	"<b>비밀:</b> 상대편이 주문을 시전하면, 아군 하수인들에게 생명력을 +2 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5aab09b36dd03d52ac0b72e883cc284965f02cbe77a89621701737428f6abb0b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/35b67b687cfe53b696ea67fcc52aa9e698a195999dad28eeb3f2d0bc76a1fe4e.png"	"절대 굴하지 않습니다. 항복할 뿐이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4389ee9e5b0aa8f6bbb4c8db8d808774abcd5891cb91585a7413d9474c2069dd.png"	[5]
55069	1	"55069-sand-breath"	5	[]	5	1347	1	"Anton Zemskov"	1	"모래 숨결"	"하수인에게 +1/+2를 부여합니다. 내 손에 용족이 있으면, <b>천상의 보호막</b>도 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c83e2ea5ead1662316de956d8df0246a79a6bd84f7d393066d55f63410b637bc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38fbb2ff7ffbce7e7e51eaf8046fd5ebfe9253da9efc23d6d3136618c17dc0e0.png"	"울둠을 거쳐온 이후로 모두가 쓸 수 있게 되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3870308292f2d2d188f9761b199f1844b1199755f9d9f746f4d27093f725dddf.png"	[3]
54924	1	"54924-righteous-cause"	5	[]	5	1347	3	"Matt Dixon"	1	"정의로운 명분"	"<b>부가 퀘스트:</b> 하수인을 5회 소환해야 합니다. <b>보상:</b> 내 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7ad7c55ba2806185bffd99b3c3e35ff60e5bbc403335517e78513834c8ba96b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16dfaba259fbf92ec9cafb9ee7cf7c162d39a1a94be06409d2b74d7a9365755b.png"	"\"...이 자리에서 그대를 탐험가 연맹의 견습생으로 임명하노라! 다음!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65ce758493aedc27e2c923a71c628e4188b3326a32bc21f5774bbc3daa8c0987.png"	[89]
59409	1	"59409-shield-of-honor"	5	[10,5]	5	1443	1	"Jim Nelson"	1	"명예의 방패"	"피해를 받은 하수인에게 공격력 +3과 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc06727afae8c8e27097b2c749cd510e76e6ed45eb4a3775f5054f2be7ee6a10.png"	""	"\"이 보호막은 지난 턴에 더 도움이 됐을 것이오!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a34b35f05f389dd6c220101b6fa2263b188e437fee8484012f43f5b77d724ffb.png"	[3]
38913	1	"38913-a-light-in-the-darkness"	5	[]	5	21	1	"Zoltan Boros"	2	"어둠 속의 빛"	"하수인을 <b>발견</b>합니다. 그 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ce8b8457fe0f37c4767a95661941b37373b0a070bf051d41d7649d9ba0fa25c.png"	""	"잠깐만요. 어둠 속에 어떻게 빛이 있죠? 그러면 이미 어둠이 없는 것 아닌가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/289b8a4599a7119ddbe3abc1d767e12efbda64db3631936cda76dd8c8f651126.jpg"	[21]
42824	1	"42824-desperate-stand"	5	[]	5	1001	3	"Grace Liu"	2	"필사적인 저항"	"하수인에게 \"<b>죽음의&nbsp;메아리:</b> 이 하수인을 생명력이 1인 상태로 다시 소환함\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0cf1d212120c85c67de0e1e524863c5755c6fc45943e52cc1ebc92cf19dbb1d.png"	""	"도와주는 건 고맙지만, 애초에 죽이지 않았으면 이럴 일도 없었겠죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e102f92f1fc3a46a815b5befee899da9dbaa30b7cd311a34087132c2b3bde8e.jpg"	[12]
43373	1	"43373-potion-of-heroism"	5	[]	5	1004	1	"Luke Mancini"	2	"무용의 물약"	"하수인에게 <b>천상의 보호막</b>을 부여합니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa4d01f125f737ba77475413512a127b8d2bb5cbddf250559cc90a906359e218.png"	""	"이 물약을 마시니 마음 속에서부터 기운이 샘솟으며 무슨 일이든 할 수 있을 것 같습니다! 네? 그냥 술이라고요...?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63d6d01cea9f7cca45696ea12198e8889851d245c63b757af88513fc2507e2ac.jpg"	[3]
46713	1	"46713-sound-the-bells"	5	[]	5	1125	1	"Milivoj Ceran"	2	"종을 울려라!"	"<b>잔상</b>, 하수인에게 +1/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9e6d9b3e0f79ce01858b180ee26599c1dbb54c50220be9852990c1a91488abb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b0c6656b7a637d185e517d7163ded58dd287c27f1613acf4d641117c573a349.png"	"이상하게도 5번보다 많이 울린 적은 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38e69a2f0075c01e90658ab87850d15fb5f60a6a957ac83218798f6836ccd350.png"	[52]
56086	1	"56086-air-raid"	5	[]	5	1403	3	"Ivan Fomin"	2	"공중 강습"	"<b>이중 주문</b> <b>도발</b> 능력이 있는 1/1 은빛 성기사단 신병을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e62f69e922d084cdbc885816cc35227af67f4815424e078cb5a2f8defd9c6806.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f9c8c4673c033acff19cdbad99a263c7737a80e56ad18ca5163720c4c5bfd82.png"	"공중 강습은 모집하기가 어렵습니다. 공격대원 25명이 필요한데, 모두 성기사만 하고 싶어 하거든요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e7ba8ba86036ad1b98ab203d712192f60fc2cd59508c117db2e464a20abeb53.png"	[1,76]
56555	1	"56555-libram-of-wisdom"	5	[]	5	1414	3	"Adam Byrne"	2	"지혜의 성서"	"하수인에게 +1/+1과 \"<b>죽음의 메아리:</b> '지혜의 성서' 주문을 내 손으로 가져옴\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/feee8dbb4b60d0301293899cf1a3acd083014f5a807cecbbbc4b087df6691469.png"	""	"최고의 지혜는 대물림되는 것이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab061ea3d7bb96a6d345aa49f5ddfd0e8131d7e3eba5d5632cc8ae98f59fe9d1.png"	[12]
2717	1	"2717-seal-of-champions"	5	[]	5	15	1	"Jonboy Meyers"	3	"용사의 문장"	"하수인에게 공격력 +3과 <b>천상의&nbsp;보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5be2c65b2717a3075b5f4dc69ea963f4dd51da99d1a56889082727753bff4f27.png"	""	"용사의 문장은 정말 수려합니다. 문법도 완벽하고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82af59702d517f224e738e4fa2db6c1712d5d7ec7eb6b500e9199f92a88afc23.jpg"	[3]
49999	1	"49999-time-out"	5	[]	5	1129	1	"Arthur Bozonnet"	3	"잠깐!"	"내 다음 턴까지 내 영웅이 <b>면역</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3369f83ecf089822f4ae5d108e4ab62d4594a0aab05d8d3ea2ea3954350626eb.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43a01ad1c15c0fface264a94a512fc354defa08514bfadbe011212df91f382ca.png"	"세 살배기 아이들을 상대할 때 효과적입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/534d61d4003a0e45651ab8caf3c9ecd1e61d2022d4105fecac490c99f451d235.png"	[17]
58791	1	"58791-gift-of-luminance"	5	[5,6]	5	1443	3	"L. Lullabi & K. Turovec"	3	"광휘의 선물"	"하수인에게 <b>천상의&nbsp;보호막</b>을 부여한 후, 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8628a7c4b777d443a7e02b18c411e7a6de04c888dbef39d0dbd37510f1401e78.png"	""	"이 순간을 기념하기 위해 이 안에 조그마한 당신의 모형을 넣었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6de7ad584f5d49e56621a8872912968f4d9933f824f0695165289a34a8f2aec.png"	[3]
