id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
46721	1	"46721-blackhowl-gunspire"	10	[]	4	1125	5	"Jason Kang"	8	3	7	"검은울음 포탑"	"공격할 수 없습니다. 이 하수인은 피해를 받을 때마다 무작위 적에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d4c46c673492a8db89d3476ed32d50f7c4fe27a128cd959a1dc3851fe5c9317.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4cb97eb54d1127d003028cd96107cc9c366f22af4d56a365f57def1af450d95.png"	"남는 공간마다 대포를 배치하다보니 정작 스스로 공격할 수는 없게 되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12125370e25c6f0c4b4fe50d7f32fb3913f0711c4238e5e4f97161b8fb2601a1.png"
42630	1	"42630-rotface"	10	[]	4	1001	5	"Anton Zemskov"	6	4	8	"썩은얼굴"	"이 하수인은 피해를 받고 생존한 후에, 무작위 <b>전설</b> 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d947cef33c5a4c5d014360804a72cd62d4704a2e137b7f98fd98e675623270a.png"	""	"아빠! 내 안의 전설이 이렇게 커졌어!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0bf8cf161575316a53591887385427509fb96e3e1e4fa50e905ec7c13d686a8.jpg"
46442	1	"46442-geosculptor-yip"	10	[]	4	1004	5	"Mike Azevedo"	8	4	8	"대지조각가 이프"	"내 턴이 끝날 때, 내 방어도와 같은 비용의 무작위 하수인을 소환합니다. <i>(최대 10)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe65e7930cb7eb8ad78d5870215cf3657c8642c628f05bc69226a607bac45dc4.png"	""	"저 건틀릿은 99%의 귀지와 1%의 열정으로 만들어졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac96e2a61f9ea0c245d17a3dd5b6908f356cda0a242aabdb6ea9abda1bc86488.jpg"
179	1	"179-wisp"	12	[]	4	3	1	"Malcolm Davis"	1	1	0	"위습"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66e31b9430a7a80be5f3b8ff8825026ca7be0382f7da05049d8fdff72884ba7d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a532d6fdce2d739eb8c3ea6b46757f4bb692990771b41e07b0c6bc58de3cc708.png"	"충분한 수가 뭉쳐서 에레다르 군주를 공격하면 폭발합니다. 도대체 왜?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7834cdb1f9a841f3e710f5cdab2c71139e8aeacf6bb08769de14e9d07761d5c6.png"
1655	1	"1655-lightwarden"	12	[]	4	3	3	"Erik Ko"	2	1	1	"빛의 감시자"	"캐릭터가 치유될 때마다 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9b8e103910bb85be7249edd193296f8def02cc07037ad3dcf27ee95b0e4117c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b8094540679887d00cde94de5d7978e63c101969425c7a584ca2f96bce8e4b6.png"	"빛의 감시자의 폭력성을 알아보기 위해 캐릭터를 치유해보겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c087e4c2395431774ec055799156e38b5f26a4e381b254c7202ba62c6d58d27.png"
1634	1	"1634-young-priestess"	12	[]	4	3	3	"Vance Kovacs"	1	2	1	"젊은 여사제"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 생명력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eaea76bab78b48daa528205df925cca4a123b7b401ed55344af7f4291de11242.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7dd7d76624121b036e8b4d63845cf745e7b5e062e2bace0bf044570ae7a5f193.png"	"2단계 신의 권능: 인내를 배우려고 노력중입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ad32b1789a6c2fd10c4becd65ea894deb8482dcb1f812e04b39c0684c1eb35f.png"
1932	1	"1932-cogmaster"	12	[]	4	13	1	"Trent Kaniuga"	2	1	1	"톱니장인"	"내 전장에 기계가 있으면 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/231dfac2da70e4ddbe03867d89286e83c8fc404cec1022079a316eaca0bc8123.png"	""	"톱니바퀴, 체인 기어가 사라졌다는 건, 곧 로봇과 거미 전차들이 득시글거릴 거란 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f8ad90a6f4148c0ba6f5ea6c7057ec73127607bbe332e470ef78d5a903baf44.jpg"
38475	1	"38475-shifter-zerus"	12	[]	4	21	5	"Daria Tuzova"	1	1	1	"변신수 제루스"	"이 하수인은 내 손에 있으면 내 턴이 시작될 때마다 무작위 하수인으로 변신합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dbd3456ba9476dff70ddcd1c43331376b631d12085dc7eb000495e3de32c8fc.png"	""	"내 턴이 시작될 때마다 위습, 아기 멀록, 혹은 화난 닭으로 변신합니다. 안 그럴 것 같죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/844618885b4ef336c2001678842bd1be5e6712626fd6745fedcf3b8dedf4fd98.jpg"
42398	1	"42398-wretched-tiller"	12	[]	4	1001	1	"J. Axer"	1	1	1	"흉측한 농사꾼"	"이 하수인은 공격할 때마다 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49e3b7ed8a6a1ce364f7326a857975b7e64ccbad8f6c0424cb0b103362add399.png"	""	"만년설을 경작하다보면 당신도 흉측해질 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7494c23067cc4655c4b594639597789881a9a921f480948f3ff04d3a45b2f69.jpg"
45547	1	"45547-feral-gibberer"	12	[]	4	1004	3	"Anton Zemskov"	1	1	1	"야생 떠버리"	"이 하수인은 영웅을 공격한 후에, 이 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96d1efda4222f0e754f299a38b926b0c9374873711ef10de6399addfde7a5bbe.png"	""	"하스스톤을 처음하신다고요? 그런 당신을 위해 준비했습니다! 500RPM 떠버리 덱!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e28890ab83f177d4c4b008c7f37ffce66722b7ff39c9784e7d930b9668e1d95a.jpg"
50396	1	"50396-gurubashi-offering"	12	[]	4	1129	4	"Izzy Hoover"	2	0	1	"구루바시 공물"	"내 턴이 시작될 때, 이 하수인을 파괴하고 방어도를 +8 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a88742d1f64eb5665979d3fccfd5b48a4d1ec2d182564d7ab4c74f40d8dfe4ee.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40eae7af53924e0f98417693b737c33b74ddee43dd795cfde24ad445e72cef52.png"	"한정된 기간 동안 로아의 축복 1+1 행사를 하고 있습니다. (제물에 따라 유효하지 않을 수 있습니다.)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/03d1f40c73cc1f0ee338e40c80343d2ad10f59c25a41bc54c936e8550978fcbd.png"
55161	1	"55161-blazing-battlemage"	12	[]	4	1347	1	"Samwise"	2	2	1	"이글거리는 전투마법사"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b54138a53ce63b0f45064f1be8a0291060f5ead768b58ea5d8f450d3e862b18a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f9e484311bb62198b969078a7751c040ef04a2616e39d9263ee7ca80aa51830.png"	"차가운 버터를 자를 때 쓰던 고대 기술을 무기화한 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18e3f08127f9934b06d0cabf6a0d6c9811285442ec440a4cc9385e7ac644337b.png"
55428	1	"55428-depth-charge"	12	[]	4	1347	3	"Dan Scott"	5	0	1	"폭뢰"	"내 턴이 시작될 때, <b>모든</b> 하수인에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33cd5a51bc85b1678ac20668fd449fe1efc7e18fd21103908084fae3b4262a48.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96451582bfcabad52b431e0b29d3d8b26d4cb99969d4393d64545bf257a752c5.png"	"* 수중에서만 사용할 수 있는 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95ecac27c55678a55490adc0d0a08d99d58391dea6376ecc37b1506ee36e6070.png"
57187	1	"57187-soulbound-ashtongue"	12	[]	4	1414	1	"Konstantin Turovec"	4	1	1	"영혼이 결속된 잿빛혓바닥"	"이 하수인은 피해를 받을 때마다 내 영웅에게도 그만큼의 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d256664ef7b7248eb90f8efb134ac90afcc135bb934d97dabe1272a5044bed8.png"	""	"\"영혼이 결속된\"이 아니라 \"영혼에 집착하는\"이 더 정확한 표현이겠네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df36d0f51fefa8b33e075fe225ec5276c7379b94277d6deac468b457611d648b.png"
57191	1	"57191-infectious-sporeling"	12	[]	4	1414	3	"Jim Nelson"	2	1	1	"전염성 스포어링"	"이 하수인은 다른 하수인에게 피해를 준 후에, 그 하수인을 전염성 스포어링으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/115b806caf1e2523d2b050fcc834930156fa92c7f75d758059c61204ab2b6bff.png"	""	"\"나다운 것의 가장 좋은 점은 '내'가 정말 많다는 거지.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/546b81adcb2702e271197b086b56042036a0a294f7d619c0074216b26262a990.png"
351	1	"351-master-swordsmith"	12	[]	4	3	3	"E. M. Gist"	3	1	2	"검 제작의 대가"	"내 턴이 끝날 때, 다른 무작위 아군 하수인에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd75ce551bebb1070919d7d99d1c718f734d1e179b66bf5253f6013d66be14e1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/736361a91fe197ab2a8c681f643faa06089a9c919ea34cd50fd20dfe19e97091.png"	"현재는 다른 모든 대장장이들의 만류에도 불구하고, \"도리깨 도끼\"라는 무기를 제작하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1c593b13b45a5a5d1a6ef4ea2b2feb1e60e726ec89df68bb15550db8a4c94f50.png"
605	1	"605-ancient-watcher"	12	[]	4	3	3	"Richard Wright"	5	4	2	"고대의 감시자"	"공격할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc60b91ea10baa6cf3afbf477ef1ad2834703707b985efc90e7a773a832901ae.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7cea4e352c230c4d6d41b0434a6d290b46faadece718fac44a6fb2d9a61ca43.png"	"왜 지날 때마다 눈이 날 따라 움직이는 것 같을까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e80cb2d535e98acf3645023a661f1a7bba360c825eae7c7b1b3300305348a9ef.png"
1014	1	"1014-wild-pyromancer"	12	[]	4	3	3	"Alex Horley Orlandelli"	2	3	2	"광기의 화염술사"	"내 주문이 시전된 후에, <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6c8ee4759e08cf1ab668764f4099fc4c1349aba233068b91639c4948074733b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2da0bc5cc366ee65624fbd3ce02be75c99a3f27f507eef8773093db5882631d2.png"	"한여름엔 왕따, 한겨울엔 인기 폭발인 친구입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5d4ad3f1dc6e581bd394eb1ec9387c7803413ab8069f773a34783f32e911bae.png"
1147	1	"1147-nat-pagle"	12	[]	4	3	5	"Steve Prescott"	4	0	2	"내트 페이글"	"내 턴이 시작될 때, 50%의 확률로 카드를 1장 더 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05fc3ce4da49e65644ee4a876cf451ee398db4e5a73375b4e50f44b4bdac170b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f004622671a713f444167ce8deffb0f0310783ee9f999d17e1a468be4d1842cd.png"	"아제로스 최고의 낚시꾼, 내트 페이글입니다! 그는 강태공 도우미 3000, 낚싯대 연장기 3000, 그리고 물고기 떼 생성기 2099(아직 시험 중)를 발명했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aec38a3ff1aa6ed41d7b02416111c83beba272036fd4a7d1fc0b068688471872.png"
1073	1	"1073-knife-juggler"	12	[]	4	3	3	"Matt Cavotta"	2	2	2	"단검 곡예사"	"내 하수인이 소환된 후에, 무작위 적에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3cc9ac744d26d1c80b376cc98db5d5819710b1c9ebdf352e81fd0536397506ab.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd5c790af8e7d4841f6718325d81fefc13a23ec585323cd120068c43b7260f4e.png"	"야심찬 단검 곡예사가 자라면 폭탄 곡예사가 되기도 합니다. 하지만 카드로 만들어질 만큼 오래 살아남는 경우는 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6d1043efe923e40e8b0a0559996f0df5bf08a5ef3799b32dbb7a60541079a819.png"
715	1	"715-mana-wraith"	12	[]	4	3	3	"Luca Zontini"	2	2	2	"마나 망령"	"<b>모든</b> 하수인의 비용이 (1) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f4656562188921fddb4bd0c49d9cede253a97b9b14acac661abcbddb0d7b775.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f74631b3f0ccd2dce3ac73248e590441464425330a2ea5cf3cf2fcbc025d90d6.png"	"이들은 밤에 나타나 남은 마나 수정을 먹습니다. \"으으으음...\" 소리를 내곤 하지요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3782f74033b331f62a3f1d751cb60c3f01027c89875e5ba5071602b4d43706f5.png"
12	1	"12-mana-addict"	12	[]	4	3	3	"Hideaki Takamura"	3	1	2	"마나 중독자"	"내가 주문을 시전할 때마다 이번 턴에 공격력을 +2 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59f2001043eafe02a11f2c7064ae0b6d1e18bc196421ceb402a39533fdbf2443.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5cd41fe1030f36fe687aa8b227c1c3083c22f565938c5fbff9b664b898381dbd.png"	"끊으려고 노력하는 그녀지만 스트레스 받은 날에는 참기 힘들답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99695fd6f2433f7c383e7b2df2a538e112edaa869672b8f6580278c29e3075d4.png"
37	1	"37-pint-sized-summoner"	12	[]	4	3	3	"Ron Spears"	2	2	2	"자그마한 소환사"	"내 턴마다 처음 내는 하수인은 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f29ac7ead2700331ed5b651cada0df582d4cb144ab153ff58ae49f08deb39b6e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f6b06fdd2dd55d2e7a47a337c6aab64415cb760f3d6e8dc364003c0c8b165ab1.png"	"다 작은 건 아니라네요. 그럼 어디가 큰 걸까요? 음... 머리?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e36b18ff8bcc44198ae09df3d91953ce0461d3a0bf2fdff1f1f34b252d466412.png"
1135	1	"1135-lorewalker-cho"	12	[]	4	3	5	"Mark Zug"	4	0	2	"전승지기 초"	"각 플레이어가 주문을 시전할 때마다 동일한 주문을 다른 플레이어의 손에 추가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4704d444696bbaf5fef6c799c96baccc3b76d3b94c20638d0d1f2c4ceba004b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6cce47f673aa72331892e4f028e0beb6f26e87b85f9962625d7d0f86b3956616.png"	"전승지기 초는 판다리아의 이야기들을 수집하고 기록합니다. 최근에는 판다리아의 야한 연애 소설을 모으는 중이라는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/77cbd9d1636a11bf2de4f9c52e21cc3de2f3abe6c58cea13fc32798b4ea2fe44.png"
138	1	"138-doomsayer"	12	[]	4	3	4	"Alex Horley Orlandelli"	7	0	2	"파멸의 예언자"	"내 턴이 시작될 때, <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd0859fdedd0ded4065dfbc03fed027f1306c9f35d69305b1aa5dba20627e8c5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67bed654e2c5d8d4b363ccfc2f9fbb500cee4ed4b7389770217ffac29029f4d8.png"	"그의 예언은 가끔씩 들어맞습니다. 특히 대격변이 한창인 와중에 자신에게 파멸이 찾아올 거라는 말은 분명히 맞았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ffc6fbf919d50292f7063956a7300fd6d29d447f13d1de370361d013a4f8d94.png"
2035	1	"2035-stonesplinter-trogg"	12	[]	4	13	1	"Peet Cooper"	3	2	2	"가루바위 트로그"	"상대편이 주문을 시전할 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2af712f301803d554c4df14939b5ffc3070d7b12453b8624192bbe9ffe370856.png"	""	"트로그 냄새가 그렇게 고약하다지만 트로그 시 낭송 듣기보다는 낫답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b33ac45ea26775536ecc932d236156f6f00c9f6629d9987aac568af35a49582e.jpg"
2043	1	"2043-ships-cannon"	12	[]	4	13	1	"Warren Mahy"	3	2	2	"함포"	"내 해적이 소환된 후에, 무작위 적에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0cf9d2ee3841f7fbf128746e4fb608b09fd4d5a5c1b9500c09a6d184ca5d7419.png"	""	"누군가 \"포탄이다!\"라고 외치는 소리를 들었다면, 곧 흠뻑 젖거나 납작해질 거란 뜻입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da815cbc4a7016be038e3d57de1fb6d34437fac10a1364bfa31815a23337d12c.jpg"
2517	1	"2517-garrison-commander"	12	[]	4	15	4	"Jesper Ejsing"	3	2	2	"주둔지 사령관"	"내 영웅 능력을 한 턴에 2번 사용할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6b72b6567cb2f6b75dc4d9528e8f78a4136ac61cd7bc4eb3e928b0d97a97003.png"	""	"다들 주키코모리라고 놀리지만 자신의 주둔지를 지극히 아끼는 지도자일 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c40ba7df003a73a563ca7d2d9789a8accea67d88999e156d6e99c6e9586ee73.jpg"
39046	1	"39046-nat-the-darkfisher"	12	[]	4	21	5	"Steve Prescott"	4	2	2	"어둠의 낚시꾼 내트"	"상대편의 턴이 시작될 때, 상대편이 50%의 확률로 카드를 1장 더 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a02f115b9a8bf1cd3044677fc741a6892fbdb149fb75a5a513272727449ba6b3.png"	""	"이제부터 너는 사람을 낚는 어부가 될 것이다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/844d373448c2bdfffef11d8f872cf206c957581b66ae471f1dfb7d14a2a9cae8.jpg"
40914	1	"40914-friendly-bartender"	12	[]	4	25	1	"Jerry Mascho"	3	2	2	"친근한 바텐더"	"내 턴이 끝날 때, 내 영웅의 생명력을 1 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/19159b6cdaeac2a516f20f0b5ea062feba8cdbf86683adb7fb7c7160f4e3cdb4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc3138d6472fee57caea2d4f8123ad29915905aca24ddc7d5eb4df47a55a8cd4.png"	"\"뭘 드시겠습니까? 비취주? 험악한 거위 구이? 비밀결사 칵테일?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/741e199268647a3bb0a9784ac713583430c2385970933a6813332f3e66e9005e.png"
52931	1	"52931-soup-vendor"	12	[]	4	1129	3	"Sean McNally"	4	1	2	"수프 상인"	"내가 내 영웅의 생명력을 3 이상 회복시킬 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64de4d93e2cbfed98b1e1d4ed713cc9aa48a37401e3f02373eca397d06722061.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa5c369f9ebd634dc1a39dc79db8f2baa5ccb607dd343cbd6409738b249fa4bd.png"	"방금 투기장 바닥에서 담아온 따끈따끈한 수프입니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ef513cc1cd3c45c334646e1dbf67f88691c6a7475b4c86d883beba746045f3c.png"
55436	1	"55436-transmogrifier"	12	[]	4	1347	4	"Anton Zemskov"	3	2	2	"형상변환사"	"내가 카드를 뽑을 때마다 그 카드를 무작위 <b>전설</b> 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4dad823ac9ec90906eca980f54d75ac3894f63315df4f30de27e7ba110ffd099.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c75940a6a2869a02e8ee38e05282e1f2c829a9148e0cef6475414f5deed9f6d8.png"	"상상력과 종이 상자만 있으면 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb5e7695667877c5af11b1640e0dc27a5eee9310bc423a88f54ec19d296dd25a.png"
59590	1	"59590-voracious-reader"	12	[]	4	1443	3	"Ivan Fomin"	3	1	2	"열렬한 독서가"	"내 턴이 끝날 때, 내 카드가 3장이 될 때까지 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/152287460b5e6b69c43ab9c190817f585aa23e7b5ad63e8a5395cccc9a304167.png"	""	"속독 실력이 예사롭지 않군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fb1709b50bef6982efe58d3d28aa357ab2b30d545f8ba5defdd58ebed88752d.png"
1401	1	"1401-raid-leader"	12	[]	4	2	2	"Phill Gonzales"	2	2	3	"공격대장"	"내 다른 하수인들이 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f6e468324e48a1f296a1e88f84370eb942d1299a76b33f3ff3b9b4361febab8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ad73ee476f35301a0b296cc89ca2fc74abab88da8dbfcee49bbbb61a345a61a.png"	"\"바닥! 바닥! 바닥 좀 피하라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/30c3e3e499ed76e7c5196de7c300e684cbbd442d43a1ab844cc7ac3f2e679005.png"
397	1	"397-flesheating-ghoul"	12	[]	4	3	1	"Alex Horley Orlandelli"	3	2	3	"굶주린 식인 구울"	"하수인이 죽을 때마다 공격력을 +1 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48bcaafc285b44e8b34f7f965d7575d3f89f068209fa6ba9c34682388edc9ffe.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6627eb05abe97dcd47202bf83d8c21f7bff6855b024298a675d88b0f53a7f33.png"	"먹을 게 없어서 시체를 먹습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f44cd6fb7585c66d753f29ce6e9923fcaa3ebfdbed06c239f2a28904cda00e0.png"
791	1	"791-questing-adventurer"	12	[]	4	3	3	"Attila Adorjany"	2	2	3	"퀘스트 중인 모험가"	"내가 카드를 낼 때마다 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/799ce91d65882af98ea2facc0dd130bc127ffb497068ba08320154f9a35ecc20.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0828edbaabeab43398f39169aaba331936e86d6d784bd5bd5d44b420040b5b09.png"	"\"멧돼지 모피 남으시는 분? 마지막 1개가 안나오네요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/292e4f21450b0440d1639b549ca8aa881b7d7dea56fc084ea47503051c20b91b.png"
1659	1	"1659-acolyte-of-pain"	12	[]	4	4	1	"Dave Kendall"	3	1	3	"고통의 수행사제"	"이 하수인이 피해를 받을 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24f37f94a387ee2d9df1ee1d1b3709ecbe2edae31b24fcd9b3ee6075e7c5fc84.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f6ff493f564bcd1268c93fda6438403e7e48937bba5ab737fe3eef8b45e637b.png"	"사실은 기쁨의 수행사제가 되고 싶었던 사람입니다. 이것으로 우리는 고통과 기쁨이 종이 한 장 차이라는 걸 알 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/976dd43b2eb899a651adeca507417d06af5b81e86049ec518f81331cf980451e.png"
1861	1	"1861-stoneskin-gargoyle"	12	[]	4	12	1	"Matt Smith"	4	1	3	"돌가죽 가고일"	"내 턴이 시작될 때, 이 하수인은 생명력을 모두 회복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/077df06126c1a5032660bd85c4c5ee967a9880f29ea5bf326d1e058de1007f7e.png"	""	"특기: 얼음땡"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6792bdda0f15e73e9ebff18d141fbf4d6aa226c064f8b3c8de363dd3fc843cc9.jpg"
2063	1	"2063-goblin-sapper"	12	[]	4	13	3	"Jesper Ejsing"	4	2	3	"고블린 공병"	"상대편의 손에 카드가 6장 이상 있으면 공격력을 +4 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87745b9e5d09ac7b0fad3a8798aa537327fd8215bb1053c717f73d7bce56689d.png"	""	"전직하기 전에는 정신 나간 폭격수였답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fd5b8d213e8dc000eb8e06621fb7ed601181aad717d18e533cdbd01648608f9.jpg"
2072	1	"2072-hobgoblin"	12	[]	4	13	4	"Laurel Austin"	3	2	3	"밥통고블린"	"내가 공격력이 1인 하수인을 낼 때마다 그 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b09f113ae1355dd829a6f42b57a284244eab6ca0ab47f223cfa7c7e82e02919.png"	""	"야, 이 밥통아!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2077388e6d0d2fdef31b70f74e208e69d3e97ef8e3ecae2cc1cd5ca5866d689.jpg"
2033	1	"2033-ogre-brute"	12	[]	4	13	1	"Vinod Rams"	4	4	3	"오우거 투사"	"50%의 확률로 엉뚱한 적을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/981b00237ae3320d1dfa0c484b8ebaa664a45a3b0cc067e9870ae938ea90e2ab.png"	""	"실은 엉뚱한 대상이 아닙니다. 그냥 처음 눈에 띄는 대상입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0383e9fc71189ffb5d23d2665083bb2fd7390e8735776e0e9c1b651aec68716.jpg"
