id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
38920	1	"38920-bloodsail-cultist"	10	[]	23	4	21	3	"Matt Dixon"	4	3	3	"붉은해적단 이교도"	"<b>전투의 함성:</b> 내 전장에 다른 해적이 있으면, 내 무기에 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78e679a737c717f048418a545b2552d800cd4d2786b535f5d97adeb07b7cd5da.png"	""	"사실 붉은앵무를 얻기 위해 해적단에 든 것 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10a3156013c92a945c429327a5c0a2fcadc0ef0c7ac3777a4464a399e37b300d.jpg"	[8]
51735	1	"51735-clockwork-goblin"	10	[]	17	4	1130	3	"A.J. Nazzaro"	3	3	3	"태엽돌이 고블린"	"<b>전투의 함성:</b> 상대편의 덱에 폭탄을 섞어 넣습니다. 폭탄을 뽑으면, 폭발하며 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c809c7547466bacab521fbf032736fe721b493bf1369775a6c5aecdfdde14874.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/792933b9d85335b322a33545c7a37924cdfd42a1d1bfc9b0a10fd1f95b72274a.png"	"당신의 덱에 선물을 넣어두었습니다. 대부분 폭탄이지만."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c8abc2ccebfe79d95e161ed001e8381e6c387c79a716bc7a8fcd4b3ce59d80b.png"	[8]
2023	1	"2023-screwjank-clunker"	10	[]	17	4	13	3	"Jesper Ejsing"	5	2	4	"깡통나사 고물로봇"	"<b>전투의 함성:</b> 아군 기계에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87a40e29c936b80edb3ac889488d5700726d4152ca9ea9dfe2b7eddc3d9c2c36.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fba9ff49495f1555f0e39ef06fe5972f23704a23a291a8779f457d9945f1c30c.png"	"동작을 멈추면 이렇게 외치면서 발로 몇 번 차주세요. \"이 고물 같으니라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a09e35e51d0338a84632dbad15507c1b595a76ffef3abb35ed43a305bcf1959d.jpg"	[8]
53138	1	"53138-omega-devastator"	10	[]	17	4	1130	4	"Jim Nelson"	5	4	4	"오메가 섬멸기"	"<b>전투의 함성:</b> 내 마나 수정이 10개면, 하수인에게 피해를 10 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/313b85d2980990ff324358e6be0c4688425a8a0dce92eb69d8a9ced4d25ff7f7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3331cac5d59ef5af528429c608edb65ebbf02cf421f635d29816fc24eed6b841.png"	"알파 섬멸기는 섬멸 능력이 부족했습니다. 베타 섬멸기는 섬멸 능력이 과했습니다. 오메가 섬멸기가 되어서야 완벽해졌죠!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f8ca3497f18c22902e7ffcf9132483a6834fffadbe803ed3301ee3e1518f78a.png"	[8]
55000	1	"55000-scion-of-ruin"	10	[]	24	4	1347	4	"Nicola Saviori"	2	3	4	"황폐의 후예"	"<b>속공</b>, <b>전투의 함성:</b> 내가 2회 <b>기원</b>했으면, 이 하수인을 둘 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/db60705850b958d346d7059a4eb27ecd9fb2f617fe1f2f64e5488418a4fe9f85.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b8e5b73f13b36f0be97ffacc41944dafacfa1e083bcb81fd943cbbf6339b98d.png"	"망했어! 망했다고!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f159530be473f05242e8353209c167ef86d178c352fea7b61e4977dd6d69946f.png"	[8,53,79]
41890	1	"41890-direhorn-hatchling"	10	[]	20	4	27	3	"Peter Stapleton"	6	3	5	"새끼 공포뿔"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 6/9 공포뿔을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c982c738b8b5507ede9e8f9eea6d63416f69e38f8c275bcbc7114685bdbdd565.png"	""	"때리면 엄마를 부른다고 합니다. 아뇨, 진짜로요. 그리고 꽤 긴장하셔야 될 걸요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa5a23264d66614e7578b035c83ea0b56ff710c940d929d78545903ef6228c1e.jpg"	[1,12]
48542	1	"48542-dyn-o-matic"	10	[]	17	4	1127	3	"Mauricio Herrera"	4	3	5	"폭격로봇"	"<b>전투의 함성:</b> 기계가 아닌 <b>모든</b> 하수인에게 5의 피해를 무작위로 나누어 입힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e97762ad5964392c6fd4f969fb7c2d9fc904b0226359b3cb464da71dac7c1cf5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a47995f308301f3b644d26e751731c242bf41fababf9968c0a5006e9458001a.png"	"연구실 대항 폭구 시합에서 출중한 실력을 뽐냅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf4bc56675de3252c928d50d6b8732e122e62672979082775db63ccae93254eb.png"	[8]
50049	1	"50049-emberscale-drake"	10	[]	24	4	1129	3	"Alex Horley Orlandelli"	5	5	5	"잿불비늘 비룡"	"<b>전투의 함성:</b> 내 손에 용족이 있으면, 방어도를 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5032fd80fb55d86a02e360918f3b1d6102bc36151eccc28ed01b147d281f436f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fda6c18b7c8d6040093707889da3abc5aaba91d8afb141f82e756ef53f1e5a98.png"	"그 비늘... 비브라늄인가?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/82ad23c217446a05f7940edf85f70526ad37e6062e915a8a1e6b52d525ca995b.png"	[8]
57165	1	"57165-scrap-golem"	10	[]	17	4	1414	3	"Zoltan Boros"	5	4	5	"고철 골렘"	"<b>도발</b>, <b>죽음의 메아리</b>: 이 하수인의 공격력만큼 방어도를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8db8fcbcef75f8173ed0b54da233f97df9168d7bd83c98ed6c190f31e0199c48.png"	""	"고철, 먹지 마세요. 골렘에 양보하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f8d0bef7865d663efe5dc6db43db0fb347ef1d114a8bafd219f507348ef886d.png"	[1,12]
41404	1	"41404-ornery-direhorn"	10	[]	20	4	27	1	"Luca Zontini"	5	5	6	"성난 공포뿔"	"<b>도발</b> <b>전투의 함성:</b> <b>적응</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d59a20075d3b40ad6f46a4503ba316261bbbc62c5b9cb3351836e00333c0551f.png"	""	"\"초식동물이잖아. 얼마나 위험하겠어?\" - 유명하지 않은 탐험가의 유명한 유언"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b055537affae3dd7084fb620c491fd91f0eeeaa5760614c466a7ad5cd3b1edb.jpg"	[1,8,34]
53800	1	"53800-armagedillo"	10	[]	20	4	1158	5	"Jaemin Kim"	7	4	6	"아마게딜로"	"<b>도발</b>, 내 턴이 끝날 때, 내 손에 있는 모든 <b>도발</b> 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5efe5829baae0a95a64efb6849f48fc997a05b8f246fb99441a75866b3f2a1a8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e92161fcd482e0d0791757778f61e875efbf5f4228592fae2590766665b7bbb.png"	"놈을 화나게 하지 말았어야 했다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8e637a5f647357954175b24c23a3964b44fb5876de4e368c2839219de22e636.png"	[1]
41881	1	"41881-tar-lord"	10	[]	18	4	27	1	"Jim Nelson"	11	1	7	"잿멍울 군주"	"<b>도발</b>, 상대편의 턴 동안 공격력을 +4 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/615e42c1f88be65fbb569a2ab6f7a1d30898d2c4ed41d5d91e962740e81d2a32.png"	""	"잿멍울 군주 몰라요? 전설적인 괴물? 아, 실망이야."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61a5a808a373d86de1b2a40b5b36468b527f1f3bed7bf17174a3deb5dd8b87f0.jpg"	[1]
48142	1	"48142-beryllium-nullifier"	10	[]	17	4	1127	4	"Anton Zemskov"	8	4	7	"베릴륨 마력제거기"	"<b>합체</b>, 주문이나 영웅 능력의 대상으로 지정되지 않습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1cb51a46d4d77a6e951bd8e7a0e796f3df822601eb083fca08da09a170519ff0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06b2d0fcc9eea42c23f4952a42e94d51f23acfc78cce404ac7083049a55b4b8f.png"	"왜 하필 베릴륨이냐고요? 발음이 어려워서요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6340c972eb00ecee0b51cb5711d86077a7c887ba5beeb6e906bd3e5984d25d57.png"	[66]
50074	1	"50074-akali-the-rhino"	10	[]	20	4	1129	5	"Jim Nelson"	5	5	8	"코뿔소 아칼리"	"<b>속공</b>, <b>압살:</b> 내 덱에서 <b>속공</b> 하수인을 뽑습니다. 그 하수인에게 +5/+5를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8be4126e16bef5c3772c9bfaeb816b4567fbab291faf8bf55480d638fb13aaa1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ead8d336af52f4599f786f9ba3e5635929ff37f228aec8b0668757ff79cece5f.png"	"대부분의 트롤들은 \"아아아아!\"까지만 말하고 \"칼리\"까지는 말하지 못합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf1bcb846e1d26dec5c4db64c3e3e8c07d0dc203d471d29f2f3f80b92b03e4c5.png"	[53,61]
53791	1	"53791-tomb-warden"	10	[]	17	4	1158	3	"Phil Saunders"	6	3	8	"묘실 감시자"	"<b>도발</b>, <b>전투의 함성:</b> 이 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8b89df530b43265749fc8c9b6485ae37200a117f29800c300c121a1e12fe253.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc121a9413358e240f0e910fe2c5ee32531384021679c15475be6a4431bcf70f.png"	"고대의 복사기라고도 불립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d7c86758fedf5a56248b4f21e4d8f24ddb099baece9177553a21e8ff7133c7e.png"	[1,8]
55007	1	"55007-deathwing-mad-aspect"	10	[]	24	4	1347	5	"Ludo Lullabi"	12	12	8	"광기의 위상 데스윙"	"<b>전투의 함성:</b> 다른 <b>모든</b> 하수인을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c5fa6b07202385457deda9df588044af6864355ba356f59c7141fb5e571643e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5359bc77315374ff46bbb96d24ddd53582f500543e2aab5a0996cdefe9c0d0b6.png"	"얘는 물어뜯고, 얘도 물어뜯고, 얜 할퀴고, 얜 삼키고..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2ae75ad9a24ebfb5aceb785a8b86e308169df8b11af7b7de21740df96981181.png"	[8]
41425	1	"41425-king-mosh"	10	[]	20	4	27	5	"James Ryman"	7	9	9	"폭군 모쉬"	"<b>전투의 함성:</b> 피해를 받은 <b>모든</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ce8c58a5e0749097b590d170b1ed57ce7d31d7a609be9cdc86568779d7ed9d8.png"	""	"콘서트장에서 아주 공포스러운 존재입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fe173a99166cc19f932b315c577afbd0da744f31e3925ea6921c203a3ecb9d8.jpg"	[8]
52086	1	"52086-the-boom-reaver"	10	[]	17	4	1130	5	"Jerry Mascho"	9	7	10	"붐지옥절단기"	"<b>전투의 함성:</b> 내 덱에서 하수인을 복사하여 소환합니다. 그 하수인에게 <b>속공</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b0a3510b6c950d5e823982b09b12631d14f007e2a384af4895b29bd34030436.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4526f05426a0534df6f7cdda4c74e4027a7e1266f3fdbcc6b1095595233bda63.png"	"\"지옥절단기보다 좋은 게 뭐냐고? 붐지옥절단기지!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/14c275c60f963e8963d6909f27857c751f30e2bfe79eec109aa5b74e460e9412.png"	[8,53]
2061	1	"2061-target-dummy"	12	[]	17	4	13	3	"Matt Dixon"	2	0	0	"표적 허수아비"	"<b>도발</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce2fec97928659fcb028078bc41f73b25a8b33e890fb79d6beeab6cdbb1efe03.png"	""	"더 높은 딜을 향한 와우저들의 땀과 노력이 배어 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bd93c87e60e525d7321c78d5614d8bf5b63df3b86770153edc348eb0d87a289.jpg"	[1]
648	1	"648-stonetusk-boar"	12	[]	20	4	2	2	"Howard Lyon"	1	1	1	"돌엄니멧돼지"	"<b>돌진</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1f82778642f2502660696fde85a0448135e15cbd06c4f8d8e66596bcd355836.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a97888f24cf2c1081b9ff2615e39b84fa669082a68734df2311ae070d45a2344.png"	"손에서 나와 상대에게 달려가려고 안달입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1444899605de5229a5e19feae93fe21e75f074bb1a913cf1ef2e1f2abb2db62c.png"	[4]
443	1	"443-hungry-crab"	12	[]	20	4	3	4	"Jaemin Kim"	2	1	1	"굶주린 게"	"<b>전투의&nbsp;함성:</b> 멀록을 처치하고 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/248ca77e99c0aa622f285368881c18a1a6a73244d7d614f126095b9b08c95bb0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/249599441dfa0954ddaef6a205a57ced78488353226208f64c49301549cfb7b4.png"	"멀록은 저녁 거리입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ee3ba34d6d63918fff41dc5961b9cf03ecd05ebfaa3e085b82c2591ab93f8bb.png"	[8]
724	1	"724-southsea-deckhand"	12	[]	23	4	3	1	"Dan Brereton"	1	2	1	"남쪽바다 갑판원"	"내 영웅이 무기를 장착하고 있으면 <b>돌진</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81a43b06a0123957d194b362ae8c8b91caf1973382efd085caa975a87cf7909e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9304e2f3183968ae93cedef3ceb9fcbaf85ae35a024b3b6e614eae5523a5b043.png"	"요즘 해적들 사이에서 \"시체 놀이\"가 유행이랍니다. 누가 시체냐고요? 글쎄요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/306f117bc83d568da11dcdf32855f34f2873a200276158392eaa5da88ae91486.png"	[4]
997	1	"997-bloodsail-corsair"	12	[]	23	4	3	3	"Randy Gallegos"	2	1	1	"붉은해적단 바다사냥꾼"	"<b>전투의 함성:</b> 상대편의 무기 내구도를 1 감소시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae35c4d7ce8c0c9013c4d726789891cd92e6e0ff868438c77ece21b2f00678a6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb793653d941b57850cc50b8514461c59a750d5f6059d2a9e3bf10e45520ba4e.png"	"\"해적 수칙\"에 따르면, 해적들은 자동 금화 인출기의 비밀번호로 모두 똑같은 네 자리 숫자를 사용해야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8214d72278e40dc8da4916834db3fbcbc95ae18d37f545b5d3ae34dfd2a48840.png"	[8]
641	1	"641-young-dragonhawk"	12	[]	20	4	3	1	"Greg Hildebrandt"	1	1	1	"어린 용매"	"<b>질풍</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87a8236011041faf2f3e1553d06708ac6fa345d319aa0fbb31bf02b190631a4b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5520d182d388743a055a9a994b5de088e60f95b541ddd526dd4158f76185f2d3.png"	"벌처럼 날아 나비처럼 쏩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/518250b123326184f1e282360ec9cd5695bd978788a28e2061103502706fbdab.png"	[11]
1688	1	"1688-angry-chicken"	12	[]	20	4	3	3	"Mike Sass"	1	1	1	"화난 닭"	"피해를 받은 상태면 공격력을 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6b8ad6b09f187da151ca88fcb5b65c8a501511951d68c64ffbe5ee55ec8c002e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69de2cea9ca06fd0f8d09f26d76275d1a0e7f14da17c9addcdb53ad0831706f1.png"	"완전히 격노한 닭보다 무시무시한(또는 황당한) 야수는 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e29c1530a1443ace74d5a3033544ba37bbbbf6df5d01b3bd72bc73846e19a61.png"	[7]
2948	1	"2948-sir-finley-mrrgglton"	12	[]	14	4	20	5	"Matt Dixon"	3	1	1	"핀리 므르글턴 경"	"<b>전투의 함성:</b> 새로운 기본 영웅 능력을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66019b51b7b45228b5440fb3f7513dab3526bea74a07d07ab5d9850365e69ac9.png"	""	"공용어는 물론이고, 멀록어와 13가지의 방언을 구사할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/efcc665d46ddffaae5d3d314282ec62d8770f20a9d83b6858c4aadb7f52f8704.jpg"	[8,21]
40549	1	"40549-weasel-tunneler"	12	[]	20	4	25	4	"Andrew Hou"	1	1	1	"땅굴 족제비"	"<b>죽음의&nbsp;메아리:</b> 이 하수인을 상대편의 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f157126932c7715ab8bd738a50976d6c3587f5ad1725d517567ea332271b700.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbdfaf46ed61fbd4a96472f2c4131f3cb0e2b47dffc242a0e48f5cdbee3c4937.png"	"가젯잔 제1은행의 바닥이 강철로 된 건 다 이유가 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25b633b7f5b83f61499db157ed2882f73a7a919c554c56441324488f8d06761e.png"	[12]
41323	1	"41323-fire-fly"	12	[]	18	4	27	1	"Evgeniy Dlinnov"	2	1	1	"반딧불 정령"	"<b>전투의 함성:</b> 1/2 정령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ecc2e0f20c2270651ecb164e1dac32442d17297f8d71e7545ad6c8e159891f3.png"	""	"유리병을 든 아이들과는 오랜 숙적입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e32f1511a188843fb6a29386f74593f34c6eff7ba588ee2162a21076113c5238.jpg"	[8]
41111	1	"41111-glacial-shard"	12	[]	18	4	27	1	"Paul Mafayon"	1	2	1	"빙하의 정령"	"<b>전투의 함성:</b> 적을 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/06e8bb9595b4bb48612712877c2b3ea1bab24794fa97441922f955f7c4b183f0.png"	""	"이제, 너 뼛속까지, 얼어붙는다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3885ffe9ba30f43cfca10f35dec62d61049c51f2654b4697cc9a03a058d61c9a.jpg"	[8,10]
41309	1	"41309-emerald-reaver"	12	[]	20	4	27	1	"Rafael Zanchetin"	1	2	1	"에메랄드 약탈자"	"<b>전투의&nbsp;함성:</b> 각 영웅에게 피해를 1씩 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fdf59108a0009e35d8115290e5ebb73b0f2e582fd9c644d4e9135fefb9636242.png"	""	"에메랄드 앙탈자와 헷갈리면 안됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8929ef53146c101317d5da288202aa21b4db06ef618f22c5684e8b10fb078b21.jpg"	[8]
42663	1	"42663-deadscale-knight"	12	[]	14	4	1001	1	"Rafael Zanchetin"	1	1	1	"죽음비늘 기사"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f56a64aefa3e183b3507cdad02992369d060bfcc0508a47cce680dab71c4d9f0.png"	""	"리치 왕의 힘으롫!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcfb68a487cc571dcbb1da047cd19a14522095697f9a587fb7b0e1326fd79afd.jpg"	[38]
43463	1	"43463-wax-elemental"	12	[]	18	4	1004	1	"Steve Prescott"	2	0	1	"밀랍 정령"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a7285b1253619f6d2240d2d12d9a741c16ef0f96f3045a9c3f080de1e1f23a5.png"	""	"심지가 굳은 적에게 특히 약하다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71a76b81bc60f6275ed8e688480872b5b99eff015d58df69b62e9243f57af60c.jpg"	[1,3]
47072	1	"47072-swamp-leech"	12	[]	20	4	1125	1	"Luca Zontini"	1	2	1	"늪지 거머리"	"<b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29a28be5bb066bee70aae970b4af9e2a239b49a38e31116aa4bc0d8060f5a936.png"	""	"드루이드만이 예쁘다고 할 얼굴입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e809cee82042f740317dc6b3adec1c277c3e0a395c12ce90ee6bcd3dc7b1b62a.png"	[38]
47837	1	"47837-goblin-bomb"	12	[]	17	4	1127	1	"Matt Dixon"	2	0	1	"고블린 폭탄"	"<b>죽음의 메아리:</b> 적 영웅에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c88cbc8c69673852c3cc971871c0c7ed378455c356994e8f9f23d28ee4d14f2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e3e7ecfc1a0896a262372c77cf61e67950f39f2fbf39a93ae2cf0f8928f3a7b.png"	"박사 붐의 자식들이라고 할 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba9ba4206871ce11808958f727b441cebee7af1c74b0a58c481c081ee2639af9.png"	[12]
47775	1	"47775-skaterbot"	12	[]	17	4	1127	1	"Jim Nelson"	1	1	1	"스케이트로봇"	"<b>합체</b> <b>속공</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99f479dc6ee10f1b9be3afc532104c1bc0fa4ab0e2f03682b0e4c18e87ab6379.png"	""	"그 스케이트 이름, 혹시 탈룰라는 아니겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3fd6dc0c83f7ad2499c00627cef9baf16285d140627d3e3c946a5a99eb7369ce.png"	[53,66]
48025	1	"48025-faithful-lumi"	12	[]	17	4	1127	1	"Zero"	1	1	1	"충직한 초롱이"	"<b>전투의 함성:</b> 아군 기계에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5cc79f8bda6f93da90b721926268dde45af1ca6422238b337d49f9c17801369.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9ee448a8ad146b1ce96af5aa136a7e395adf71ca9812ee9360dd40092758337.png"	"이렇게 앙증맞은 녀석을 거대한 기계식 최첨단 고릴라 로봇 팔로 부숴 버리다니..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/be4f763404b2c5a0744b63cfb4608948179324dd4275c7131dcaffae02faba8f.png"	[8]
50380	1	"50380-gurubashi-chicken"	12	[]	20	4	1129	1	"Ivan Fomin"	1	1	1	"구루바시 닭"	"<b>압살:</b> 공격력을 +5 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0bb7009f9aac8f307c4ace4232b4ff7ff2c9a9919df79fdc151b7dd18319f8c8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3271edcbfeeeb5d543ba22bcf61f338656601d515596ee931bead0dc6886ac24.png"	"압살했닭! 오늘 저녁은 치킨이닭!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/017d62ea8bbccd5b78f26199653af842c4bcf256130bb5aca4c51322b2dd29cd.png"	[61]
50377	1	"50377-helpless-hatchling"	12	[]	20	4	1129	1	"Matt Dixon"	1	1	1	"순진한 새끼 야수"	"<b>죽음의&nbsp;메아리:</b> 내 손에 있는 무작위 야수의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74471a972b40f14e565a310ded912e07d0f94612696e2defaff17c9627bba9fd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e541284e426d33f187ac66dbf4ec818a53baec8731a2bc54c1eb6d65f627f61.png"	"원문에도 없는 야수를 이름에 왜 붙였냐고요? 그야... 음..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e203e60502a3bec1b2b6681271ab519d28ce18ece47695d821baee013e33821.png"	[12]
52277	1	"52277-toxfin"	12	[]	14	4	1130	1	"Anton Zemskov"	2	1	1	"독성지느러미 멀록"	"<b>전투의 함성:</b> 아군 멀록에게 <b>독성</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f7ee4c575fab42e0f3eb0c5fd97b369138bdc15f33e6788382977ff35e24f82.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5b2cb7bb07f87408a3d535c483d334188ea93865f4f20e780e147ec4c049249b.png"	"넌 나에게 독성을 줬다옳."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7df42220c0b45c398c89875f673cf46ad466fc68efa2023d16950067f6eb58c0.png"	[8,32]
54730	1	"54730-murmy"	12	[]	14	4	1158	1	"Matt Dixon"	1	1	1	"미랋"	"<b>환생</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdcdaf5da54a14683b7306e2f510879373048cf8f5446c9479db2cb0153805e8.png"	""	"다른 미라와는 다르게 밥위에 얹어서 간장과 곁들인다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/362d6ffeef19bff1ab94ba8cdfa80fad2819589e94a98adc5ffbcb99cfedb886.png"	[78]
739	1	"739-bluegill-warrior"	12	[]	14	4	2	2	"Jakub Kasper"	1	2	2	"푸른아가미 전사"	"<b>돌진</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4aa254f103243ccd84436b4f8fe55b62d88c31e988ecce34941ff86de000e5d9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ab1a15cba5f7f8d34f85e3960b76c9a198977ac4f482d13b24f3cded52a7e27.png"	"안아달라고 달려오는군요. 일단 젖을 각오는 해야겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/599402b8cd8e31a96ee30ffcf62af9a3e4e2c42e1bda912d23eb670460f79c23.png"	[4]
