id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds
2070	1	"2070-tinkertown-technician"	12	[]	4	13	1	"Gabor Szikszai"	3	3	3	"땜장이 마을 기술자"	"<b>전투의 함성:</b> 내 전장에 기계가 있으면, +1/+1을 얻고 <b>예비 부품</b>을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2eb92c6a7ade7b7d75a73361a87d13bdd092ef63053d715e9cc0e5eb72f01bd6.png"	""	"땜장이 마을에서 잘 나가는 기술자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3f75629c378ec2abb6cf7cb336d127f34846b42f0597a520265561ff7d3de77.jpg"	[2150,2151,2152,2153,2154,2155,2156]	[8,19]
39453	1	"39453-moroes"	12	[]	4	23	5	"Sean McNally"	1	1	3	"모로스"	"<b>은신</b>, 내 턴이 끝날 때, 1/1 급사를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a74a6948dd90a9cd003ed9dffaef83c9ec974d485f278ffc2f3de27912dea9be.png"	""	"모로스는 수많은 급사들을 관리하지만 결국 풍선을 부는 건 자신이라고 하더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a4cf69fee5556747abca28e6c01912d55b450fc39ccaf4fdd1c776287d42bb9.jpg"	[39232]	[6]
43345	1	"43345-sewer-crawler"	12	[]	4	1004	1	"Andrew Hou"	1	1	3	"시궁창 엉금이"	"<b>전투의 함성:</b> 2/3 거대한 쥐를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7a598e4903a3877ffa3a113f5e7d57d0b19ec207004ea2b40b23b5b52a4be89c.png"	""	"정말 쥐저분한 녀석이군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbaea2257e50110e9a9ee88173fb5641eacab6266e15fa223ae37dc2918c7d69.jpg"	[46191]	[8]
46598	1	"46598-pumpkin-peasant"	12	[]	4	1125	1	"Mike Azevedo"	4	2	3	"호박 농사꾼"	"<b>생명력 흡수</b>, 이 하수인은 내 손에 있으면 내 턴마다 공격력과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/652959dfb27520d3fac93506d47c8f91ceb8e3c2dca995fd357dad50b0f8c00a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d3cdf777df80282079a2b358d0280f6708c86d609ed98825da849c82eec331b.png"	"확장팩 발표 영상에 나올 줄 알고 한껏 꾸몄는데 벤 톰슨이 카메라로 잡아주지 못해서 서운해합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3b15b5817019f3c2e54df1b0561721ded078504527d40795592e674dcf13555.png"	[46600]	[38]
49164	1	"49164-microtech-controller"	12	[]	4	1127	1	"Vladimir Kafanov"	1	2	3	"초소형 로봇 조종사"	"<b>전투의 함성:</b> 1/1 초소형 로봇을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70daf25b6946d2b0b4d6cf446861dcd6743eb469beec7a68bd2a44f30f31faa6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13b3ebcafac1e192223b03ab75a70b699e41c39ac57f8791fdf5fbe587642fa0.png"	"불티나게 팔리고 있는 책인 \"내가 완벽하게 조종할 수 있는 친구 만들기\"의 저자입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/64989d885b34e0cba1f54fc2e3a07c143a1f77fb60497cf1fce62d7857f90a83.png"	[48842]	[8]
50386	1	"50386-banana-buffoon"	12	[]	4	1129	1	"Jim Nelson"	2	2	3	"바나나 장사꾼"	"<b>전투의 함성:</b> 바나나 2개를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/32055e74477e5235d64cebe7fef6ca1de308388e680a2f16b1a50e4e3b1534f8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/126ecc8327836bb8ce28ee81a1951fe155ca7c9d92a6589595110089dc17281e.png"	"바나나 많아요! 드셔보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/836421b7ef0c9d414f84559503b7b8353f77d8b9d8f2d3df629c0a2f098e9ccd.png"	[53215]	[8]
52940	1	"52940-flight-master"	12	[]	4	1130	1	"Evgeniy Dlinnov"	4	3	3	"비행 조련사"	"<b>전투의 함성:</b> 각 플레이어에게 2/2 그리핀을 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18aef8eb2cfe3e55afeb5c598bff33db5a807ed7c0a05eac520ed401b1ba74d2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8d3eae090ef69e6c910cff5e5198cbb8e0b5da9eafa926c9ce1d4c3c87ad318b.png"	"그리핀에 탑승하실 때엔 안전 수칙을 꼭 지켜주십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d8a174decb5763c8dbd32034ca069dd7f7f78debc1977b65433aaf9c88fabef.png"	[52941]	[8]
53788	1	"53788-infested-goblin"	12	[]	4	1158	3	"Ludo Lullabi"	3	2	3	"감염된 고블린"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 1/1 딱정벌레 2마리를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bd2edbf21711ea32a9d858b8fa80a059df7620bf4d8d667c71bf6689938dace.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69ad3f2165f3ae9d9c2fca1fed991b491733e43d28f20b973792f6413e2913e2.png"	"분명히 말씀드리겠습니다. 딱정벌레 퇴치제를 아끼지 마세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ecc615e44156b9d50e8a1a78d93658b17bac53cebbfa0a3cd980f949b2abf8b2.png"	[54494]	[1,12]
53413	1	"53413-vulpera-scoundrel"	12	[]	4	1158	4	"Ivan Fomin"	3	2	3	"불페라 건달"	"<b>전투의 함성:</b> 주문을 <b>발견</b>하거나 무작위 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bac1fc3b5549820154d6560236de961e67d3fc953b408d6352e34d71ceada6a1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fc16c3c00c8d81c23fcfdafb1c7ce7203e2e582d5202fb8acf240e87cf4e4a0.png"	"뭘 좋아하실지 몰라서 둘 다 준비했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c280e3b305c4bbb2539e27af0bb79a651cf6e33c29f3dfebd7394124723d38ee.png"	[53412]	[8,21]
523	1	"523-dragonling-mechanic"	12	[]	4	2	2	"Warren Mahy"	4	2	4	"기계용 정비사"	"<b>전투의 함성:</b> 2/1 소형 기계용을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8caf9fde95bd6d82489e4ced565cdb73a223546a5db00999320d2776e0943a7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3fe6cb501c2c3955b3062deb2211a5386fd0df51fec76e4145a183b266773b81.png"	"앙앙이에게 로켓 발사기를 장착하려고 요즘 고민 중입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6f403a877fdacd98bd35073dce0804c2a1dd4e0d2f46426efe1a942c41f0efb.png"	[59]	[8]
9081	1	"9081-ancient-shade"	12	[]	4	20	3	"Slawomir Maniak"	4	7	4	"고대의 망령"	"<b>전투의 함성:</b> '고대의&nbsp;저주'를 내 덱에 섞어 넣습니다. 그 카드를 뽑으면, 피해를 7 입습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dc76e00b17963ef45ed139d01acaac40c4f4bc4aa6be70e3bce47a8fa37c12f.png"	""	"주의: 햇빛에 노출시키지 마시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fc9950b3349aaae9808a76479c5361f203468ab2ea4b41bafedee01e321bffd.jpg"	[9082]	[8]
38784	1	"38784-infested-tauren"	12	[]	4	21	1	"Paul Mafayon"	3	2	4	"감염된 타우렌"	"<b>도발</b>, <b>죽음의 메아리:</b> 2/2 수액괴물을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96fd986318aa33ab99b6378ce715db54c8c7438843fa8c00273a76ff99a1b97f.png"	""	"고대 신 중에 초월체가 있는 줄 알고 등장했다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cd203bd5335fe0a02448169b0088171194a4cdc31bb8b8c93130afcf3d4d953.jpg"	[38783]	[1,12]
38833	1	"38833-twilight-summoner"	12	[]	4	21	4	"Jim Nelson"	1	1	4	"황혼의 소환사"	"<b>죽음의 메아리:</b> 5/5 얼굴 없는 파괴자를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1cf055c244f7fa9b89e164ff9511725d3cf573adfffd9734ddd3376a563de8d6.png"	""	"그를 쓰러뜨리면 그는 당신이 상상할 수도 없을 만큼 강해집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4cca550c4e2b425e44081a35eb379201c8802ac6f486b76d2933c7831195377f.jpg"	[38999]	[12]
39491	1	"39491-arcanosmith"	12	[]	4	23	1	"Anton Zemskov"	2	3	4	"비전장인"	"<b>전투의 함성:</b> 0/5 <b>도발</b> 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b9657ecfdb813e9f228d2995bb45926b3edcf0e43c9e24e07b55273f3351af9.png"	""	"사실은 그저 대장장이일 뿐인데 호칭이 인상적이면 의뢰가 더 많이 들어온다고 하더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7ba7a043ac610c720af221d61d19e5da89033996c352e029f6e03f606761101.jpg"	[39308]	[1,8]
40408	1	"40408-kazakus"	12	[9,4,6]	4	25	5	"Jomaro Kindred"	3	3	4	"카자쿠스"	"<b>전투의 함성:</b> 내 덱에 똑같은 카드가 없으면, 원하는 주문을 직접 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee352b3b1f78647c0775f1190fb97b4892abd14b0922996956a96a51343eeba7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02f60deaba236f2b5ba9d06d2756910726fd2c2fef105ea35d3cfb0bc17be3df.png"	"비밀결사의 불가사의한 두목인 카자쿠스는 <b>절대로</b> 용족이 아니며 <b>절대</b> 불법으로 물약을 거래하지 않습니다. 이에 반하는 공식 발표에는 법적으로 대응할 것이며 용숨결 물약이 관여될 수 있다는 점을 밝힙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28463220b67d9c48824ff2fb5875af51872c9bfeb9990b982fa8e96eda64c341.png"	[41577]	[8,29]
42422	1	"42422-rattling-rascal"	12	[]	4	1001	4	"Peter Stapleton"	2	2	4	"아장아장거리는 해골"	"<b>전투의 함성:</b> 5/5 해골을 소환합니다. <b>죽음의 메아리:</b> 상대편에게 5/5 해골을 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8dd8f85bb6e23ca980670bac1a1e80edee22a270e274b8aefaaa2d0761b74d7.png"	""	"해골, 포기하지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7ab8a6108ef5769b0d67e341851c0212cfbc9a10902e1b28b804c05d653c055.jpg"	[42423]	[8,12]
42438	1	"42438-grim-necromancer"	12	[]	4	1001	1	"Dave Allsop"	4	2	4	"음산한 강령술사"	"<b>전투의 함성:</b> 1/1 해골을 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/707b9afc538abb50207a0f60af5a20a2d29f32c73d63a3f54c2f3b37e8114a92.png"	""	"주의: 해골은 폭발하지 않음."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7cd80779660a12b0c1dbeaa2024e1c053d10878ed586632c3796b5fcf4324f29.jpg"	[43052]	[8]
46454	1	"46454-the-darkness"	12	[]	4	1004	5	"L. Lullabi & K. Turovec"	20	20	4	"어둠의 존재"	"<b>휴면</b> 상태로 시작합니다. <b>전투의&nbsp;함성:</b> 상대편의 덱에 양초를 셋 섞어 넣습니다. 상대편이 양초를 모두 뽑으면, 깨어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0febd8f0b5c057ac31ddd6d3472577bcdc4fd28662880286a0a74797764f9bf2.png"	""	"어둠을 증오하기보단 양초를 밝히는 것이 낫다고 합니다. 둘 다 하면 더 좋겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5fb49d5eeff6ab34140cfa1c8052da6b038d3c66827f9d4ffbffe1e5d989742.jpg"	[46467,48639]	[8]
45594	1	"45594-cursed-disciple"	12	[]	4	1004	1	"Adam Byrne"	1	5	4	"저주받은 사도"	"<b>죽음의 메아리:</b> 5/1 망령을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae8f52ef0a691abc35d7e257ed5703df8d3617416270ca9c4d1664410ff0097b.png"	""	"참고로, 그의 형은 저주하는 사도입니다. 형보다는 예의 바르지만, 더 사악하다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8fb0e70d5425375f430f72f39b0854feeaeed8fa700f9cd4a8cbcce4d2b11e6f.jpg"	[45592]	[12]
46992	1	"46992-swift-messenger"	12	[]	4	1125	1	"Zoltan Boros"	6	2	4	"날쌘 전령"	"<b>속공</b>, 이 하수인은 내 손에 있으면 내 턴마다 공격력과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb16003c1af8c6a3b6fdc7e4a4f563bd0c43206cd68c9f956fce927df1bde470.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dec558f8467eb9e745b426305ee7ce472f40397855c1f491bc45443a21b5be17.png"	"어떤 곳이라도 한 턴에 달려갑니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f741160de0f9397c4e974f7da24d1ab353bfd012cc978651dbe507d82048307e.png"	[46993]	[53]
50427	1	"50427-rumbletusk-shaker"	12	[]	4	1129	1	"Sam Nielson"	2	3	4	"전율엄니 난투꾼"	"<b>죽음의 메아리:</b> 3/2 전율엄니 싸움꾼을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d780ddd30d3c42bf8657e25105f6a2bd60bc0eb8ad7b0570a1312902bf25caf.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/863feb9cedef608d6ca465c2a98c4b4017dd0251244615e35be8e352f17a6d39.png"	"\"데드 맨 워킹.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d46d87c308e84ea55b7fb394b7ef80f64d25bb2a3ea4f383db49b9ac226eff0d.png"	[50428]	[12]
52287	1	"52287-hench-clan-hag"	12	[]	4	1130	4	"Christopher Hayes"	3	3	4	"짐승단 마녀"	"<b>전투의 함성:</b> 모든 종족값을 가진 1/1 융합체를 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e7fe16e1772e8159a4d04d475182dec4affb2cd0b073a3421fbe9e342df3e3e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a02352b790bbfc3d527461a97c80f2fbdb67b216e4048b73e9028092fa1705ef.png"	"짐승단은 모두를 평등하게 대합니다. 그리고 모두가 평등하게 굶주린 게에게 잡아먹히죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11a75e43a7edb0f16df79586f554ca8cc60247752c3c07e26e70906904c9fab0.png"	[53019]	[8]
56135	1	"56135-grand-lackey-erkh"	12	[]	4	1403	5	"James Ryman"	3	2	4	"위대한 졸개 에르크"	"내가 <b>졸개</b>를 낸 후에, 무작위 <b>졸개</b>를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47a7d055e523e891082fb6b2926f5f06b4a75b6f780430684afe4ecbad997582.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07270b8e38dd527bda20566e12a339bbb8c6d9b56c4ae64c51100976bca47db1.png"	"라팜의 비인사과의 명망 높은 과장입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d226bfd50922fbd2a99c0fa6621da9300204d7f14cd656e6504481c119dd2dc.png"	[52897,52900,53160,53161,53162,53163,55378,60588]	[71]
56824	1	"56824-rustsworn-cultist"	12	[]	4	1414	1	"Matt Dixon"	3	3	4	"녹슨 군단 이교도"	"<b>전투의 함성:</b> 내 다른 하수인들에게 \"<b>죽음의 메아리:</b> 1/1 악마를 소환함\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36d1b2d3e90fbf2a3c29ed76b05aa9096075ef2eca8e585482edf0c1c19521e6.png"	""	"\"녹... 나는 녹이 좋아요. 거칠고 거슬리는 데다 사이사이로 다 들어가니까요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90ed5a0b018982fb69235a925f30a39adc2be9fe2838cff1f36e4520991b23ae.png"	[56851]	[8,12]
69	1	"69-silver-hand-knight"	12	[]	4	3	1	"Matt Starbuck"	4	4	5	"은빛 성기사단 기사"	"<b>전투의 함성:</b> 2/2 종자를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07dc6a6b8be032225859c2a60aa3faa6ee0b347b9dbb9750f7c81f67327afa3a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62ebd41e64fbe54b5daca45a5029c31414ac69d33f449f9b1fee8fa89fefee8e.png"	"기사가 되는 건 좋습니다. 종자가 되는 건 안 좋습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f9007ebd46ad12ab4362036b23002f0a8b80c003c08507b0d5ddcdba7b48b9a.png"	[482]	[8]
559	1	"559-leeroy-jenkins"	12	[]	4	4	5	"Gabe from Penny Arcade"	2	6	5	"리로이 젠킨스"	"<b>돌진</b>, <b>전투의 함성:</b> 상대편에게 1/1 새끼용을 2마리 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e560e3aeaad95a6360bb78ef4d1d5e6abf4f4cd4effc34bca787cf6388343534.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf21572abd2583e7520733ac221c35fd5aeb5d700de9b43895712a74c2c68eb4.png"	"\"때가 왔다! 가자! 리로이이이이이이이이 젠킨스으으으으으으!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/17f7efd0a408273341fe82cbe8dfb2b187cff5cf931a0ad45ffafd59f580120c.png"	[1912]	[4,8]
1754	1	"1754-elite-tauren-chieftain"	12	[]	4	4	5	"Samwise"	5	5	5	"정예 타우렌 족장"	"<b>전투의 함성:</b> 두 플레이어 모두 파워 코드 카드를 손으로 가져오고 로큰롤에 흠뻑 취합니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4db2971f93638899114a51ea464b6e5452b055a65343c4bc5a4af72ab99b559c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb02c086f40490b009c2c0365fbcccc68d4472641fe7e45b55f590b1b39fddb3.png"	"현재 드러머를 구하는 중입니다. 풋내기 기술자, 센진 방패대가, 불의 군주 라그나로스가 후보라네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/721e19dc93189044ca18a74b9ffd4e1234f7b84d2ec8a92c9977d6fdfc857792.png"	[1843,1845,1846]	[8]
1796	1	"1796-stalagg"	12	[]	4	12	5	"Dany Orizio"	4	7	5	"스탈라그"	"<b>죽음의 메아리:</b> 퓨진이 죽은 상태라면, 타디우스를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbae3e49381b3b6ff8735f2ce5d215cb9dd6097f2ea1d6bc075119a8fc64ce72.png"	""	"\"스탈라그 잘생겼다!\" (스탈라그가 쓴 거 아님)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/254bbd9bb68001a7ff1784ef2ae4f6f93e6de84d3fa2158a1d869f3fa9525427.jpg"	[1798]	[12]
1793	1	"1793-sludge-belcher"	12	[]	4	12	3	"Nate Bowden"	5	3	5	"썩은위액 누더기골렘"	"<b>도발, 죽음의 메아리:</b> <b>도발</b> 능력이 있는 1/2 수액괴물을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c2c8a7cba28b8ccc7941464cf7f8b40799949e2948d7780ac2afd66cb3ea169.png"	""	"주의: 맥주를 주지 마시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a02344f64a7fa1accb7ee8d00e5cb77433a1bcb96b5e075fa85a55b9100c72f.jpg"	[1795]	[1,12]
40953	1	"40953-doppelgangster"	12	[]	4	25	3	"Zoltan Boros"	2	2	5	"분신수"	"<b>전투의 함성:</b> 이 하수인을 둘 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07a1c3f89dd4383b731f1c5818a13c5535f432245182c5c87b32cf3b50b59232.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/774b367815fea27d1542a0ef592460d15b0a75f38f7f314dc43b3e46b519b933.png"	"\"다들 모여!\" \"다들 모여!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e7954a5062b695dc8813527c1ad246e03a4aa55be0eb5d49590b5967c22a937.png"	[42146]	[8]
42328	1	"42328-skelemancer"	12	[]	4	1001	1	"Matt Dixon"	2	2	5	"해골술사"	"<b>죽음의 메아리:</b> 상대편의 턴이면, 8/8 해골을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c8f4ef34e35ee85892b89ac1ba4d785fd519e8aef2de9897c3a3ea7a583d6c76.png"	""	"아니 \"해골술\"은 없다면서 \"공룡술\"은 있다고 하는 작자는 무슨 생각이랍니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/559cd373fef032bb243199265fa70dc8d4acaca35f36f2bca7cb6227cf606ba4.jpg"	[42329]	[12]
47606	1	"47606-muck-hunter"	12	[]	4	1125	4	"Pior Oberson"	8	5	5	"진흙괴물 사냥꾼"	"<b>속공</b>, <b>전투의 함성:</b> 상대편에게 2/1 진흙괴물을 둘 소환해줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f6c65f239b0c39a984583678d55b68e9a904db19c8076d98e9a073f2e72d8db.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdfab5f75fd8012422129ff4a1118ceae2aa193d321da9cd1b91279588baf724.png"	"직업에 귀천이 어딨습니까."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d5ff1226111e7eaea0638bc853ae46f6d079f17c4dbf37f9750a6df11e59ecf.png"	[47605]	[8,53]
48753	1	"48753-seaforium-bomber"	12	[]	4	1127	4	"Ivan Fomin"	5	5	5	"시포리움 폭격수"	"<b>전투의 함성:</b> 상대편의 덱에 폭탄을 섞어 넣습니다. 폭탄을 뽑으면, 폭발하며 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fbab7782c951205f92451a1b1dfe5b8a594efb2a5aa2bf32a0e32513ec854c6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/921ce59f50c8d34c8da7ab393a83978d787dd37abd70b81dfd7c570cc79bf94f.png"	"\"지뢰를 섞어 넣는 기계가 있었다고? 그거 괜찮네!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5cde32387a3bf4ed3115c5f17409f63528fd4801f5256a4045ba16788ea0885.png"	[48752]	[8]
49088	1	"49088-sightless-ranger"	12	[]	4	1129	1	"Jiajun Tian"	4	3	5	"눈먼 순찰대원"	"<b>속공</b>, <b>압살:</b> 1/1 박쥐를 2마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0cb4198733f0a05415f1eae4d2e5821e14ae14dded49d25f7e92ea716255827.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/38cf4f16ae165313aa4b50f9566ea16d90f06bd85256f8a8ebe8bb5caaf396b6.png"	"네가 눈이 없어, 발이 없... 아."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb8a19c7198b0f0ef66675d08d3595e4072bc6e6aa13719f26e696aa69ff9447.png"	[49087]	[53,61]
50731	1	"50731-former-champ"	12	[]	4	1129	1	"Peter Stapleton"	1	1	5	"왕년의 최강자"	"<b>전투의 함성:</b> 5/5 유망주를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ac5c72a5e8ee866ad06e4e99755553d98cefc7740d70d0f804d2d55d297b98f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e83ab997cae552856b25f7904676ebae76e49ab2cd9a918b5854ffa05cd15b66.png"	"장의사가 메타를 지배할 때를 기억한다는군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b17bf06d3d4ff63bd0ad3c5897ab6963b40073df401dbf82cf818ee019d6131b.png"	[50738]	[8]
59658	1	"59658-vectus"	12	[]	4	1443	5	"Anton Zemskov"	4	4	5	"벡투스"	"<b>전투의 함성:</b> 1/1 새끼용을 2마리 소환합니다. 새끼용은 이번 게임에서 죽은 아군 하수인의 <b>죽음의 메아리</b> 능력을 하나씩 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/922bd9cffa9ad5899a38c1d507bba8eb95878603abd7aaab65dc20cd90758646.png"	""	"암흑 마법을 사용한다고 불안해 하지 마십시오. 알은 무사히 부화할 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/487a4ff2bac49b3abf785c0286301f261f5cac763f3495915b4a9de0601da39e.png"	[59659]	[8,12]
59918	1	"59918-ogremancer"	12	[]	4	1443	1	"Ben Olson"	7	3	5	"오우거술사"	"상대편이 주문을 시전할 때마다 <b>도발</b> 능력이 있는 2/2 해골을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0a312edd8202269727b11794fd777220014b080470a51f659a841d1c3882b12.png"	""	"세 번째 시도만에 타르그는 크룰이 일부러 해골을 소환했다는 걸 의심하기 시작했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/112ef17324e69d1bb08fb30085a6bbb29b35f90b3a1d2e41c8d179ac7b99c2b0.png"	[59919]	[1]
58931	1	"58931-headmaster-kelthuzad"	12	[]	4	1443	5	"James Ryman"	6	4	5	"학장 켈투자드"	"<b>주문폭주:</b> 주문으로 하수인을 처치하면 그 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e845fbf2c6d74196543c5327ddda03d5335633069bbce9d1c4d44c8c4b14b1c6.png"	""	"\"비법을 알려달라고? 로브 소매에 참치 조각을 갖고 다니지. 그 친구가 잘 따라오거든. 아, 죽은 자를 되살리는 것? 그건 별 거 없다만.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/385e45c8e1a71ec4133ff44dd2903044f5d5761398e2048425cec1edd0c3e4d5.png"	[62160]	[88]
640	1	"640-hogger"	12	[]	4	3	5	"Laurel Austin"	4	4	6	"들창코"	"내 턴이 끝날 때, <b>도발</b> 능력이 있는 2/2 놀을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/997fb852995dd0619f6b0df0b926399e121199ef380ce289a7943f7dc74a2ea8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4e066e40ac6c8a3edadb8f77134fc774c3b0fbb8a644b1ed772273c1f6edd75.png"	"들창코는 정말 강력합니다. 만약 처치했다면, 그가 <i>봐줬기</i> 때문입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6cf0693bc017c7fd369705d8a7e88241218325df45df331f03a511e7b0dbc29.png"	[460]	[1]
