id	collectible	slug	classId	multiClassIds	spellSchoolId	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
67243	1	"67243-ice-trap"	3	[]	3	5	1626	4	"Matt Dixon"	2	"얼음 덫"	"<b>비밀:</b> 상대편이 주문을 시전하면, 그 주문을 주인의 손으로 돌려보내고 비용을 (1) 증가시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb17338c75ce693f52e6c803d8b6a3ea7a314c931b0047c8304d12b56360b6a7.png"	""	"분명 코앞에 덫을 놓는 것을 봤는데도 밟아버렸네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99832c14e1e9a73cf966721a370489155250ee0d9ce5dce8c111cad85f7351c0.png"	[5]	{"relevant":true,"constructed":true}
192	1	"192-ice-block"	4	[]	3	5	3	4	"Carl Frank"	3	"얼음 방패"	"<b>비밀:</b> 내 영웅이 치명적인 피해를 받으면, 피해를 막고 이번 턴에 <b>면역</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1c191cf82dc8a2f0dde97df40d6851fffc229307e00508acb7a5033a9fe6285d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/40009b5a51d5ec4b12bb217e0e19086d49591f3085e6bfe00602506b573fabd0.png"	"얼음, 막음, 좋음!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4fe6cd6b45ef7d334a4a641c1abbd02a55ee8b37eafd0576ddc18dd20e12a60.png"	[5,17]	{"relevant":true,"constructed":true}
621	1	"621-ice-barrier"	4	[]	3	5	3	1	"Alex Garner"	3	"얼음 보호막"	"<b>비밀:</b> 내 영웅이 공격받으면, 방어도를 +8 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f58a60041599efdc21ff1a2c8cb09dbd7255d58f08d2797f3e291975d68e57c5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/449282fa4cb4edf453124b6f9ddc26b5f20f562350938e5a6c3d7a8130804a1a.png"	"공격대 뛰다 보면 그런 사람 꼭 있죠. 맞을 거 다 맞고 생존기 켜는 사람."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f38da867f056808c74be7dd5195308706a64a61523d08d10285b5778cc72bb2.png"	[5]	{"relevant":true,"constructed":true}
78334	1	"78334-icy-touch"	1	[]	3	5	1869	1	"James Ryman"	1	"얼음 손길"	"적에게 피해를 2 주고 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee603d89d0b14628d5d06afc573742c982b5e1775ba34a64c4e91c2651f71ce.png"	""	"목덜미에 손을 대 보겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7d7d455925515e811d6fead25bebda2b0ba220a922ddef9df5385ae54d29f25.png"	[10]	{"relevant":true,"constructed":true}
662	1	"662-frostbolt"	4	[]	3	5	1635	2	"Steve Ellis"	2	"얼음 화살"	"캐릭터에게 피해를 3 주고 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f477475c3fe543ec8550501913b001c4ccc58ab8199f569df599e3ea1cb18ef.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/265215e6dbb4d3a6dfac9c02c236e4e1791d31413a6f7b2541bad92b24d1cef2.png"	"이 카드를 낼 때는 \"열 좀 식히세요!\", \"얼음!\", 또는 \"손이 시려워, 꽁!\"이라고 외치는 게 관례입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c68157ed5800791335af1bab25089fb2043d56492a9c44e7cbbab6ba5025ade7.png"	[10]	{"relevant":true,"constructed":true}
587	1	"587-frost-nova"	4	[]	3	5	1635	2	"Josh Tallman"	3	"얼음 회오리"	"모든 적 하수인을 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1119a043a3bed01c33b390c044c4d145d51224d646f1ecd6195d0f6cefb174e6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/93b8d2427c17f8ccc8e0349394060854178466caf1d19ecd49825b22dd67765c.png"	"주의: 연속으로 쓰면 따귀를 맞을지도 모름"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96fa1ac6f2e736313a05042ed4a19396ce0df930e5b67a87f2ff38fcd275268b.png"	[10]	{"relevant":true,"constructed":true}
172	1	"172-ice-lance"	4	[]	3	5	3	1	"Alex Horley Orlandelli"	1	"얼음창"	"캐릭터를 <b>빙결</b> 상태로 만듭니다. 이미 <b>빙결</b> 상태라면, 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e80a38339b93ea20442f356e867b300b21c174b2d0ae5abb791f2d6729ba631.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6fe2ec18002dca4d5714f04f8f712b93922a7bd30e3e18c061d1b73ee6e42c4.png"	"창이 부서지지 않는 게 중요합니다. 부서지면 성능이 꽝인 \"얼음 조각\"이 나가니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8bdd3a10e8d49307523ac8fa4dad1ac5e0d2d70431545aa9ac8eaea80025b53.png"	[10]	{"relevant":true,"constructed":true}
42597	1	"42597-eternal-servitude"	6	[]	6	5	1001	3	"Zoltan Boros"	4	"영원한 족쇄"	"이번 게임에서 죽은 아군 하수인을 <b>발견</b>하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b078e69c93fad91af8dbfa0cd0d2abb902ada9a8168828e657d523cb9a2fbcf.png"	""	"이야, 야근이다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b7cd3bd46a942b33b139f5db792d6f665dbfe650bbb2961451abf6650b098b3.png"	[21]	{"relevant":true,"constructed":true}
57732	1	"57732-soul-cleave"	14	[]	6	5	1635	2	"Zoltan Boros"	3	"영혼 베어내기"	"<b>생명력 흡수</b> 무작위 적 하수인 둘에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/453c754a31b94fc74b7fc004911d0ed0bfd7ceb71c871139bc55edfcdad8c281.png"	""	"베어낸 영혼은 어디로 갈까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce8eaca4600e5574f17147dfd730f1e287cd030f893711523d0deb458859b91d.png"	[38]	{"relevant":true,"constructed":true}
42992	1	"42992-spirit-lash"	6	[]	6	5	1001	1	"Zoltan Boros"	2	"영혼 채찍"	"<b>생명력 흡수</b> <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f72fc4a63dbebe233bfae14a45e8846f7038055f4b45744286b1d0680bb3f22d.png"	""	"네 영혼에 채찍을 안겨주마!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ed9db39908c9a4f380f5ecf16bb99ab683770715e1941be38bafffb6a5ac68a.png"	[38]	{"relevant":true,"constructed":true}
42658	1	"42658-drain-soul"	9	[]	6	5	1001	1	"Kerem Beyit"	2	"영혼 흡수"	"<b>생명력 흡수</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6bd8ca4290cf12d850469bca9cc89743788f701afb0bda55e4fd4bfbeedc0ff0.png"	""	"말 그대로 영혼이 빠져나가는 느낌을 받을 수 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05138c6e557b822151be3c919ec17ae38858590be920deeb5d644c32fb9ef223.png"	[38]	{"relevant":true,"constructed":true}
41879	1	"41879-spirit-echo"	8	[]	4	5	27	4	"Hideaki Takamura"	3	"영혼의 메아리"	"내 하수인들에게 \"<b>죽음의 메아리:</b> 이 하수인을 내 손으로 다시 가져옴\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4b72a7dcb4c2bf9a91035f57743d61ea977115272cfaf0c9248bd17e40f0ddd.png"	""	"이 시간부로 우린 모두 해골 기사다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3a6cb22ae8c5f5b77944011c15c33e3bf9af285e69bf963974d82384d48cedd.png"	[12]	{"relevant":true,"constructed":true}
61187	1	"61187-oh-my-yogg"	5	[]	6	5	1466	4	"Wayne Wu"	1	"요그님 맙소사!"	"<b>비밀:</b> 상대편이 주문을 시전하면, 같은 비용의 무작위 주문을 시전하게 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bee45e859e57e3c25026b843273b06a594f8214b21dcb2a88be455be3dd4d234.png"	""	"\"어 저 이거 안 시켰는데요?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b047133227d39e02cad49880623891a64eb90156addf32b038ce9102f41180b7.png"	[5]	{"relevant":true,"constructed":true}
864	1	"864-lava-burst"	8	[]	2	5	3	3	"Dan Scott"	3	"용암 폭발"	"피해를 5 줍니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60c086ea28a528db3ada0e25a51a54679a82ec400507d8f42ab9f9becb336e87.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4de5a379b64cd9ae434fc10f0ff7346c1f02b2edfa2e83082ab142fe55915a6d.png"	"과음한 친구를 마구 흔들면 자동으로 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1c5d023d1a366ac520e8dbd075054bb509740b7894daf53f21fd0142dab96d7.png"	[14]	{"relevant":true,"constructed":true}
990	1	"990-conceal"	7	[]	6	5	3	1	"Steve Hui"	1	"은폐"	"내 다음 턴까지 아군 하수인들에게 <b>은신</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df9da7b8884d2abb89ce147e69a9a5a4e4bb3c8c151f0a6278c4db31bd50e496.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/308be3603bc257d5b34da1e8f5c07c0bd76c53e10e13607639301d348b0dc4ce.png"	"도적은 모든 것을 은폐시킬 수 있습니다. 근데 이건 어디서 나는 냄새죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4873fad47cfac8366bd46a282d10333cf1463da0bead4d2e0f75b2da3e8f8d4.png"	[6]	{"relevant":true,"constructed":true}
63358	1	"63358-shroud-of-concealment"	7	[]	6	5	1525	3	"L. Lullabi & K. Turovec"	3	"은폐의 장막"	"하수인을 둘 뽑습니다. 그 하수인들은 이번 턴에 내면 1턴 동안 <b>은신</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0f7e192941048757a6a0dd90a5b03e70df3a435a44386feb0fc2e385917b3bb.png"	""	"이 면은 일부러 비워두었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/def63a9b109bcb749fbf68ac7e2f78d976d1bc1bc5bd713c0fe00e08c081eef0.png"	[6]	{"relevant":true,"constructed":true}
151	1	"151-mark-of-nature"	2	[]	4	5	3	1	"Clint Langley"	3	"자연의 징표"	"<b>선택 -</b> 하수인에게 공격력을 +4 부여합니다. 또는 생명력 +4와 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ed2327d4fab768d798091fecfcbc2cb3ff2cc133de402360228a90732517e54.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b400afe4e977c9f0bfa913d127a57b8f904917cc42d3e21767d875a934d5b4fa.png"	"드루이드들은 \"자연의 징표\"라고 합니다. 다른 사람들은 좀 씻고 다니라고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54e44108e5d52ccf9f266b8d3701c3d88f64f54c38c2c70bb704655e7a376c6a.png"	[1]	{"relevant":true,"constructed":true}
59163	1	"59163-nature-studies"	2	[]	4	5	1443	1	"SARIYA"	1	"자연학 탐구"	"주문을 <b>발견</b>합니다. 내 다음 주문의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d821c0a3c66b9bc338c657444f5963e8c9b3ee71167c54821bf238f942ad9b8.png"	""	"\"이 책 초판이었어! 얼마나 오래됐는지 어디 볼까?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ee9e7822b0b7498f0ad9a614e507b1d358d1b8e7834aea3f58ac15632434264.png"	[21]	{"relevant":true,"constructed":true}
73434	1	"73434-the-gardens-grace"	5	[]	5	5	1658	4	"Grace Liu"	10	"정원의 은총"	"하수인에게 +5/+5와 <b>천상의 보호막</b>을 부여합니다. 이번 게임에서 내가 신성 주문에 소모한 마나 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/15a995986989761465d5849bef4a8af0ab0dab253ba3d1d71d2d0cb1511607c2.png"	""	"마나를 던지고 기도하면 좋은 일이 생기지 않을까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/826500b8c9d68ca5f42c599748eacebbd25236ed2960aa1c0c8b51b2735b13c2.png"	[3]	{"relevant":true,"constructed":true}
54834	1	"54834-righteousness"	5	[]	5	5	1635	3	"Luke Mancini"	5	"정의"	"내 하수인들에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba9fba6a48dc1874f8f9517f57128e6ec2cd65cdd64b5d4e3acd3bc3da16b9c0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f3f4dd61a7d46264509e89bd7f37faa25647fcd031fe3e2e2a2eb1ce651f7a71.png"	"정의를 온 몸에 두르세요! 귀환할 때 편하답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e749e89280b281d68cc4707afd4855019566eaedffbb6f30a0cd74cfcc8b04d.png"	[3]	{"relevant":true,"constructed":true}
62921	1	"62921-judgment-of-justice"	5	[]	5	5	1525	1	"Ursula Dorada"	1	"정의의 심판"	"<b>비밀:</b> 적 하수인이 공격하면, 그 하수인의 공격력과 생명력을 1로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e95e56cb2dd26549c62783564697f05eb1946fa65a8a9933a88cd38fc341651.png"	""	"배심원은 필요 없습니다. 여기 성기사가 있으니까요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cedae726e6e3f70c221a3215ce5ea497ef7cb17957c26b55a854d25682e359b4.png"	[5]	{"relevant":true,"constructed":true}
39468	1	"39468-purify"	6	[]	5	5	23	1	"Rafael Zanchetin"	2	"정화"	"아군 하수인을 <b>침묵</b>시킵니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e5a4ad61e83ad9bb9492b1f3a83fca88d6acd33ce00ad8a130c2c56ac953458.png"	""	"따뜻한 물에서 뽀득뽀득 씻기는 것보다 효과가 더 좋습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79150677cc7c465e1bf532ba463c39ee40103ae1c8b4ebd3bdfddc3526b05c50.png"	[15]	{"relevant":true,"constructed":true}
64390	1	"64390-call-of-the-grave"	6	[]	6	5	1578	4	"James Ryman"	1	"죽음의 손짓"	"<b>죽음의 메아리</b> 하수인을 <b>발견</b>합니다. 그 하수인을 낼 마나가 있다면, 그 하수인의 <b>죽음의 메아리</b>를 발동시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2be0aff9bb8138edaca78fd93c3843445d4ba72423243f2ff1487b759643704.png"	""	"강령술은 죽은 자들에게 동기부여가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60ebf9db3f51298cf20b7de24ea42672e7d782be022cba4f81308613b8d8e73f.png"	[12,21]	{"relevant":true,"constructed":true}
54431	1	"54431-plague-of-death"	6	[]	6	5	1158	4	"Zoltan Boros"	9	"죽음의 역병"	"<b>모든</b> 하수인을 <b>침묵</b>시키고 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11834070cc536fccaaf8cdb04c49190d62d2fd026fe1ef590a6f7cdbd30bcee8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29d7c901c8078c3b728d71f988fa05de9019aabef2847bb648c3a5ada5974be4.png"	"뒤틀린 황천보다 더 끔찍한 곳이 있었군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b08a9ac0d0b1787eb203824251fa02b90ca67a97e97e59dddccfe2360666e80.png"	[15]	{"relevant":true,"constructed":true}
84361	1	"84361-undying-allies"	6	[]	6	5	1776	1	"Konstantin Porubov"	0	"죽지 않는 아군"	"이번 턴에 내가 언데드를 낸 후에, 그 언데드에게 <b>환생</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca275e390fa7d45326e9c04ed3060301b38b5effaed7c43a67375d7b45f174f6.png"	""	"우린 친구야. 영원히."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc77ba578dc569e4a8840dd1061db7516190a89f947a974f92b7827efe48efe0.png"	[78]	{"relevant":true,"constructed":true}
286	1	"286-vaporize"	4	[]	2	5	3	3	"Raymond Swanland"	3	"증발시키기"	"<b>비밀:</b> 하수인이 내 영웅을 공격하면, 그 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d2620cf2c1eab7c3d2488dac644adafa688a00314229c47996b0d01eaf9cdd5.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/981b87f5ad520bbc1bb52611c854ef94298d85c043a60a65320b767816925de3.png"	"데스윙이 이 카드 때문에 열 받아 대격변을 일으켰다는 말이 있습니다. 믿거나 말거나."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1a68392d80d88503e19616fd136016860e55655ab94a27a66b24f4a6d9a19d5.png"	[5]	{"relevant":true,"constructed":true}
84235	1	"84235-unleash-fel"	14	[]	7	5	1776	3	"Juan Calle"	1	"지옥 배출"	"모든 적에게 피해를 1 줍니다. <b>마나갈증 (6):</b> <b>생명력 흡수</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9c078f9d22d342b7a45957ae819b566201c0891b68633c377d9d3aa1c898beaa.png"	""	"으악! 뭘 먹었길래 입 냄새가 그렇게 심한 거죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7fa7df7923aed733da64f7b68c5be7a9f891431d201debf3e0164ca2c3bde4dc.png"	[38,257]	{"relevant":true,"constructed":true}
59726	1	"59726-felosophy"	9	[9,14]	7	5	1443	4	"Adam Byrne"	1	"지옥 철학"	"내 손에 있는 가장 낮은 비용의 악마를 복사합니다. <b>추방자:</b> 두 하수인 모두에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e55e56bbf9b51d9900d88b549b93d428ecb06641d57196fef04a4e46d7ad938.png"	""	"“사악하다는 건 결국 주관적인 게 아닐까요?”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d1f6bfa0da1b42461f93c22be98d50a18399006df9ee9a75f078028fdd25b34.png"	[86]	{"relevant":true,"constructed":true}
61127	1	"61127-felscream-blast"	14	[]	7	5	1466	1	"K. Lashley & K. Turovec"	1	"지옥비명 작렬"	"<b>생명력 흡수</b> 선택한 하수인과 그 양옆의 하수인들에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2c84191a2cdb9b476c15b710d34a8b7e8fb909afab2fe675302f33e0ec102be.png"	""	"지옥비명이 시작되면 모두가 도망치기 바쁩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d05d26b0193d4ff9f8f91b20d97cb531a9db40eba9e5e31de7d7e863d1576ad.png"	[38]	{"relevant":true,"constructed":true}
51	1	"51-windfury"	8	[]	4	5	1635	2	"Justin Sweet"	2	"질풍"	"하수인에게 <b>질풍</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b906b8e53f5e9abe4072f2290c887b8b02fa24e2ed040de6edfe21f162b4712a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0fc8da3b4571cf41e9427fe76d380a0e671eb80c79174c52de7f8be18343989.png"	"질풍노도의 시기가 옵니다. 두 번 옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f87a8e89a076b1ee48e2f70162c790c53d4c8dcff76a22d676e8087f4fa7e14.png"	[11]	{"relevant":true,"constructed":true}
42665	1	"42665-leeching-poison"	7	[]	4	5	1001	1	"Ben Thompson"	1	"착취 독"	"이번 턴에 내 무기에 <b>생명력 흡수</b>를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/785afa095d63392e5d49fc60ff9fac728c2290f8d63d013b8036743f7c91cd3e.png"	""	"그렇다고 이 카드를 만들기 위해 누군가를 착취한 건 아닙니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee38bb4495d5c90bf7c14c1051508256b60b102da6b883678f1473f7e25f4c4.png"	[38]	{"relevant":true,"constructed":true}
45828	1	"45828-oaken-summons"	2	[]	4	5	1004	1	"Konstantin Turovec"	4	"참나무 소환술"	"방어도를 +6 얻고 비용이 (4) 이하인 하수인을 <b>소집</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/681d1bc01e02e8f63e4470583460a0fdf2f3bba1f787a43e72c6098567bf4f2f.png"	""	"길드는 참나무 숯이 재가 될 때까지 맛있는 고기를 구워 먹었답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7d5c5c03aa1c66c901ee6ff56a84f64ee0e131ab792d80701293d856e1e7644.png"	[39]	{"relevant":true,"constructed":true}
232	1	"232-repentance"	5	[]	5	5	3	1	"Gonzalo Ordonez"	1	"참회"	"<b>비밀:</b> 상대편이 하수인을 낸 후에, 그 하수인의 생명력이 1로 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4d5ff8e91807a55ef1249b61e0c2b9e651d3cea916b9784aabce476f8db981c2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86bc43986864d435e7aef82c9ed229b8a91dbb17e6525b1480e61663b7e5ac11.png"	"누구든 죄는 짓는 법이니까요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d977d629aef3de85eb45e9043df6d807acaa9a30581662d0e4fdd68dc7921b3d.png"	[5]	{"relevant":true,"constructed":true}
84007	1	"84007-conjured-arrow"	3	[]	1	5	1776	3	"Konstantin Porubov"	2	"창조된 화살"	"하수인에게 피해를 2 줍니다. <b>마나갈증 (6):</b> 그만큼 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99d36460c3f4b70b3d55b2171bf535b29513f79d9d4184513c1b2af364590b42.png"	""	"\"커서\"라는 이명으로 부르기도 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ea1ed77873736adaabcb0890987347af5b480d273d6e3e2f0905dcb469ddbd0.png"	[257]	{"relevant":true,"constructed":true}
64661	1	"64661-blessed-goods"	5	[]	5	5	1578	1	"Akkapoj T."	1	"축복받은 물자"	"<b>비밀</b>, 무기, 또는 <b>천상의 보호막</b> 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0373d345753f989bc23445762a813057a526382fe7524ad37a893e169249f37.png"	""	"저주받은 인형이나 반지 또는 타락한 룬검이 나오면 환불해 드리겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d204a899e605a48daaac0e43c315086edbf14bc02614fcface86deb6e684f1a3.png"	[3,5,21]	{"relevant":true,"constructed":true}
64356	1	"64356-charged-call"	8	[]	4	5	1578	3	"Maria Trepalina"	3	"충전된 부름"	"비용이 인 하수인을 <b>발견</b>하고 그 하수인을 소환합니다. <i>(이번 게임에서 내가 <b>과부하</b> 카드를 낼 때마다 강화됩니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af7fa3ad8191591cccbe1cfa21ec9f24c8bf1dca605d1f4f2bda111779dfe5d2.png"	""	"많이 충전하면 혜택도 많은 건 다들 아셨죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ca3826902fd0ac0c9153a952c2a3b168d56644b772c21a131bbeaf5a83c7d95.png"	[14,21]	{"relevant":true,"constructed":true}
1189	1	"1189-silence"	6	[]	6	5	3	1	"Zoltan & Gabor"	0	"침묵"	"하수인을 <b>침묵</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36178659c3fb43214818f6a8b1adcd34a5aa7d9e59a78435e56872d7fdf7d4c7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f97eb66da382d98a8bed91e68f5d6c828782bd79d9622af925af944b9f816710.png"	"적대적인 주문 시전자나 사악한 리치를 상대할 때, 그리고 험상궂은 주정뱅이 술집에서 아제로스 노래자랑이 열렸을 때 유용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4c7ec8136b0f5b2da10cd581badab38ea1dadf6e8f6db3a989b392c84251a588.png"	[15]	{"relevant":true,"constructed":true}
63467	1	"63467-sigil-of-silence"	14	[]	6	5	1525	3	"Vlad Botos"	0	"침묵의 인장"	"내 다음 턴이 시작될 때, 모든 적 하수인을 <b>침묵</b>시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1d0660c21cfd08c8a39c7c91fc03a69ccfdc7ffaf10624a13e20304abd6e29b.png"	""	"말문이 막히는 주문입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bda5792d8f848b531b35a411b1988bea00ed36cff3e3125f5f873550277427f0.png"	[15]	{"relevant":true,"constructed":true}
86504	1	"86504-blazing-transmutation"	8	[]	2	5	1776	1	"Anton Zemskov"	1	"타오르는 변환"	"하수인을 선택합니다. 그 하수인보다 비용이 (1) 높은 하수인을 <b>발견</b>해 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27c44c263e7758c4ac6272572da785ff1d68a2fd30defa3294e1d59bedd529c1.png"	""	"축하합니다! 하수인은 화염 속성으로 진화했습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/123c5174fb7b3d87627810e934c7db7a1df893e8f064132833bde9b0a9e0dfe3.png"	[21]	{"relevant":true,"constructed":true}
41496	1	"41496-primordial-glyph"	4	[]	1	5	27	4	"Matthew O'Connor"	2	"태고의 문양"	"주문을 <b>발견</b>합니다. 그 카드의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55e4d0a323e7275c5882b87c08da77455022724cc54937e474aefabe20b6908b.png"	""	"고대 톨비르어로 \"헐!\"이라는 뜻입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c95ffcaa4af6175401dc0ab70d4a07b4f6504ed076e3b104134b52bf50705d0.png"	[21]	{"relevant":true,"constructed":true}
59213	1	"59213-primordial-studies"	12	[4,8]	1	5	1443	1	"Akkapoj T."	1	"태고학 탐구"	"<b>주문 공격력</b> 하수인을 <b>발견</b>합니다. 내 다음 <b>주문 공격력</b> 하수인의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1868305d401381ca5b7cece216fb43f010eadc1ae60f274a8ead1c328a69ac37.png"	""	"매우 오래 전에 잊힌 고서로서 마력이 뿜어져 나옴. 40 가루. 중고."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37b197218db09316eb5fcf45927dc660b17a7ed678f7059d7eb0a21eb3876dc5.png"	[2,21]	{"relevant":true,"constructed":true}
