id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	childIds	keywordIds	duels
570	1	"570-tinkmaster-overspark"	12	[]	4	3	5	"Tom Baxa"	3	3	3	"수석땜장이 오버스파크"	"<b>전투의 함성:</b> 다른 무작위 하수인을 5/5 데빌사우루스 또는 1/1 다람쥐로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e101edb1c2c10f99737b4f0b14370f457ad0aad8888bfcfa5494e4cda5a1a156.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e896a0baf412ae7e5beb686f2f08dfb4da1b7d35c4619eeb99c68e2ea90474e9.png"	"데빌사우루스 대신 리치 왕으로 변신시킬 가능성이 조오오오오금 있습니다. 아주 조오오오오오금."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57fdd0a7225c07d8b9bf9b4b31aa4133addce33ff242e6840aba2b996f28b262.png"	[332,1190]	[8]	{"relevant":true,"constructed":true}
39841	1	"39841-medivh-the-guardian"	12	[]	4	23	5	"James Ryman"	7	7	8	"수호자 메디브"	"<b>전투의 함성:</b> 아티쉬 - 수호자의 지팡이를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/151c910429dd2d1cee760a94e2feff1a238bb9981b60075a627c2b28151699c1.png"	""	"지금도 유쾌하지만, 오크들이 초대되면 파티가 더욱 재밌어질 겁니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f9ce84c0b2e810f81e14e7310bc5b7ee725753090618ba1e836d4e250d415d5.jpg"	[40360]	[8]	{"relevant":true,"constructed":true}
71254	1	"71254-mida-pure-light"	6	[]	4	1626	5	"Wayne Wu"	6	4	6	"순수한 빛 미다"	"<b>천상의 보호막</b>, <b>생명력 흡수</b>, <b>죽음의 메아리:</b> 내 덱에 파편을 섞어 넣습니다. 파편을 뽑으면, 미다를 다시 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e087ec8158b8137089edc0fae21944f849fb51945c4340ac923fd4722eb1867.png"	""	"그저 빛입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79ed1768620653a5225f68d099d5534778420be0617c0e4dc0c74f904b96324f.png"	[71255]	[3,12,38]	{"relevant":true,"constructed":true}
43345	1	"43345-sewer-crawler"	12	[]	4	1004	1	"Andrew Hou"	1	1	3	"시궁창 엉금이"	"<b>전투의 함성:</b> 2/3 거대한 쥐를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9a5b1838292c4fa34600a00e612cd1c3098e34d3547bca837003e14718a9254.png"	""	"정말 쥐저분한 녀석이군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbaea2257e50110e9a9ee88173fb5641eacab6266e15fa223ae37dc2918c7d69.jpg"	[46191]	[8]	{"relevant":true,"constructed":true}
41218	1	"41218-sherazin-corpse-flower"	7	[]	4	27	5	"Matt Dixon"	3	5	4	"시체꽃 셰라진"	"<b>죽음의 메아리:</b> <b>휴면</b> 상태가 됩니다. 한 턴에 카드를 4장 이상 내면, 되살아납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/45ed2ad815f1e693a304f07844af1b6a52a4a9e0801e44f87f89d32f4f3a32fa.png"	""	"토르톨란 정원사의 최악의 악몽입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dfc67b0f1ee6de2394b65724eb4cde7d5f5bebccc1c4721079c54d0366fedd6a.png"	[42796]	[12]	{"relevant":true,"constructed":true}
63335	1	"63335-sindorei-scentfinder"	3	[]	4	1525	1	"Matt Dixon"	6	1	4	"신도레이 냄새추적자"	"<b>광폭:</b> <b>속공</b> 능력이 있는 1/1 하이에나를 넷 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4ae5a661e24cad4ee4f5abb9352b1158423158c87e09bb36cd89590263fbfc4.png"	""	"향초를 좋아하며 탈취제를 싫어합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bcdfd3dbf0cf3554ce4885fda45f2a928b40b0f26c25e96b2f584242c6ca9592.png"	[63459]	[53,99]	{"relevant":true,"constructed":true}
61640	1	"61640-silas-darkmoon"	12	[]	4	1466	5	"Ivan Fomin"	4	4	7	"실라스 다크문"	"<b>전투의 함성:</b> <b>모든</b> 하수인들이 둥글게 둥글게 이동할 방향을 선택합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b009b00343705d3a53dfa3526f391cbdcc39c41a579e2b7d8d5b997fe6ac3ba7.png"	""	"'포탄이 되어 하늘을 달리다'랑 '내 절친을 삼켜버린 회전목마' 놀이기구를 발명한 노움입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1abbbe23a2fd7834b75d3475d8a3821678c091897116f927e1accbfdcd47a1cb.png"	[63280,63281]	[8]	{"relevant":true,"constructed":true}
38488	1	"38488-twin-emperor-veklor"	12	[]	4	21	5	"Mike Sass"	7	6	7	"쌍둥이 제왕 베클로어"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰의 공격력이 10 이상이면, 다른 쌍둥이 제왕을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe5a9a31031e915ba282d448f35c5e1b1ea4e7fd850b2226ee46b84a70c5da32.png"	""	"\"내가 2분 먼저 태어났으니 내 말을 들어! 이 마을은 불타버려야 해!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e3170d7f27d279957a4436c76ac9c3b7374e850526f168af41c4d69a0a5506d.png"	[38857,38946]	[1,8]	{"relevant":true,"constructed":true}
59753	1	"59753-vilefiend-trainer"	14	[]	4	1443	1	"J. Axer"	4	5	4	"썩은마귀 조련사"	"<b>추방자:</b> 1/1 악마를 둘 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b80ab2980ee2b9361cd0d09236126ac9ba24c6e7d06797df66464f1efd67788e.png"	""	"소중한 썩은마귀들과 함께 달리세요. 에어 굴단."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ca2fa67bd7c551baf3b0d1c5fed5d8e335c45838f5d609a98e8e8a5268416265.png"	[59754]	[86]	{"relevant":true,"constructed":true}
78419	1	"78419-aralon"	3	[]	4	1691	5	"Melvin Chan"	5	4	5	"아라론"	"<b>전투의 함성:</b> <b>휴면</b> 상태인 모든 종류의 야생씨앗을 하나씩 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8f085585aba02f0bb3eb4946e4eb5a2fe0a9fea2b2653a94810bae544f9cb0a.png"	""	"야생씨앗 하나씩 다 주세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9705b0db841da2e5c8e7b396114a5fff1139a3a0926b09611423e3582a3e244e.png"	[78406,78408,78410,78502]	[8]	{"relevant":true,"constructed":true}
538	1	"538-arathi-weaponsmith"	10	[]	4	3	1	"Samwise"	3	3	4	"아라시 무기제작자"	"<b>전투의 함성:</b> 2/2 무기를 장착합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6bf6dc535c733b6e6cced86fe658dfe82b23c990441b884c09518f4908b9544e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00c0009d3128b90602548fc418bc20580c77090f3055b5fc55900456db6deeea.png"	"장착 무기류를 50% 할인합니다! 기간 한정!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab5c1f85514a0eff7fe1c6e9c6c1d022e39541a78300acf3591dc622ba8e627b.png"	[1707]	[8]	{"relevant":true,"constructed":true}
86626	1	"86626-astalor-bloodsworn"	12	[]	4	1776	5	"BOSi Studio"	2	2	2	"아스탈로르 블러드스원"	"<b>전투의 함성:</b> 수호자 아스탈로르를 내 손으로 가져옵니다. <b>마나갈증 ( ):</b> 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa03bcc69f7d9096313d7ebedaff9166cdef76dcd60e29df5fde5ac93635f3ba.png"	""	"3단계에 돌입하면 더 화끈하다고 들었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5fc2be7c22351698b434f6b6e2ec706968fb46e3f1102604a30f37966dda00e2.png"	[90947,90948]	[8,257]	{"relevant":true,"constructed":true}
72657	1	"72657-azsharan-defector"	14	[]	4	1658	3	"Vlad Botos"	3	5	4	"아즈샤라 탈주자"	"<b>속공</b>, <b>죽음의 메아리:</b> '가라앉은 탈주자'를 내 덱 맨 아래에 놓습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8e6372faff3391b6a8049f96e86c373e2f399dc00fecd028506a444c5fa460f.png"	""	"\"여왕이 수상해.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c5a3e349f902092321e118c33dd46d543fe3fce7f3078c12da5105f09fe5346e.png"	[75064]	[12,53]	{"relevant":true,"constructed":true}
72212	1	"72212-azsharan-sentinel"	12	[]	4	1658	1	"Patrik Bjorkstrom"	6	5	5	"아즈샤라 파수기"	"<b>도발</b>, <b>죽음의 메아리:</b> '가라앉은 파수기'를 내 덱 맨 아래에 놓습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0573d6fc2c4b82a9c2eb42401ecb654c26adb7606242914ab6b8bfe87300644a.png"	""	"누군가에겐 세계의 분리가 문명의 몰락이었지만, 코어 강화 운동으로 받아들인 이들도 있었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36c7bca3612db2ddd848293ecb48dd316a020d32d6067c3a4df5c1a978656841.png"	[72213]	[1,12]	{"relevant":true,"constructed":true}
38859	1	"38859-beckoner-of-evil"	12	[]	4	21	1	"Eva Widermann"	3	2	2	"악의 신도"	"<b>전투의 함성:</b> 내 크툰에게 +2/+2를 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5492abffdacc45c8a680be22111c17054a3b801e9df251214af3404b8224269e.png"	""	"보기와 다르게 식욕이 엄청날 것 같습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab2b888f0e52cf36353d86b8783e9f7c3ee2e69933bd24b89e06160d4b121aa2.jpg"	[38857]	[8]	{"relevant":true,"constructed":true}
41249	1	"41249-eggnapper"	12	[]	4	27	1	"Anton Zemskov"	1	3	3	"알서리꾼"	"<b>죽음의 메아리:</b> 1/1 랩터를 2마리 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae65f6a775585761037f8518a2eaaa968981ae0cb95cca1ff32d3399da9849b8.png"	""	"먹으려는 게 아니라 베개로 쓰려고 가져가는 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3592fc46f4d1ef01eb0caa848971d8070e185c3a54a3b3aaf6df2eecf58e6328.jpg"	[41248]	[12]	{"relevant":true,"constructed":true}
53890	1	"53890-dark-pharaoh-tekahn"	9	[]	4	1158	5	"Jaemin Kim"	4	4	5	"암흑 파라오 테칸"	"<b>전투의 함성:</b> 이번 게임 동안 내 <b>졸개</b>들의 능력치가 4/4가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2cba0ac8f419b32ce22a46803a9fc17613310803169f8d4b2457da076a398150.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea31302ea0fc371a31674ee408d4f29e85e10ec4b75d4e44c158ad363016f392.png"	"울둠에 오기 전에 운고로에도 잠시 들른 모양이군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9e718b5c2858d8e11c10eb17b5258de21cf89b03660b6e076a0bfc7535ffd48.png"	[53160,53161,53162,52897,52900,53163,55378,60588]	[8,71]	{"relevant":true,"constructed":true}
59263	1	"59263-shadowlight-scholar"	9	[]	4	1443	3	"Matt Dixon"	4	3	3	"암흑빛 학자"	"<b>전투의 함성:</b> 내 덱에 있는 영혼 파편을 파괴하고 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e097b6366783017cd705d0aa3e52ac1a852fa3ff4004ff5f56cae83df8a84e0.png"	""	"영혼 마법을 빛 삼아 책을 읽는다고 생각해 보세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/949bf85bbae6269bd4b7b0026e5b597408793c78b995cd4b8ffe2392d6539a5d.png"	[59723]	[8]	{"relevant":true,"constructed":true}
59914	1	"59914-sneaky-delinquent"	12	[]	4	1443	1	"Arthur Bozonnet"	1	3	2	"약삭빠른 불량아"	"<b>은신</b>, <b>죽음의 메아리:</b> <b>은신</b> 능력이 있는 3/1 유령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6cafd22f0fc13acc2814ce28b0b56e4da99cef04289df36b45315cf52a279fb.png"	""	"\"뚜껑 크게 벌리시고 '아!' 하세요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e27b2a9bd6d64fab5cf0ceb68c1037a47760be5bbc7de0a9a9fb568ab72a1eb.png"	[59915]	[6,12]	{"relevant":true,"constructed":true}
86112	1	"86112-concoctor"	7	[]	4	1776	1	"A.J. Nazzaro"	2	1	1	"약제사"	"<b>전투의 함성:</b> 무작위 혼합물을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ff4ad7e863f466192389ca75d61785f3840236d1975c57af6c264c0cbe9ea4d.png"	""	"\"죽음 약간에, 죽음 한 꼬집 넣은 다음, 마지막으로 죽음을 솔솔 뿌려주세요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0b72ac6703f1640e862b4af41e97b2d514f38d31c419b08405108f16f1511a8.png"	[86156,86162,86115,86117,86157]	[8]	{"relevant":true,"constructed":true}
46454	1	"46454-the-darkness"	12	[]	4	1004	5	"L. Lullabi & K. Turovec"	20	20	4	"어둠의 존재"	"<b>휴면</b> 상태로 시작합니다. <b>전투의 함성:</b> 상대편의 덱에 양초를 셋 섞어 넣습니다. 상대편이 양초를 모두 뽑으면, 깨어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b96fac4610a0b6f30c0e8675dd1f15156327d0c21e8c09a9693a918401fd627.png"	""	"어둠을 증오하기보단 양초를 밝히는 것이 낫다고 합니다. 둘 다 하면 더 좋겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c73ab2d75934899c8a2df8da3d3b0db9dac66e60644845e0d9f5107d63f637bf.png"	[46467,48639]	[8]	{"relevant":true,"constructed":true}
66874	1	"66874-coldtooth-yeti"	7	[]	4	1626	1	"Jim Nelson"	5	1	3	"얼음이빨 설인"	"<b>연계:</b> 공격력을 +3 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a9ad2e563d339a4b3622bc399e2a98545ecff6e7fccbd80560eb76a5288c846.png"	""	"두뇌 빙결 설인이 다가온다는 전조입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c75cbae4b73d6649e13d5c8d750e3357e0c2b95d29117747cbf331665a35aa3f.png"	[90,69543,68400]	[13]	{"relevant":true,"constructed":true}
61605	1	"61605-kiri-chosen-of-elune"	2	[]	4	1466	5	"Paul Mafayon"	2	2	3	"엘룬의 선택 키리"	"<b>전투의 함성:</b> 월식과 일식을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0165c1f3ad14e94f2e4acdc6c6bcd2bbac4ac73a8bc72c3f8c9757c9ddc4b729.png"	""	"태양이 달과 아제로스 사이에 위치하...면 문제가 생긴 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bc92025e6c6440380e2485a35fd2b73d7ab6228ea0e7d52f37d93e1778e1c5c.png"	[61450,61449]	[8]	{"relevant":true,"constructed":true}
2951	1	"2951-elise-starseeker"	12	[]	4	20	5	"Luke Mancini"	5	3	4	"엘리스 스타시커"	"<b>전투의 함성:</b> '황금 원숭이 보물지도'를 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddc7f727b8e99458a1d4d6c07b10f54474ab70e03e4f15436aaf631f7bfc1ffd.png"	""	"그녀의 가장 중요한 직책 중 하나는 황금 원숭이 보물지도와 원숭이 섬으로 향하는 지도를 구분하는 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/678d6285a4b2579b1bed641f2396986e021965e0f50b085aff6a33dd93eeb2fc.jpg"	[2992,2993]	[8]	{"relevant":true,"constructed":true}
38944	1	"38944-hogger-doom-of-elwynn"	12	[]	4	21	5	"Matt Dixon"	6	6	7	"엘윈의 파멸 들창코"	"이 하수인은 피해를 받을 때마다 <b>도발</b> 능력이 있는 2/2 놀을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/67cb9d7bc5ffb6bd39ec65759338e207385837e7359bdd4a55b7749ec0fc3a09.png"	""	"크툰마저도 자기 전에 침대 밑에 들창코가 없는지 확인한답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/76391bdadca0e3c1591b5f658f93c88f600cfcc2aff9fdf7eda72e5dfceced2d.png"	[39842]	[1]	{"relevant":true,"constructed":true}
78412	1	"78412-spirit-poacher"	3	[]	4	1691	3	"Angelina Chernyak"	2	2	2	"영혼 밀렵꾼"	"<b>전투의 함성:</b> <b>휴면</b> 상태인 무작위 야생씨앗을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4297f63355dc3c497aabf03872bf35a856060ecdc648c510a7be8c42a893c7a.png"	""	"밀렵 활동은 정해진 영혼 보존 구역에서만 해야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eee684f9490384662ab0d1195cf997a0f907c150dfb6585ccfe33679535eb7fe.png"	[78406,78408,78410,78502]	[8]	{"relevant":true,"constructed":true}
59732	1	"59732-soulshard-lapidary"	14	[]	4	1443	1	"Akkapoj T."	5	5	5	"영혼조각 세공사"	"<b>전투의 함성:</b> 내 덱에 있는 영혼 파편을 파괴하고 이번 턴에 내 영웅에게 공격력을 +5 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/084dc19040867ba733d9513ca7a2bd75bd2cbbe229e09e63e4728582c46466c1.png"	""	"영혼의 힘에는 대가가 따르는 법입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9e52a03127012ef186a2c01d9d8e7d559a0b7a10fcc76fd0fd04d9894f20848.png"	[59723]	[8]	{"relevant":true,"constructed":true}
60151	1	"60151-shardshatter-mystic"	14	[]	4	1443	3	"Vladimir Kafanov"	2	3	3	"영혼파편 비술사"	"<b>전투의 함성:</b> 내 덱에 있는 영혼 파편을 파괴하고 다른 <b>모든</b> 하수인에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/49aa51d093084acbfea345d66c642c8b385b578721916925cadd2667fbf5f396.png"	""	"영혼까지 깨트리는 패배를 안기는 걸 즐깁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4dbbeac2c0a4826e2f4238a8fbffa8630a342d7c85e1e4b93b3ca71271e7a9b8.png"	[59723]	[8]	{"relevant":true,"constructed":true}
59727	1	"59727-soulciologist-malicia"	9	[9,14]	4	1443	5	"Steven Prescott"	5	5	7	"영혼학자 말리시아"	"<b>전투의 함성:</b> 내 덱에 있는 영혼 파편 하나당 <b>속공</b> 능력이 있는 3/3 영혼을 소환합니다. <i>( )</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9569a8871b168ce9b07ba0f791c7f4ff6a7a181558b4649b1eef758d602fe43.png"	""	"당신 목숨이 소중하다면 이 학문을 \"유사 과학\"이라 부르지 마십시오."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b31a99457137bde7c2badec43175f32c38412263f53c0f155a8b9e8dd047aa73.png"	[59890,59723]	[8,53]	{"relevant":true,"constructed":true}
77428	1	"77428-crud-caretaker"	8	[]	4	1691	1	"Matt Dixon"	1	1	4	"오물 관리인"	"<b>전투의 함성</b>: <b>도발</b> 능력이 있는 3/5 정령을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9b822e26927153c50179cbd0203a5c91508c54060308245fe4fcb109fdae7d42.png"	""	"분리수거를 안 해도 돼서 참 좋겠네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fae72f9dadf2b3dbc257af5f2063ced09be423add18fdc25c05f50eb1e09470.png"	[79529]	[1,8]	{"relevant":true,"constructed":true}
59918	1	"59918-ogremancer"	12	[]	4	1443	1	"Ben Olson"	7	3	5	"오우거술사"	"상대편이 주문을 시전할 때마다 <b>도발</b> 능력이 있는 2/2 해골을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e10696c46371b2987f197ad4a1a7c2d3de7b0e7be1475d29720ac9a6dc3b4159.png"	""	"세 번째 시도만에 타르그는 크룰이 일부러 해골을 소환했다는 걸 의심하기 시작했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f73a836b7378c1caf70386db10903c8b319e6329d9ca9f76dd67ea781656fa8.png"	[59919]	[1]	{"relevant":true,"constructed":true}
46499	1	"46499-dragoncaller-alanna"	4	[]	4	1004	5	"James Ryman"	3	3	9	"용소환사 알라나"	"<b>전투의 함성:</b> 이번 게임에서 내가 비용이 (5) 이상인 주문을 시전한만큼 5/5 용을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04f6760b2e8bbf93950acf07bb6fbd23d12618ba8e098c53868b9f00816f4cf1.png"	""	"친절한 목소리와 핫도그 한 보따리면 용 길들이기도 껌값입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/99930e1fc8dbdce74a9d2f96c5c0c83763f6e6ef1cfc82b9762ab1bd6f5659cd.jpg"	[46498]	[8]	{"relevant":true,"constructed":true}
59916	1	"59916-smug-senior"	12	[]	4	1443	1	"Jakub Kasper"	7	5	6	"우쭐한 4학년"	"<b>도발</b>, <b>죽음의 메아리:</b> <b>도발</b> 능력이 있는 5/7 유령을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/af8d08dec15be3d96d17dfae12aa76e01a4306b7ac98d0159cc16f36c6a0b4ca.png"	""	"웃긴 거 보여드릴까요? 5년 후에 찾아가 보세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/009dafa5bb7f8a88a40da5f17f7501949657bc5e49553037620403530ffd4fd2.png"	[59917]	[1,12]	{"relevant":true,"constructed":true}
60445	1	"60445-yogg-saron-master-of-fate"	12	[]	4	1466	5	"Alex Horley Orlandelli"	5	7	10	"운명의 지배자 요그사론"	"<b>전투의 함성:</b> 이번 게임에서 주문을 10회 이상 시전했으면, 요그사론의 수레바퀴를 돌립니다. <i>( 남음!)</i> <i>(달성!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2448be8ab18936f82826364fc8999a2e3661d67b09166959a83155566d485630.png"	""	"돌려돌려 수레바퀴!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f026fece09df8fc72ae0b09ee49673ccc29b122e12e776495d70c18004e1ed06.png"	[62083,62085,62086,62081,62087,62088]	[8]	{"relevant":true,"constructed":true}
41935	1	"41935-elise-the-trailblazer"	12	[]	4	27	5	"Luke Mancini"	5	5	5	"원정대장 엘리스"	"<b>전투의 함성:</b> 개봉하지 않은 <b>운고로</b> 팩을 내 덱에 섞어 넣습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a643639253f3faff86084c5ecffb014b24cd2bba3cd4796e87e126f36844dc04.png"	""	"리노의 무모함은 배우지 않았길 바랍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9923dec3e86ce8ac70d809e6fb23d95b00b75bccc52344a3a34428c58260a9f7.jpg"	[41491]	[8]	{"relevant":true,"constructed":true}
69	1	"69-silver-hand-knight"	12	[]	4	3	1	"Matt Starbuck"	4	4	5	"은빛 성기사단 기사"	"<b>전투의 함성:</b> 2/2 종자를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c03abb4b5ba6c77f75ddc7daa5140b6667d66f5df6fb67b659ad79a9aa12619b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62ebd41e64fbe54b5daca45a5029c31414ac69d33f449f9b1fee8fa89fefee8e.png"	"기사가 되는 건 좋습니다. 종자가 되는 건 안 좋습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f9007ebd46ad12ab4362036b23002f0a8b80c003c08507b0d5ddcdba7b48b9a.png"	[482]	[8]	{"relevant":true,"constructed":true}
78363	1	"78363-imp-king-rafaam"	9	[]	4	1691	5	"Zoltan Boros"	6	6	6	"임프의 왕 라팜"	"<b>전투의 함성:</b> 아군 임프 넷을 부활시킵니다. <b>주입 ( ):</b> 내 임프들에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0cb0822d78c678177ef4c8ce127d84a49089c90e0ae68957deb4c3831e79088.png"	""	"죽어서도 라팜의 기질은 바꿀 수 없었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa0d34108a0f0ba84a317f1972069d4f13168c76bb43f137342b0eb4349e3fff.png"	[79542,79552,79593,78367,79545,537,850,764,62320,79554,79595]	[8,238]	{"relevant":true,"constructed":true}
73446	1	"73446-zaqul"	9	[]	4	1658	5	"James Ryman"	5	6	5	"자쿨"	"내 심해의 저주가 피해를 주면, 그만큼 내 생명력을 회복합니다. <b>전투의 함성:</b> 상대편에게 심해의 저주를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2521ce7b7a648567cb94ec0cec694fe6141092e917a3af82a6863f404c82533.png"	""	"잘자. 쿨..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ebadbc07a953d13d2a10cd7ae02ccc9f0b145289e2dcced63959203654bdaf6.png"	[74927]	[8]	{"relevant":true,"constructed":true}
53884	1	"53884-evil-recruiter"	9	[]	4	1158	1	"Zoltan Boros"	3	3	3	"잔.악.무.도. 모집가"	"<b>전투의 함성:</b> 아군 <b>졸개</b>를 처치하고 5/5 악마를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ccd2aa255696c2bd42653a63a55e0b398b689ea581f7746a3932097040123d3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dae1036ff1d3dc6181ff1c7c4b86ae843e088cfe148a1c3df0b987a2ce736716.png"	"졸개들은 처음부터 악한 게 아닌 거 같습니다. 그냥 길을 잘못 들었을 뿐이지요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81bfe4742480c7b802fdcf7cdd8e003bb3a72c65e7f06826eb9c489334572455.png"	[54076,52897,52900,53160,53161,53162,53163,55378,60588]	[8,71]	{"relevant":true,"constructed":true}
68255	1	"68255-scrapsmith"	10	[]	4	1626	1	"Konstantin Porubov"	4	2	3	"재활용 제작사"	"<b>도발</b>, <b>전투의 함성:</b> <b>도발</b> 능력이 있는 2/4 그런트 둘을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65cdfb6e8711ce382d2a94c5e8fba19354902ac357342590fb73466c14738c53.png"	""	"전사한 플레이어들이 남긴 흉측한 방어구만을 모아 더 이상하게 생긴 PvP 방어구 세트를 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6d125b47cff531ed1838d36a8876c6654a0cc200894ed9fd311baef23cae56b.png"	[71040]	[1,8]	{"relevant":true,"constructed":true}
