id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
62877	1	"62877-priest-of-anshe"	6	[]	4	1525	4	"Paul Mafayon"	5	5	5	"안쉬의 사제"	"<b>도발</b>, <b>전투의 함성:</b> 이번 턴에 생명력을 회복했으면 +3/+3을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21ee073d8c656c860e4d7121279f40f093bced0da068615d1c36059af2d67af7.png"	""	"\"안쉬의 축복이 함께하리라!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4d461f9356084b1757b13e7da57c54c563eef6c1ce511b23b157c69c44b19e2.png"	[1,8]	{"relevant":true,"constructed":true}
63464	1	"63464-cleric-of-anshe"	6	[]	4	1525	1	"Maria Trepalina"	2	1	1	"안쉬의 성직자"	"<b>전투의 함성:</b> 이번 턴에 생명력을 회복했으면, 내 덱에서 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f66a71b2c61dc73cd9a509300ce0c3edfeb1fcd958e82852f629fe5c30d7835.png"	""	"식사 당번일 때 항상 빛에 그슬린 요리를 준비합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c676c9cdbee574bc2e3d9e6620b65be1b79dd14f7fe393ad0b9e466835980fce.png"	[8,21]	{"relevant":true,"constructed":true}
62049	1	"62049-safety-inspector"	12	[]	4	1466	3	"Arthur Bozonnet"	3	1	1	"안전 검열관"	"<b>전투의 함성:</b> 내 손에서 비용이 가장 낮은 카드를 내 덱에 섞어 넣습니다. 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f79c0b1a2c9b348156c54d5a244e5946dafba12b641a53cc81f403ea21f22ee.png"	""	"안전 따위는 눈곱만큼도 찾아볼 수 없군요. 통과입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/619990647d3e36aaff52a57ab01fcf3f68071fe2b5233875888809a847c61acc.png"	[8]	{"relevant":true,"constructed":true}
1167	1	"1167-aldor-peacekeeper"	5	[]	4	3	3	"Dany Orizio"	3	3	3	"알도르 평화감시단"	"<b>전투의 함성:</b> 적 하수인의 공격력을 1로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad23b10157f4be483fba8cbce951a2cdb44eed99e7b1b46e657085d19271119f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cdb1d007a9677e8ad661c85b3e8f5364322c6abef106f336f6b2f0e1728f6954.png"	"알도르는 딱 두 가지를 싫어합니다. 점술가 길드와 점술가 길드원이죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9662e2241c0b59834ccc2c11d5b454eb42fa47b00ff7951688e52c171d04c4fb.png"	[8]	{"relevant":true,"constructed":true}
61945	1	"61945-dark-inquisitor-xanesh"	6	[]	4	1466	5	"Jaemin Kim"	5	3	5	"암흑 심문관 자네쉬"	"<b>전투의 함성:</b> 내 손과 덱에 있는 모든 <b>타락</b>과 <b>타락한</b> 카드의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/745ac4f7ce9ee63459a63f30043c12f282e00b28002553645e2ced78bfa84270.png"	""	"공포란 정신을 지배하는 것이자, 제 땅벌레의 이름이기도 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70e1b47dd37fcd4334bbc56afc0256ec0e2218beb2fba7f1a3138f876e8b4560.png"	[8,91,98]	{"relevant":true,"constructed":true}
670	1	"670-nightblade"	12	[]	4	1635	2	"Raymond Swanland"	4	4	5	"암흑칼날"	"<b>전투의 함성: </b>적 영웅에게 피해를 3 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/505e8a235697fa9def442540fef7dbd1d8063802417b2203ed668a6f459117d4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/876508e7343e54d1115695b81502e9193cb2c95c025a5810944a5dddb394eb28.png"	"단검을 가장 피하고 싶은 부분은 당신의 얼굴일 겁니다. 그러니 도적이 그곳을 노릴 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/448097e39ebc0e63ade69b2b07f35a3ef81680b45b430d391cfb90bf07d797fb.png"	[8]	{"relevant":true,"constructed":true}
71232	1	"71232-pet-collector"	3	[]	4	1626	1	"Anzka Nguyen"	4	4	5	"애완동물 수집가"	"<b>전투의 함성:</b> 내 덱에서 비용이 (5) 이하인 야수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b77d928eb18187273f7a86a0323c4e001379d45b9c5a980c4afc033a3f1f2798.png"	""	"“그래, 네 이름은 이제 허그야. 너는 방울이, 너는 깜찍이, 너는...”"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dbb049d10120d25fa9924d406685bbcc1e43e7919a4882c182346d6958068270.png"	[8]	{"relevant":true,"constructed":true}
41216	1	"41216-biteweed"	7	[]	4	27	4	"Craig Elliott"	1	1	2	"야금풀"	"<b>연계:</b> 이번 턴에 앞서 낸 카드 1장당 +1/+1를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf85a6072acec66b8674230b2677ba4c3d0ed81da9dab8e8ea8adbcdffc98a94.png"	""	"밴클리풀이라고도 하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2eeabac5cb9c1c449d457f301af6d7b38e4690bd80f040d7b72c9ba91ac563b.jpg"	[13]	{"relevant":true,"constructed":true}
64704	1	"64704-spice-bread-baker"	12	[]	4	1578	1	"Paul Mafayon"	2	3	4	"양념빵 제빵사"	"<b>전투의 함성:</b> 내 손에 있는 카드의 수만큼 내 영웅의 생명력을 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9664569d0f577e89fcfe59d4a0a2480c9b00cbe258b3d7cb8cd05129656d8208.png"	""	"맛의 비결은 사랑이에유. 그리고 버터는 잔뜩 넣어주세유."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a8c4590b4e28d152a4cbb2b62b9d3caae49463c6a974e7b8f95c74c2bee9802.png"	[8]	{"relevant":true,"constructed":true}
38911	1	"38911-steward-of-darkshire"	5	[]	4	21	3	"Phroilan Gardner"	3	4	3	"어둠골 감시대원"	"내가 생명력이 1인 하수인을 소환할 때마다 그 하수인에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f9086aea56f74b9f5c2d639c3e2eca3971c7fc49a38991fd89e283bdc92ee02.png"	""	"천상의 보호막도 대량 구매를 하면 할인해주는 모양이군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bab27c7db8ed81a4b0ebec9dc51d5e2c607e4ff3037b83f63ec5a829b54deb9f.png"	[3]	{"relevant":true,"constructed":true}
38447	1	"38447-darkshire-librarian"	9	[]	4	21	3	"Rafael Zanchetin"	2	3	2	"어둠골 사서"	"<b>전투의 함성:</b> 무작위로 카드를 버립니다. <b>죽음의 메아리:</b> 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2cf512d86e1cb052a6fa3b489955c2a9797b3efe4e65d2f1f8d23e8ca091e911.png"	""	"책을 늦게 가져다주면 연체료 대신에 무엇을 가져갈지 모릅니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bff6c713b8484f7ccb660ecf2dd0610ca87d575553606bd5ef7479041fcb1d0b.jpg"	[8,12]	{"relevant":true,"constructed":true}
38764	1	"38764-darkshire-alchemist"	6	[]	4	21	1	"Chris Seaman"	5	5	5	"어둠골 연금술사"	"<b>전투의 함성:</b> 생명력을 5 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10c114750e2887f08f0061046cfc366a3a9e97c76290b1a764a3e5a3fce5c881.png"	""	"끈적한 외형에 비해 효력은 꽤 괜찮은 편입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0988175e7b2b42425f8f557a524fed2338da6087b15a6903cf953ba809c42a0.png"	[8]	{"relevant":true,"constructed":true}
62176	1	"62176-shadow-hunter-voljin"	12	[]	4	1525	5	"Steven Prescott"	6	3	5	"어둠사냥꾼 볼진"	"<b>전투의 함성:</b> 하수인을 선택합니다. 그 하수인을 주인의 손에 있는 무작위 하수인과 교체합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ec62115c40bc8057a9efeca912bd97a20c9572f19c42cfe74c29c2c4d46f346.png"	""	"잔달라에서는 찾아볼 수 없는 물물거래 제안입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/36ac8ce6c4df78705d3102e1ab00e7ee9dfececc8ba9ff720c4650fd481e6b51.png"	[8]	{"relevant":true,"constructed":true}
38882	1	"38882-dark-arakkoa"	2	[]	4	21	1	"Nutchapol Thitinunthakorn"	7	5	6	"어둠에 물든 아라코아"	"<b>도발</b>, <b>전투의 함성:</b> 내 크툰에게 +4/+4를 부여합니다. <i>(어디에 있든)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce8d3673071b1d8cf8eef6d8233e800d71407c99d32487ceddae37cfce10f52c.png"	""	"마음에 드는 색채의 아라코아를 선택하세요! 얘는 빛깔이 좀 어둡긴 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9b28ed39ee30ea0ffcabb94746931f76c8b5f31dcff8399c0044bb5bbdcbf32.png"	[1,8]	{"relevant":true,"constructed":true}
38436	1	"38436-darkspeaker"	12	[]	4	21	4	"Phroilan Gardner"	6	3	5	"어둠예언자"	"<b>전투의 함성:</b> 아군 하수인과 능력치를 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6044d4d751c92ed836e3de151cadea6d32a7b14f7fd7e01438e9f25646c16410.png"	""	"어둠에 관한 모든 것을 예언합니다. 하지만 아쉽게도 입이 없어서 아무런 말도 할 수 없습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b8b1b598233fe153630866410d5059d36828b966c73eae9dbd2fac14e282c14.jpg"	[8]	{"relevant":true,"constructed":true}
1807	1	"1807-dark-cultist"	6	[]	4	12	1	"Phroilan Gardner"	4	3	3	"어둠의 이교도"	"<b>죽음의 메아리:</b> 무작위 아군 하수인에게 생명력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/52b93ac5530f680ab7cf2c5b132b145c95d6f5294ff79b031bc4a2b1a547df57.png"	""	"저주받은 자들의 교단은 새로운 이교도를 모집할 때 교단의 이름을 밝히지 않는 편이 낫다는 걸 깨달았습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e06012e1c9eac55842d2a389fe42a199a848ecac16f8054a973d9a3e0cc2412.png"	[12]	{"relevant":true,"constructed":true}
531	1	"531-faceless-manipulator"	12	[]	4	3	4	"Raymond Swanland"	3	3	5	"얼굴 없는 배후자"	"<b>전투의 함성:</b> 선택한 하수인으로 변신합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c2c588d45909cf2768ec638391bbab2d1cedcf2490b0d02f94724a5cbffb8e16.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33ad5718d18f36c2ad32c207732e09cd51b159022c71ddabaec64a68c92673d0.png"	"얼굴 없는 자들은 공포를 먹고 사는 요그사론의 하수인입니다. 지금도 좋은 카드들을 실수로 마력 추출해버리면 어쩌나 걱정하고 있는 당신의 공포를 먹고 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7bb1c31f43118212c7c2bfe9eea42c75449dae739c28394d587c0716a010d50c.png"	[8]	{"relevant":true,"constructed":true}
38569	1	"38569-faceless-shambler"	12	[]	4	21	4	"Alex Alexandrov"	1	1	4	"얼굴 없는 불가사의"	"<b>도발</b>, <b>전투의 함성:</b> 아군 하수인의 공격력과 생명력을 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/271d8019bcc8340100e97fcd2f5c0ab8016d308b7a61bddc58bb998c332390c1.png"	""	"\"저건 도대체 정체가 뭐지?!\" \"글쎄, 뭔가 이세라를 닮으려고 애를 쓰는 것 같은데.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1fde2007de88b6bfd1573cfade49ac71e74363f372d23fc5776968cb55686d7.jpg"	[1,8]	{"relevant":true,"constructed":true}
38725	1	"38725-faceless-summoner"	4	[]	4	21	1	"Mark Abadier"	5	5	6	"얼굴 없는 소환사"	"<b>전투의 함성:</b> 비용이 3인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4a1e74c592be9abd4f99fed5e2cc0243f4ee19814ad730ae69fab929208346a.png"	""	"새 친구를 무작위로 소환해보자!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/337851247f44684dedb56019429c216a3e5ed4af2324f5680496e3984e067770.jpg"	[8]	{"relevant":true,"constructed":true}
54265	1	"54265-faceless-lurker"	12	[]	4	1158	1	"Luca Zontini"	3	3	5	"얼굴 없는 잠복꾼"	"<b>도발</b>, <b>전투의 함성:</b> 이 하수인의 생명력이 2배가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a301a50c17b32cb0417bded8afaae64792f8f51a656b0442757ea6736450be1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09b19739a53ab4a844665bb495d194de354be882ebba3d25291f23bb0c9650a8.png"	"매번 눈팅만 하다가 이번에 처음으로 등장한답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eea152961ade207e1d355d0e1eea31393d3e305ff8b475c4db4171958d2e7f77.png"	[1,8]	{"relevant":true,"constructed":true}
38263	1	"38263-flamewreathed-faceless"	8	[]	4	21	1	"E. M. Gist"	7	7	4	"얼굴 없는 화염투사"	"<b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0da0e143dd2ab460555dd1aa8dc28c25b98fb706cf6369a5ac91aaa9280b9d4.png"	""	"붐샤칼라카! 불붙었습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c40ef95011ce27ead7e235fd57c65a89ca74a425cbe94aa4415800380db6d767.png"	[14]	{"relevant":true,"constructed":true}
64368	1	"64368-alliance-bannerman"	5	[]	4	1578	1	"Vladimir Kafanov"	2	2	3	"얼라이언스 기수"	"<b>전투의 함성:</b> 하수인을 뽑습니다. 내 손에 있는 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69c6c06964fd3bf5e99307676fdfe6abc314b93f0c2296bdb420bf346e1d3b59.png"	""	"\"나 때는 말이야, 이 깃발을 전쟁에 나갈 때도, 전쟁에서 돌아올 때도 항상 들고 다녔다고.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73c0d5e909191172543a614eac9a48c2751d2366d8e8a3cb07b4b91b9aa24a2a.png"	[8]	{"relevant":true,"constructed":true}
70236	1	"70236-icehoof-protector"	12	[]	4	1626	1	"Zoltan Boros"	10	2	6	"얼음발굽 수호자"	"<b>도발</b>, 이 하수인에게 피해를 받은 캐릭터는 <b>빙결</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed9a46fc288faa60d785e215f99ce3ab2b980e8030d5ed00d32b0ef051c95c4d.png"	""	"도끼에 감각이 없으니, 어떻게 된 거요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8a16c190905cae994a9b8d8421b0a401c4fa9772e47b86474434c2445497c09.png"	[1,10]	{"relevant":true,"constructed":true}
306	1	"306-edwin-vancleef"	7	[]	4	3	5	"Efrem Palacios"	2	2	3	"에드윈 밴클리프"	"<b>연계:</b> 이번 턴에 앞서 낸 카드 1장당 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4b4f95f2287d7a882ac2ef0154f85b1af2720d63c9807af058bfd0794ae62d78.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbd4c8d97bd08058d6835ee93f086318f4efaef64f292f2f20b619f97bb05af9.png"	"그는 스톰윈드를 재건하는 석공 길드를 이끌었는데, 귀족들이 돈을 지불하지 않자 데피아즈단을 결성해 <i>오히려</i> 스톰윈드를 마구 부쉈답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f623eb3104947b57ec54f1ffbe7e13ea7482b3a59ebcebf6185d13815c7d9bf.png"	[13]	{"relevant":true,"constructed":true}
1737	1	"1737-ethereal-arcanist"	4	[]	4	3	3	"Michael Komarck"	3	3	4	"에테리얼 비전술사"	"내 턴이 끝날 때 내 전장에 <b>비밀</b>이 있으면, +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/07a27a1c7369a320603e03b8ec2e62681f0e4ddb840a0fea3cea501c39bd0be9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/75ea58ee7e157e189bc51cc08992f210e2a9714d340a1eb59bf9b15fc8a6a1e8.png"	"에테리얼은 형체 없는 몸의 라인을 살리기 위해 붕대로 자신을 감쌉니다. 사실 붕대가 좀 따뜻하고 부드럽기도 하고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c296e0f830c7c203fab48576440dd039f1ecff501105011d42c26fd5b32cc85f.png"	[5]	{"relevant":true,"constructed":true}
2875	1	"2875-ethereal-conjurer"	4	[]	4	20	1	"Ben Zhang"	4	6	5	"에테리얼 창조술사"	"<b>전투의 함성:</b> 주문을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46aba2e496ef9c0e30703aaa9858a35484c378d24138ed06b9e771dd72c29f63.png"	""	"왜 에테리얼들은 죽을 때 목소리가 이상할까요? 증발해버려서?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/862c201d2bcda9dc0b0c2402a0154cfaef1967e98b807ee848c9e7d9146725d7.png"	[8,21]	{"relevant":true,"constructed":true}
39700	1	"39700-ethereal-peddler"	7	[]	4	23	3	"Alex Horley Orlandelli"	6	5	5	"에테리얼 행상인"	"<b>전투의 함성:</b> 내 손에 다른 직업의 카드가 있으면, 그 카드들의 비용을 (2) 감소시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c98b87b2ec9311f5e4dad982ea019309423ea4dbb46aef40c93dfe5006f97f41.png"	""	"이 라그나로스가 \"진짜 정품\"이라고요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e081b2f508bfcda76e80c2d38fd395bf3fdf4882e2795b62a8d176ab41664193.jpg"	[8]	{"relevant":true,"constructed":true}
424	1	"424-priestess-of-elune"	12	[]	4	3	1	"Dan Scott"	4	5	6	"엘룬의 여사제"	"<b>전투의 함성:</b> 내 영웅의 생명력을 4 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc95f566ba0d484262cbed35e64f3b931d78b866e719710c445f45f550da5fe0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/78e62101c6909ee460503c8f876327c6fb0da67503b86b13c1a2af5fc49736f1.png"	"탐스럽고 예쁜 저 달이 좋아."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d25e91d7e65d5852294b65ec1e108447d889848f7c2527df72dfe47a5606a06e.png"	[8]	{"relevant":true,"constructed":true}
389	1	"389-elven-archer"	12	[]	4	1635	2	"Steve Prescott"	1	1	1	"엘프 궁수"	"<b>전투의 함성:</b> 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/626eb6f8f03c6c787dcb41de8fd93928b6514c3dede6743cbcd57adbe8d00e2b.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d607cec10ffb25d7f8e0d5caa7f00bf0d7ceee5df4990b310ed34bda43d005c4.png"	"그녀에게 작업 걸 생각 마세요. 머리에 화살 맞습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7f910db8222e297db58396c8878990ccef27fad1c83c2357e6f10cfec16ad55.png"	[8]	{"relevant":true,"constructed":true}
45531	1	"45531-elven-minstrel"	7	[]	4	1004	3	"Wayne Wu "	3	3	4	"엘프 음악가"	"<b>연계:</b> 내 덱에서 하수인을 둘 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4f2db673786a329447973ac162a5a85123f30421c1508585a3006030a4c3fcad.png"	""	"롤 모델은 피리 부는 사나이라고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/149e00c9df2ddbdfa86102f4ba174d93ea5373225f581df9fb8275d18e15dd0e.png"	[13]	{"relevant":true,"constructed":true}
72594	1	"72594-lady-ashvane"	10	[]	4	1658	5	"James Ryman"	5	5	5	"여군주 애쉬베인"	"<b>전투의 함성:</b> 내 손, 덱, 전장에 있는 모든 무기에 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89f184c72da816b54eca35cfe8219ed90387f54a93208f70a7d04842e4bf34f5.png"	""	"머리에 아제라이트를 넣으면 이렇게 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/367c9672b83e398b58abe56fa6c1ca80349bda83d13c6e86a96072372f853848.png"	[8]	{"relevant":true,"constructed":true}
1022	1	"1022-argent-protector"	5	[]	4	3	1	"Doug Alexander"	2	3	2	"여명회 파수병"	"<b>전투의 함성:</b> 아군 하수인에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fa5587b20ca1aed54dc0730cf34ada64829a4a619ac370ba597d1958ae9595bd.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/28bd0255a39419b60d2cc22e317a0805de6cc83505e7ac7ecca1f6f717f0e83b.png"	"\"화염구를 피할 수 있다고 말하는 게 아닙니다. 이 보호막이 있으면 피할 필요가 없다는 거지요.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa7f0000ba34638e60b173d956af4fd426e9ef9bc71a1dd932afabb7b443465b.png"	[3,8]	{"relevant":true,"constructed":true}
38541	1	"38541-zealous-initiate"	12	[]	4	21	1	"Cole Eastburn"	1	1	1	"열성적인 수습생"	"<b>죽음의 메아리:</b> 무작위 아군 하수인에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/caef1af07f77b512b1cc1a810e3146dfc4a93d2f2c71a5eb7d9e595bd772c7d2.png"	""	"이제부터 네 임무를 알려줄테니 잘 들어라. 너는 그냥 나가서 죽은 다음 다른 하수인에게 공격력과 생명력을 부여하면 된다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/891779eabfdbaca27a81678c58f4d2e7464562dcb117f7607603d8e846581c89.jpg"	[12]	{"relevant":true,"constructed":true}
61956	1	"61956-keywarden-ivory"	12	[4,7]	4	1466	5	"Anzka Nguyen"	5	4	5	"열쇠지기 아이보리"	"<b>전투의 함성:</b> 무작위 직업의 이중 직업 주문을 <b>발견</b>합니다. <b>주문폭주:</b> 그 주문을 하나 더 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd69e3dab607eedf7fa4b69c05b5a729cca96bd75ef4b8cebff76c266ccfbd63.png"	""	"아버지에게 기술을 하나 전수받았죠. 바로 복사품 제작입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/843ee3131632b23a47709159ea840a4d8dbf346ea11b317161b388dee232fbc4.png"	[8,21,88]	{"relevant":true,"constructed":true}
41096	1	"41096-bright-eyed-scout"	12	[]	4	27	4	"Trent Kaniuga"	4	3	4	"열의에 찬 정찰대원"	"<b>전투의 함성:</b> 카드를 뽑습니다. 그 카드의 비용이 (5)가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f89e249b1d14a41a5e10f46c3cc0996d46105760550807b065268eb2f9d7db1.png"	""	"탐험 못지않게 컵케이크도 좋아합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09d01a58b31ae606a8e4c950a439f4dbcec9b06aa5bf1e9b99ddbad5620236e1.jpg"	[8]	{"relevant":true,"constructed":true}
64717	1	"64717-enthusiastic-banker"	12	[]	4	1578	4	"Konstantin Turovec"	3	2	3	"열정적인 은행원"	"내 턴이 끝날 때, 내 덱에 있는 카드를 맡아둡니다. <b>죽음의 메아리:</b> 맡아둔 카드들을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4989834e45a9e9d299ebb413db55d7644a8aa54904734c0f1e8597c577febffa.png"	""	"아 퇴근하고 싶다. 더 격렬하게 퇴근하고 싶다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/997c2b7a98c3e0a6e6ad07f47304bec8b4852f1f5d60b369ec6cad2fba3cd779.png"	[12]	{"relevant":true,"constructed":true}
68244	1	"68244-glory-chaser"	10	[]	4	1626	1	"Konstantin Porubov"	3	4	3	"영광 추적자"	"내가 <b>도발</b> 하수인을 낸 후에, 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e12ac46d980b3ad3d8c7a0061e98ba5319083cb72effbe83cc35b4a90831e692.png"	""	"지금껏 최정상의 자리에 2번이나 올랐는데, 계곡 하나 정리하는 게 어려워봤자 얼마나 어렵겠어요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/51bc5454ca305955e6a355aa243b71534ab9514a02bb03ac6f88d49bae3a09d5.png"	[1]	{"relevant":true,"constructed":true}
38265	1	"38265-eternal-sentinel"	8	[]	4	21	4	"J. Meyers & Nutchapol "	2	3	2	"영원한 감시자"	"<b>전투의 함성:</b> <b>과부하</b>된 내 마나 수정이 모두 잠금 해제됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d40999b37ba7130df87f2382cc3545ab11e08b88586ad2b327408fc846373e72.png"	""	"절대로 눈을 마주치지 마세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/04c5712ca2309878f28f9f1e295e0bc673532840b300b78fee86c0b127568920.jpg"	[8,14]	{"relevant":true,"constructed":true}
79546	1	"79546-soul-seeker"	12	[]	4	1691	1	"Jaemin Kim"	3	3	5	"영혼 추적자"	"<b>전투의 함성:</b> 이 하수인을 상대편의 덱에 있는 무작위 하수인과 교체합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7869d0f92e7d674f4cf62baa2985dd22c44b645ff5c5e2cc20852d9c1f228aa4.png"	""	"영혼추적자의 임무는 밀고자를 찾는 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4ef2dc1ed04c63b0ec951fe01c891a5afa16e57b5f3cb58803a5dc86dcbde33.png"	[8]	{"relevant":true,"constructed":true}
41289	1	"41289-spiritsinger-umbra"	12	[]	4	27	5	"Matt Dixon"	4	3	4	"영혼노래꾼 움브라"	"내 하수인이 소환된 후에, 그 하수인의 <b>죽음의 메아리</b>를 발동시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b487d3f6fe463f2641048ff99022e26bad3e7fb86def50d0b53550f2df690be.png"	""	"\"네 미래가 보인다... 너는... 공룡에게 잡아먹힐 것이다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d4b860370339a8c5b7fda26993922ed37a92d2df70bc7afad30a02eca690314.jpg"	[12]	{"relevant":true,"constructed":true}
